fpr,tpr,threshold,questions
0.0,0.0,1.5388645373085512,1
0.3333333333333333,0.5666666666666667,0.5388645373085512,1
0.6111111111111112,0.7666666666666667,0.5350928676713996,1
0.9444444444444444,0.9666666666666667,0.5233111376013182,1
1.0,1.0,0.32323575244559705,1
0.0,0.0,1.8364801089919682,6
0.027777777777777776,0.0,0.8364801089919683,6
0.08333333333333333,0.0,0.8003972132037239,6
0.08333333333333333,0.06666666666666667,0.788003734021198,6
0.08333333333333333,0.13333333333333333,0.7755227056608059,6
0.1111111111111111,0.13333333333333333,0.7650088616115623,6
0.1111111111111111,0.16666666666666666,0.7645661607998628,6
0.19444444444444445,0.16666666666666666,0.7127527506058172,6
0.19444444444444445,0.2,0.6995510996778741,6
0.2222222222222222,0.2,0.6894655206481298,6
0.2222222222222222,0.3,0.658654487470544,6
0.25,0.3,0.6505646633084585,6
0.25,0.3333333333333333,0.63921672123471,6
0.3055555555555556,0.3333333333333333,0.6298468327892162,6
0.3055555555555556,0.4,0.5855389368889233,6
0.3333333333333333,0.4,0.5843115504244188,6
0.3333333333333333,0.43333333333333335,0.5820199640792447,6
0.3888888888888889,0.43333333333333335,0.5338835565933009,6
0.4166666666666667,0.4666666666666667,0.5198871285174262,6
0.4722222222222222,0.4666666666666667,0.49986972669928786,6
0.4722222222222222,0.6,0.46216632623604836,6
0.5,0.6,0.4596762241252357,6
0.5,0.6666666666666666,0.41667364918604255,6
0.5277777777777778,0.6666666666666666,0.4088138774918335,6
0.5277777777777778,0.7666666666666667,0.4035587211743213,6
0.5555555555555556,0.7666666666666667,0.40248205450976765,6
0.5555555555555556,0.8,0.4022490976979445,6
0.6388888888888888,0.8,0.39111160418059987,6
0.6388888888888888,0.9,0.3753154942633965,6
0.7222222222222222,0.9,0.3469039025157406,6
0.75,0.9666666666666667,0.3407769096491299,6
0.8333333333333334,0.9666666666666667,0.31483497982510483,6
0.8333333333333334,1.0,0.3122136899253465,6
1.0,1.0,0.21077039481849844,6
0.0,0.0,1.6964389011793508,11
0.0,0.03333333333333333,0.6964389011793507,11
0.027777777777777776,0.03333333333333333,0.6930525182585491,11
0.027777777777777776,0.1,0.6808375283775524,11
0.05555555555555555,0.1,0.680470589996465,11
0.05555555555555555,0.13333333333333333,0.679814640623272,11
0.08333333333333333,0.13333333333333333,0.6732559446097506,11
0.08333333333333333,0.16666666666666666,0.6716944392912826,11
0.1111111111111111,0.16666666666666666,0.6678680019644546,11
0.1111111111111111,0.2,0.6622915607903834,11
0.1388888888888889,0.2,0.6512597867823524,11
0.1388888888888889,0.3,0.6401863931188677,11
0.16666666666666666,0.3,0.6393323608251179,11
0.16666666666666666,0.36666666666666664,0.6261070067601748,11
0.19444444444444445,0.36666666666666664,0.6144559183529703,11
0.19444444444444445,0.4,0.6141529197519803,11
0.2222222222222222,0.4,0.6111397051099822,11
0.2222222222222222,0.43333333333333335,0.6094102852038179,11
0.2777777777777778,0.43333333333333335,0.6013971401464806,11
0.2777777777777778,0.4666666666666667,0.5985046063130354,11
0.3333333333333333,0.4666666666666667,0.5957893912886975,11
0.3333333333333333,0.6,0.5683898569070739,11
0.3888888888888889,0.6,0.5572754878190704,11
0.3888888888888889,0.6333333333333333,0.5519614255805587,11
0.4444444444444444,0.6333333333333333,0.5420499084075566,11
0.4444444444444444,0.6666666666666666,0.5409209922977696,11
0.5277777777777778,0.6666666666666666,0.5218978786717089,11
0.5277777777777778,0.7,0.5196282073020294,11
0.6111111111111112,0.7,0.5038679547243698,11
0.6111111111111112,0.7666666666666667,0.4945320964693079,11
0.6666666666666666,0.7666666666666667,0.46559831166647975,11
0.6666666666666666,0.8,0.45869898216934246,11
0.6944444444444444,0.8,0.4582967536547227,11
0.6944444444444444,0.8333333333333334,0.454581449287342,11
0.7222222222222222,0.8333333333333334,0.44504086631927414,11
0.7222222222222222,0.8666666666666667,0.4398775174624302,11
0.8333333333333334,0.8666666666666667,0.3944910126229356,11
0.8333333333333334,0.9333333333333333,0.3712026659979219,11
0.9166666666666666,0.9333333333333333,0.3555515676595599,11
0.9166666666666666,0.9666666666666667,0.3552332509730695,11
0.9722222222222222,0.9666666666666667,0.32606091017150174,11
0.9722222222222222,1.0,0.32291097667109725,11
1.0,1.0,0.2643264877772769,11
0.0,0.0,1.7362054654968866,16
0.0,0.03125,0.7362054654968866,16
0.0,0.0625,0.729850922735828,16
0.029411764705882353,0.0625,0.7115044429106738,16
0.029411764705882353,0.125,0.6849505362540879,16
0.08823529411764706,0.125,0.6748138348495479,16
0.08823529411764706,0.15625,0.669629167465916,16
0.11764705882352941,0.15625,0.6509417742928885,16
0.11764705882352941,0.1875,0.6507390834763606,16
0.17647058823529413,0.1875,0.6467357775280679,16
0.17647058823529413,0.21875,0.6429793898270592,16
0.20588235294117646,0.21875,0.6288446322081815,16
0.20588235294117646,0.28125,0.6208014490208165,16
0.2647058823529412,0.28125,0.6123325177745891,16
0.2647058823529412,0.375,0.6030972503276756,16
0.3235294117647059,0.375,0.5873414245041908,16
0.3235294117647059,0.4375,0.5690971142674418,16
0.4117647058823529,0.4375,0.5640896709337921,16
0.4117647058823529,0.46875,0.559079302394646,16
0.4411764705882353,0.46875,0.5582026956307762,16
0.4411764705882353,0.5,0.5562393570920745,16
0.47058823529411764,0.5,0.5500140245965727,16
0.47058823529411764,0.59375,0.5395158735918971,16
0.5294117647058824,0.59375,0.5321798444916177,16
0.5294117647058824,0.6875,0.5173061012983758,16
0.5882352941176471,0.6875,0.5148384614612702,16
0.5882352941176471,0.75,0.5109657713115165,16
0.7058823529411765,0.75,0.49356174620314164,16
0.7058823529411765,0.8125,0.4818187078415004,16
0.8235294117647058,0.8125,0.4750692411541435,16
0.8235294117647058,0.875,0.46472293054607533,16
0.9117647058823529,0.875,0.43516429521072725,16
0.9117647058823529,0.9375,0.4301990054827521,16
0.9705882352941176,0.9375,0.41272791258428776,16
0.9705882352941176,1.0,0.3580186341693572,16
1.0,1.0,0.27517200870116365,16
0.0,0.0,1.8904406343032023,21
0.0,0.03333333333333333,0.8904406343032024,21
0.0,0.26666666666666666,0.8135321074542786,21
0.027777777777777776,0.26666666666666666,0.8127052714197041,21
0.027777777777777776,0.3333333333333333,0.8041750269075749,21
0.05555555555555555,0.3333333333333333,0.7925290999457332,21
0.05555555555555555,0.5666666666666667,0.7705068683969732,21
0.08333333333333333,0.5666666666666667,0.7667914324685754,21
0.08333333333333333,0.8666666666666667,0.7274474551810797,21
0.1111111111111111,0.8666666666666667,0.7255768232199827,21
0.1111111111111111,0.9,0.7244166801171171,21
0.16666666666666666,0.9,0.7090752178258382,21
0.16666666666666666,0.9333333333333333,0.7058214968822893,21
0.19444444444444445,0.9333333333333333,0.701705120572142,21
0.19444444444444445,1.0,0.6855992240684328,21
1.0,1.0,0.10029725679642786,21
0.0,0.0,1.8672514683729717,26
0.0,0.029411764705882353,0.8672514683729717,26
0.0,0.11764705882352941,0.8326064613285468,26
0.03125,0.11764705882352941,0.8262067530926711,26
0.03125,0.14705882352941177,0.815234810192439,26
0.0625,0.14705882352941177,0.7939034102394827,26
0.0625,0.6176470588235294,0.7481937440660764,26
0.09375,0.6176470588235294,0.7467032384934074,26
0.09375,1.0,0.6100126549256149,26
1.0,1.0,0.07021057811633614,26
0.0,0.0,1.941143591316083,31
0.0,0.03125,0.9411435913160829,31
0.0,0.8125,0.8309046972855982,31
0.029411764705882353,0.8125,0.8295264886433604,31
0.029411764705882353,0.96875,0.7194944583740271,31
0.08823529411764706,0.96875,0.6797110374985808,31
0.08823529411764706,1.0,0.6565389845209151,31
1.0,1.0,0.027568599379623002,31
0.0,0.0,1.9284998241970426,36
0.0,0.03333333333333333,0.9284998241970427,36
0.0,0.7666666666666667,0.826745463909674,36
0.027777777777777776,0.7666666666666667,0.8215848335966626,36
0.027777777777777776,1.0,0.7794773684115704,36
1.0,1.0,0.039499832738561134,36
0.0,0.0,1.869445076113521,41
0.0,0.03225806451612903,0.8694450761135212,41
0.0,1.0,0.534452192138083,41
1.0,1.0,0.08633651704029655,41
0.0,0.0,1.945530605557527,46
0.0,0.034482758620689655,0.945530605557527,46
0.0,0.8620689655172413,0.7521371655482908,46
0.02702702702702703,0.8620689655172413,0.7249475461313267,46
0.02702702702702703,1.0,0.6441671059539099,46
1.0,1.0,0.11285019507241728,46
0.0,0.0,1.9033627108520847,51
0.0,0.02857142857142857,0.9033627108520849,51
0.0,0.11428571428571428,0.8721929906251942,51
0.03225806451612903,0.11428571428571428,0.8641310556066291,51
0.03225806451612903,0.6,0.7798156880783997,51
0.06451612903225806,0.6,0.7735089792286625,51
0.06451612903225806,0.6571428571428571,0.7610987882174323,51
0.0967741935483871,0.6571428571428571,0.759719956292738,51
0.0967741935483871,0.9428571428571428,0.6972728860814603,51
0.12903225806451613,0.9428571428571428,0.653765550114005,51
0.12903225806451613,1.0,0.6128735726442608,51
1.0,1.0,0.045598704497009576,51
0.0,0.0,1.8989040517095934,56
0.0,0.029411764705882353,0.8989040517095933,56
0.0,0.9411764705882353,0.7000344505755732,56
0.03125,0.9411764705882353,0.6816049249011639,56
0.03125,1.0,0.6009671627687049,56
1.0,1.0,0.04064681717863179,56
0.0,0.0,1.9092537778051153,61
0.0,0.03333333333333333,0.9092537778051153,61
0.0,0.9666666666666667,0.6055708197315546,61
0.027777777777777776,0.9666666666666667,0.603490080285251,61
0.027777777777777776,1.0,0.5876130016461644,61
1.0,1.0,0.04217498511990157,61
0.0,0.0,1.853557680074561,66
0.0,0.03225806451612903,0.8535576800745611,66
0.0,0.22580645161290322,0.8247372777783839,66
0.02857142857142857,0.22580645161290322,0.8181870174029868,66
0.02857142857142857,0.7741935483870968,0.6950354857170246,66
0.05714285714285714,0.7741935483870968,0.691113418532222,66
0.05714285714285714,1.0,0.634443520506995,66
1.0,1.0,0.05957427148952915,66
0.0,0.0,1.904199696424865,71
0.0,0.03225806451612903,0.9041996964248652,71
0.0,0.7096774193548387,0.7483418885895665,71
0.02857142857142857,0.7096774193548387,0.7456760486709026,71
0.02857142857142857,0.8709677419354839,0.6760023170632955,71
0.05714285714285714,0.8709677419354839,0.673862330216665,71
0.05714285714285714,0.967741935483871,0.6641541446761464,71
0.08571428571428572,0.967741935483871,0.6613838325798157,71
0.08571428571428572,1.0,0.653825533503755,71
1.0,1.0,0.048501720608760145,71
0.0,0.0,1.8653383790830071,76
0.0,0.030303030303030304,0.865338379083007,76
0.0,0.9696969696969697,0.6919064996121077,76
0.030303030303030304,0.9696969696969697,0.6891606473944942,76
0.030303030303030304,1.0,0.6836989537495572,76
1.0,1.0,0.06484618785037312,76
0.0,0.0,1.820674222065582,81
0.0,0.02857142857142857,0.820674222065582,81
0.0,0.3142857142857143,0.7710398952130448,81
0.03225806451612903,0.3142857142857143,0.7683755998120612,81
0.03225806451612903,1.0,0.6023985698390424,81
1.0,1.0,0.0858671816711403,81
0.0,0.0,1.8446926890391726,86
0.0,0.02631578947368421,0.8446926890391725,86
0.0,1.0,0.5820084513952166,86
1.0,1.0,0.08437616741208741,86
0.0,0.0,1.8236458956042196,91
0.0,0.02702702702702703,0.8236458956042195,91
0.0,0.2972972972972973,0.7475259265270608,91
0.034482758620689655,0.2972972972972973,0.7475194637620795,91
0.034482758620689655,0.7837837837837838,0.6799696668897213,91
0.06896551724137931,0.7837837837837838,0.6766192443949205,91
0.06896551724137931,1.0,0.5557107415024505,91
1.0,1.0,0.079524173930613,91
0.0,0.0,1.8448919373564947,96
0.0,0.027777777777777776,0.8448919373564946,96
0.0,0.8888888888888888,0.6866613811602478,96
0.03333333333333333,0.8888888888888888,0.6586672251144046,96
0.03333333333333333,0.9166666666666666,0.6539631270881293,96
0.06666666666666667,0.9166666666666666,0.6497821778686758,96
0.06666666666666667,1.0,0.6260773754236357,96
1.0,1.0,0.0707213421499136,96
0.0,0.0,1.8031170330215027,101
0.0,0.02702702702702703,0.8031170330215027,101
0.0,1.0,0.5313375682216583,101
1.0,1.0,0.11211557733466206,101
