0,1,2,3,4,5,y
0.0,0.0,0.0,0.06779661016949146,0.0,0.1562499999999999,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.0,0.0,0.06779661016949146,0.0,0.1562499999999999,qsampled
0.8947368421052632,0.060975609756097504,0.9322033898305084,0.0,0.7647058823529411,0.4375,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.0,0.0,0.06779661016949146,0.0,0.1562499999999999,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.9634146341463414,0.0,1.0,0.0,0.90625,qsampled
0.0,0.8292682926829269,0.0,0.9661016949152542,0.0,0.625,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.8947368421052632,0.0,0.9322033898305084,0.06779661016949146,0.7647058823529411,0.1562499999999999,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.8947368421052632,0.0,0.9322033898305084,0.06779661016949146,0.7647058823529411,0.1562499999999999,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.8292682926829269,0.0,0.9661016949152542,0.0,0.625,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.8947368421052632,0.060975609756097504,0.9322033898305084,0.0,0.7647058823529411,0.4375,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.0,0.0,0.06779661016949146,0.0,0.1562499999999999,qsampled
0.8947368421052632,0.060975609756097504,0.9322033898305084,0.0,0.7647058823529411,0.4375,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.0,0.0,0.06779661016949146,0.0,0.1562499999999999,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.8292682926829269,0.0,0.9661016949152542,0.0,0.625,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.0,0.0,0.06779661016949146,0.0,0.1562499999999999,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.0,0.0,0.06779661016949146,0.0,0.1562499999999999,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.0,0.0,0.06779661016949146,0.0,0.1562499999999999,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.0,0.0,0.06779661016949146,0.0,0.1562499999999999,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.0,0.0,0.06779661016949146,0.0,0.1562499999999999,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.0,0.0,0.06779661016949146,0.0,0.1562499999999999,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.0,0.0,0.06779661016949146,0.0,0.1562499999999999,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.0,0.0,0.06779661016949146,0.0,0.1562499999999999,qsampled
0.0,0.0,0.0,0.06779661016949146,0.0,0.1562499999999999,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.0,0.0,0.06779661016949146,0.0,0.1562499999999999,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.8292682926829269,0.0,0.9661016949152542,0.0,0.625,qsampled
0.0,0.0,0.0,0.06779661016949146,0.0,0.1562499999999999,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.0,0.0,0.06779661016949146,0.0,0.1562499999999999,qsampled
0.0,0.8292682926829269,0.0,0.9661016949152542,0.0,0.625,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.0,0.0,0.06779661016949146,0.0,0.1562499999999999,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.8947368421052632,0.0,0.9322033898305084,0.06779661016949146,0.7647058823529411,0.1562499999999999,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.0,0.060975609756097504,0.0,0.0,0.0,0.4375,qsampled
0.8947368421052632,0.0,0.9322033898305084,0.06779661016949146,0.7647058823529411,0.1562499999999999,qsampled
0.0,0.23170731707317072,0.0,0.47457627118644063,0.0,0.0,qsampled
0.8947368421052632,0.060975609756097504,0.9322033898305084,0.0,0.7647058823529411,0.4375,qsampled
