0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,y
0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.28125,0.0,0.1914893617021276,0.25,0.2021276595744682,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.9239373601789709,0.0,0.0,0.18181818181818177,0.0,0.5,0.7,0.08139534883720922,0.4444444444444444,1.0,0.75,0.0,0.0,0.7550335570469799,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.9778761061946902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333333,0.0,0.0,0.6666666666666667,0.0,0.4838709677419355,0.0,0.4639130434782608,1.0,1.0,0.0,0.1470588235294118,0.9047619047619048,0.2941176470588235,0.7,0.0,0.5,0.0,0.0,0.75,1.0,0.75,0.2816901408450704,0.3137254901960784,0.6666666666666666,0.0,0.0,0.8369098712446352,0.0,0.0,0.0,0.0,0.5,0.0,0.8223350253807107,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.3076923076923076,0.1562499999999999,0.6666666666666667,0.10810810810810823,0.25,0.0,0.0,0.33333333333333337,0.0,0.33333333333333337,0.46875,0.4285714285714286,1.0,0.0,0.9090909090909091,0.6666666666666667,0.5,0.25,0.0,0.6956521739130435,1.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5147679324894514,0.0,qsampled
0.8813559322033898,0.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.8918918918918919,0.0,0.5,0.9444444444444444,0.504424778761062,0.48275862068965525,0.0,0.0,0.0,0.0,0.0,0.27735163504239013,0.6516516516516516,0.375,0.0,0.2727272727272726,0.6666666666666667,0.75,0.0,0.08139534883720922,0.4444444444444444,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.9212598425196851,0.0,0.6666666666666667,0.0,0.0,0.8125,0.962962962962963,0.0,0.0,0.0,0.0,0.0,0.5476190476190477,0.0,0.0,0.45945945945945943,0.38383838383838387,0.84375,1.0,0.38749999999999996,0.9495548961424333,1.0,0.0,0.0,0.1470588235294118,0.23809523809523803,0.47058823529411764,0.0,0.375,0.33333333333333337,0.5882352941176471,0.8,0.75,0.0,1.0,0.2816901408450704,0.33333333333333326,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.7309322033898304,0.0,0.5,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2272727272727273,1.0,0.15384615384615385,0.0,0.0,0.8108108108108109,0.25,0.0,1.0,0.33333333333333337,0.0,0.0,0.78125,0.0,1.0,0.0,0.18181818181818177,0.6666666666666667,1.0,0.0,0.0,0.6956521739130435,0.5887573964497042,1.0,0.0,0.0,0.0,0.0,0.0,0.918918918918919,0.0,1.0,0.0,0.0,0.75,qsampled
0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.5106382978723405,0.75,1.0,0.0,0.26436781609195414,0.0,0.5,0.5714285714285714,0.4871794871794872,0.2857142857142856,0.0,0.0,0.0,0.4444444444444444,0.18181818181818177,0.33333333333333337,0.5,0.0,0.046511627906976716,0.4444444444444444,0.0,0.0,0.0,0.0,0.325503355704698,0.9436619718309859,0.0,0.0,0.0,0.0,0.933958244567533,0.9778761061946902,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.6756756756756757,0.6585365853658537,0.33333333333333326,1.0,0.0,0.7536443148688047,0.0,1.0,0.11111111111111105,0.7058823529411765,0.0,0.4,0.16666666666666663,0.0,0.0,0.0,0.6000000000000001,0.75,0.0,0.0,0.2816901408450704,0.5686274509803921,0.0,0.0,0.0,0.3905579399141631,0.9558823529411765,0.0,0.0,0.0,0.0,0.9176954732510288,0.8223350253807107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2272727272727273,0.4347826086956521,0.0,0.0,1.0,0.10810810810810823,0.0,0.6666666666666666,0.0,0.0,0.0,0.41666666666666674,0.46875,1.0,1.0,0.29032258064516125,0.9090909090909091,0.33333333333333337,0.5,0.0,0.019607843137254832,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,1.0,0.5147679324894514,0.0,qsampled
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.0,0.5106382978723405,0.0,0.9444444444444444,0.0,0.26436781609195414,0.0,0.5,0.0,0.0,0.0,0.0,0.9650711513583441,0.0,0.3580246913580247,0.2727272727272726,0.33333333333333337,0.0,0.0,0.046511627906976716,0.3846153846153846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,1.0,0.0,0.6963402571711177,1.0,1.0,0.0,0.1470588235294118,0.23809523809523803,0.4,0.6666666666666667,0.0,1.0,0.5882352941176471,0.8,0.0,0.0,0.0,0.5774647887323944,0.3137254901960784,0.0,0.0,0.0,0.0,0.0,0.0,0.8983050847457626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4375,0.0,0.10810810810810823,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.46875,1.0,1.0,0.7419354838709677,0.18181818181818177,0.0,1.0,0.0,0.019607843137254832,0.08695652173913027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,qsampled
0.8813559322033898,0.0,0.5,0.5,0.0,0.6666666666666667,0.0,0.0,0.0,0.8918918918918919,0.1914893617021276,0.0,0.33333333333333337,0.0,0.0,0.6666666666666667,0.0,1.0,0.7692307692307693,1.0,0.3064190553088414,0.952952952952953,0.0,0.33333333333333337,0.5454545454545454,0.0,0.5,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.325503355704698,0.9436619718309859,0.0,0.9212598425196851,0.5829918032786885,0.0,0.9666666666666667,0.0,0.875,0.962962962962963,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.45945945945945943,0.7095959595959597,0.3076923076923076,0.0,0.0,0.0,1.0,0.0,0.7777777777777778,0.8529411764705883,0.9047619047619048,0.0,0.6666666666666667,0.0,0.0,0.8235294117647058,0.0,0.75,1.0,0.6666666666666667,0.0,0.5686274509803921,0.0,0.0,0.0,0.3905579399141631,0.9558823529411765,0.0,0.7309322033898304,0.9166666666666666,0.0,0.8106995884773662,0.0,1.0,0.8571428571428572,0.0,0.0,0.6000000000000001,0.0,1.0,0.0,0.0,0.2272727272727273,1.0,0.3076923076923076,0.4375,0.0,0.10810810810810823,0.25,0.6666666666666666,1.0,0.33333333333333337,0.6,0.33333333333333337,0.0,1.0,1.0,0.22580645161290325,0.36363636363636365,0.6666666666666667,0.5,0.25,0.6274509803921569,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666667,0.0,0.918918918918919,0.7878787878787878,0.0,1.0,0.0,0.8125,qsampled
0.0,0.4915654742369544,0.0,0.5,0.6523809523809524,0.0,0.0,0.0,0.5929203539823009,1.0,0.5106382978723405,0.33333333333333337,1.0,0.48672566371681414,0.206896551724138,0.0,0.0,0.5714285714285714,0.05128205128205121,1.0,0.0,1.0,0.375,0.33333333333333337,0.2727272727272726,0.0,0.0,0.0,0.0,0.4444444444444444,0.5,0.0,0.0,0.9711538461538461,0.325503355704698,0.0,0.0,0.9212598425196851,0.0,0.0,0.0,0.0,0.0,0.0,0.6458688850967007,0.0,0.0,0.624,0.0,0.0,0.0,0.8059701492537313,0.9459459459459459,1.0,0.0,1.0,0.725,0.5397775876817794,1.0,0.0,0.11111111111111105,0.0,0.9047619047619048,0.4,0.7,0.375,0.0,0.5882352941176471,0.0,0.0,0.0,0.6666666666666667,0.2816901408450704,0.0,0.0,0.0,0.9782608695652174,0.3905579399141631,0.0,0.0,0.7309322033898304,0.0,0.0,0.0,0.0,0.0,0.0,0.5028901734104045,0.0,0.6000000000000001,0.8333333333333334,0.0,0.0,0.0,0.8181818181818182,1.0,0.0,0.1562499999999999,0.6666666666666667,0.027027027027026973,0.475,0.0,1.0,0.0,0.7,0.33333333333333337,0.46875,0.4285714285714286,1.0,0.22580645161290325,0.18181818181818177,0.6666666666666667,1.0,0.0,0.6274509803921569,0.6956521739130435,0.8402366863905325,0.0,0.0,0.9166666666666666,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,qsampled
0.0,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.28125,0.0,0.1914893617021276,0.0,1.0,0.48672566371681414,0.48275862068965525,0.0,0.0,0.0,0.0,1.0,0.9265240209931369,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.046511627906976716,0.4444444444444444,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9322033898305084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7095959595959597,0.0,1.0,0.725,0.9495548961424333,1.0,0.0,0.0,0.1470588235294118,0.9047619047619048,1.0,0.16666666666666663,0.0,0.33333333333333337,0.8235294117647058,0.0,0.0,0.0,0.0,0.2816901408450704,0.5686274509803921,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3076923076923076,0.4375,1.0,0.027027027027026973,0.25,0.0,1.0,0.33333333333333337,0.0,0.33333333333333337,0.78125,1.0,1.0,0.0,0.36363636363636365,0.6666666666666667,1.0,0.0,0.019607843137254832,0.6956521739130435,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qsampled
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8918918918918919,0.42553191489361697,0.5,0.9444444444444444,0.0,0.206896551724138,0.0,0.5,0.0,0.0,0.4,0.30530240265120123,0.045454545454545525,0.375,0.3580246913580247,0.0,0.0,0.0,0.0,0.046511627906976716,0.0,1.0,0.75,0.0,0.0,0.0,0.9436619718309859,0.0,0.9212598425196851,0.0,0.0,1.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45945945945945943,0.0,0.84375,0.9,0.0,0.0,1.0,1.0,0.0,0.1470588235294118,0.4285714285714286,0.0,0.16666666666666663,0.375,1.0,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.5686274509803921,0.6666666666666666,0.0,0.0,0.0,0.9558823529411765,0.0,0.7309322033898304,0.0,0.0,0.962962962962963,0.8223350253807107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272727272727273,0.17391304347826086,0.7692307692307692,0.0,0.6666666666666667,0.10810810810810823,0.475,0.0,0.0,0.33333333333333337,0.0,0.8333333333333334,0.0,1.0,1.0,0.7419354838709677,0.0,0.6666666666666667,1.0,0.0,0.019607843137254832,0.0,0.0,0.8,0.0,0.0,0.0,0.6666666666666667,0.0,0.918918918918919,0.0,0.0,1.0,0.5147679324894514,0.8125,qsampled
0.8813559322033898,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.5,0.0,0.4864864864864865,0.0,0.33333333333333337,0.9444444444444444,0.48672566371681414,0.0,0.0,0.5,0.5714285714285714,0.7692307692307693,1.0,0.27735163504239013,0.0,0.875,0.0,0.0,0.33333333333333337,0.5,0.0,0.046511627906976716,0.0,0.5,0.75,0.0,0.0,0.8657718120805369,0.0,0.0,0.9212598425196851,0.0,0.0,0.0,0.0,0.0,0.962962962962963,0.0,0.0,0.0,0.0,0.5,0.0,0.7083333333333333,1.0,0.0,0.0,0.0,0.4354838709677419,0.725,0.47850318471337583,0.0,1.0,0.11111111111111105,0.8529411764705883,0.0,0.7777777777777778,0.16666666666666663,1.0,0.33333333333333337,0.3529411764705882,0.8,1.0,0.0,0.0,0.0,0.7058823529411764,0.6666666666666666,0.0,0.0,0.9012875536480687,0.0,0.0,0.7309322033898304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9047619047619048,0.2272727272727273,1.0,0.15384615384615385,0.1562499999999999,0.0,0.027027027027026973,0.25,0.6666666666666666,0.0,0.0,0.6,0.41666666666666674,0.78125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019607843137254832,0.0,0.8165680473372781,0.8,0.0,0.0,1.0,0.0,0.0,0.918918918918919,0.0,0.0,0.0,0.0,0.0,qsampled
0.8813559322033898,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106382978723405,0.0,0.0,0.5132743362831859,0.0,0.0,0.0,1.0,0.4871794871794872,0.0,0.30530240265120123,0.9619686800894854,0.375,0.3580246913580247,0.0,0.33333333333333337,0.5,0.0,0.046511627906976716,0.5384615384615384,0.0,0.75,0.0,0.0,0.7550335570469799,0.9436619718309859,0.0,0.0,0.0,0.6666666666666667,0.9358866736621196,1.0,0.0,0.962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6756756756756757,0.9827586206896551,0.3076923076923076,0.0,0.775,0.4639130434782608,1.0,0.0,0.7777777777777778,0.7058823529411765,0.23809523809523803,0.0,0.8666666666666667,0.375,1.0,0.3529411764705882,0.8,0.75,0.0,0.0,0.8309859154929577,0.5686274509803921,0.6666666666666666,0.0,0.0,0.8369098712446352,0.9558823529411765,0.0,0.0,0.0,0.5,0.8106995884773662,0.8223350253807107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272727272727273,0.4347826086956521,0.0,0.4375,1.0,0.0,0.25,0.0,1.0,0.33333333333333337,0.0,0.0,0.0,0.8571428571428572,1.0,0.7419354838709677,0.0,0.0,0.5,0.0,0.019607843137254832,0.08695652173913027,0.0,0.8,0.0,0.0,1.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.92,0.5147679324894514,0.0,qsampled
