questions asked,auc,z_auc,z_auc_lb,z_auc_ub
1.0,0.5818672524490378,0.5818672524490378,0.5818672524490378,0.5818672524490378
4.0,0.7060113519091847,0.7565330483070422,0.692751757863861,0.82039398129064
7.0,0.6741806404173105,0.7356927471183404,0.6729045640176597,0.7985854502869754
10.0,0.8428785718065904,0.8695628489587468,0.836147598219148,0.9030226079519219
13.0,0.8627143271213619,0.8844763092371452,0.8599412027286455,0.9090461754492049
16.0,0.8829364764349285,0.8938066547506691,0.869190230256234,0.9184510026199946
19.0,0.8618517517468326,0.8810527972072519,0.8536593634780518,0.9084805650733992
22.0,0.897868576005401,0.8571509344278523,0.8311491942944789,0.8832046587325066
25.0,0.9205114256928842,0.9302073630671841,0.9161049685518083,0.9443331637255449
28.0,0.9814502266643649,0.7622931596709009,0.7227466693965097,0.801979908026129
31.0,0.9598129992737836,0.8001353258896151,0.7639205760317314,0.8364620223680097
34.0,0.9823326454088408,0.8156659787421741,0.7882394154656839,0.8431953023623108
37.0,0.9983123470794296,0.6649790137460964,0.6101258871931159,0.7200376609863697
40.0,0.9839258412916823,0.8728147301805713,0.854530354662911,0.8911676125939957
43.0,0.9886832465779835,0.6553499132446501,0.6004967866916696,0.7104085604849234
