0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,y
0.0,0.0,0.0,0.16666666666666663,0.7941176470588235,0.0,0.15555555555555567,0.4,0.4444444444444444,0.11578947368421044,0.0,0.75,0.0,0.5,0.3529411764705882,0.0,0.0,0.6235294117647059,0.0,0.0,0.0,0.05555555555555569,0.4310344827586208,0.0,0.0,1.0,0.4285714285714286,0.403225806451613,0.5769230769230769,0.3571428571428572,0.0,0.7575757575757576,0.24137931034482762,0.0,0.0,0.8056872037914692,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.4,0.5,0.0,0.0,0.4666666666666667,0.5555555555555556,0.0,0.6206896551724137,0.0,0.0,0.32558139534883723,qsampled
0.0,0.0,0.0,0.16666666666666663,0.7941176470588235,0.0,0.4555555555555556,0.4,0.0,0.0,0.08203813491427647,0.0,0.58649468892261,0.4130434782608695,0.0,0.0,0.0,0.6235294117647059,0.0,0.0,0.0,0.05555555555555569,0.4310344827586208,0.0,0.6206896551724137,0.5,0.0,0.0,0.11538461538461531,0.0,0.23809523809523814,0.6363636363636364,0.0,0.0,0.0,0.8056872037914692,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.6,0.0,0.297872340425532,0.1562499999999999,0.0,0.0,0.0,0.2413793103448275,0.0,0.0,0.32558139534883723,qsampled
0.0,0.0,0.5777777777777777,0.5833333333333333,1.0,0.0,0.0,0.4,0.4444444444444444,0.875,0.24390243902439035,0.0,0.0,0.4130434782608695,0.0,0.0,0.9502183406113537,0.0,0.0,0.0,0.7241379310344828,0.0,0.4310344827586208,0.0,0.0,0.5,0.4285714285714286,0.403225806451613,0.7692307692307692,0.0,0.0,0.6363636363636364,0.0,0.0,0.9536741214057508,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.5714285714285714,0.6,0.5,0.0,0.78125,0.0,0.5555555555555556,0.0,0.2413793103448275,0.0,0.9652173913043478,0.0,qsampled
0.0,0.0,0.0,0.5806451612903225,0.7941176470588235,0.11392405063291144,0.0,0.4,0.05555555555555547,1.0,0.6303477006889922,0.0,0.0,0.4130434782608695,1.0,0.47959183673469385,0.0,0.42352941176470593,0.0,0.0,0.0,0.8333333333333334,0.4310344827586208,0.17948717948717952,0.1724137931034483,0.5,0.0,0.7580645161290323,0.0,0.0,0.0,0.6363636363636364,0.0,0.8888888888888888,0.0,0.5213270142180095,0.0,0.0,0.0,0.32432432432432445,0.0,0.0888888888888889,0.0,0.6,0.2500000000000001,0.25531914893617036,0.5,0.0,0.5555555555555556,0.0,0.2413793103448275,1.0,0.0,0.26356589147286824,qsampled
0.33333333333333326,0.8974358974358975,0.0,0.9166666666666666,0.7941176470588235,0.0,0.0,0.0,0.05555555555555547,1.0,0.0,0.0,0.5712166172106825,0.4130434782608695,0.0,0.47959183673469385,0.0,0.0,0.5741935483870968,0.9090909090909091,0.0,0.42592592592592593,0.4310344827586208,0.0,0.0,1.0,0.0,0.7580645161290323,0.0,0.0,0.23809523809523814,0.6363636363636364,0.0,0.8888888888888888,0.0,0.0,0.75,0.8823529411764706,0.0,0.95,0.0,0.0,0.5714285714285714,0.0,0.2500000000000001,0.25531914893617036,0.5,0.0,0.0,0.0,0.2413793103448275,1.0,0.0,0.0,qsampled
0.0,0.0,0.5777777777777777,0.9166666666666666,0.7058823529411764,0.0,1.0,0.6000000000000001,0.0,1.0,0.5782910874897791,0.75,0.2811572700296735,0.6086956521739131,1.0,0.47959183673469385,0.0,0.0,0.0,0.0,0.7241379310344828,0.42592592592592593,0.5689655172413793,0.0,0.7758620689655172,0.0,0.0,0.7580645161290323,0.5769230769230769,0.3571428571428572,0.4285714285714286,0.5454545454545454,0.24137931034482762,0.8888888888888888,0.0,0.0,0.0,0.0,0.3125,0.95,0.2666666666666666,0.0,0.8333333333333334,1.0,0.0,0.25531914893617036,0.0,0.4666666666666667,0.8518518518518519,0.8,0.6206896551724137,1.0,0.0,0.0,qsampled
0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.34730171708912505,0.0,0.588235294117647,0.5,0.0,0.47959183673469385,0.0,0.3264705882352942,0.0,0.0,0.0,0.05555555555555569,0.0,0.0,0.0,1.0,0.0,0.7580645161290323,0.6153846153846154,0.0,0.23809523809523814,0.7575757575757576,0.8448275862068966,0.8888888888888888,0.0,0.118483412322275,0.0,0.0,0.0,0.0,0.20000000000000007,0.0,0.5714285714285714,0.0,0.0,0.25531914893617036,0.1562499999999999,0.0,0.0,0.0,0.4482758620689654,0.0,0.0,0.6666666666666666,qsampled
0.0,0.0,0.0,0.5833333333333333,1.0,0.11392405063291144,0.0,0.4,0.0,1.0,0.34730171708912505,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9137931034482758,0.17948717948717952,0.0,1.0,0.0,0.935483870967742,0.11538461538461531,0.0,0.0,0.7575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.0888888888888889,0.5714285714285714,0.4,0.0,0.7659574468085106,0.1562499999999999,0.0,0.5555555555555556,0.0,0.2413793103448275,0.0,0.0,0.0,qsampled
0.5555555555555556,0.0,0.5777777777777777,0.0,0.7941176470588235,0.8520238885202389,0.0,0.4,0.05555555555555547,0.875,0.5782910874897791,0.0,0.588235294117647,0.8260869565217391,1.0,0.0,0.0,0.3264705882352942,0.5741935483870968,0.0,0.7241379310344828,0.05555555555555569,0.4310344827586208,0.9191456903127384,0.1724137931034483,1.0,0.0,0.403225806451613,1.0,0.0,0.23809523809523814,0.9090909090909091,0.5172413793103448,0.0,0.0,0.118483412322275,0.88,0.0,0.3125,0.0,0.0,0.0888888888888889,0.0,0.4,0.2500000000000001,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.34090909090909094,0.0,0.6666666666666666,qsampled
0.6928571428571428,0.0,0.0,0.0,0.7058823529411764,0.11580196676839594,0.4,0.4,0.05555555555555547,0.0,0.2612428454619786,0.0,0.0,0.8260869565217391,0.0,0.3877551020408163,0.0,0.0,0.5741935483870968,0.0,0.0,0.8333333333333334,0.5689655172413793,0.18682891911238364,0.1724137931034483,1.0,0.0,0.0,0.7692307692307692,0.0,0.0,0.9090909090909091,0.0,0.39682539682539675,0.0,0.0,0.75,0.0,0.0,0.95,0.2666666666666666,0.0888888888888889,0.0,0.4,0.2500000000000001,0.297872340425532,0.0,0.0,0.5555555555555556,0.6666666666666667,0.2413793103448275,0.5,0.0,0.0,qsampled
