0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,y
0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44444444444444453,0.0,0.0,0.5098039215686274,0.0,0.4421052631578948,0.18181818181818177,0.07142857142857151,0.6534541336353341,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.6666666666666666,0.0,0.6111111111111112,0.0,0.1874999999999999,0.6454352441613588,1.0,0.0,0.33333333333333326,0.0,0.14788732394366189,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,1.0,0.21951219512195108,0.9090909090909091,0.1875,0.662621359223301,0.0,qsampled
0.0,0.4,0.0,0.0,0.0,0.8,0.0,0.0,0.31818181818181823,0.0,0.5102040816326531,0.9615384615384616,0.0,0.75,0.4,0.0,0.07142857142857151,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7083333333333333,0.0,0.0,0.2500000000000001,0.5,0.5357142857142858,1.0,0.0,1.0,0.6851851851851851,0.3529411764705882,0.1874999999999999,0.0,0.5,0.0,0.33333333333333326,0.0,0.14788732394366189,0.0,0.9047619047619048,0.0,0.0,0.33333333333333337,0.0,0.47619047619047616,0.75,0.0,0.0,0.024390243902438935,0.0,0.1875,0.0,0.0,qsampled
0.0,0.0,0.7965367965367965,0.32335329341317365,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607843137254902,0.0,0.4421052631578948,0.0,0.0,0.0,0.0,0.0,0.0,0.8452830188679246,0.6056338028169014,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.7435897435897436,0.0,0.6111111111111112,0.3529411764705882,0.06249999999999989,0.0,0.5,0.0,0.0,0.7309644670050761,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,1.0,0.21951219512195108,0.0,0.1875,0.0,0.0,qsampled
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.8367346938775511,0.0,0.8235294117647058,0.0,0.41052631578947374,0.5,0.07142857142857151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.9285714285714286,0.0,0.8974358974358975,0.0,0.14814814814814814,0.8823529411764706,0.1874999999999999,0.0,0.0,0.0,0.0,0.0,0.14788732394366189,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,0.0,0.5833333333333333,1.0,0.7560975609756098,0.18181818181818177,0.1875,0.0,1.0,qsampled
0.0,0.0,0.7965367965367965,0.32335329341317365,0.5263157894736842,0.0,0.0,0.0,0.0,0.44444444444444453,0.0,0.0,0.5098039215686274,0.0,0.41052631578947374,0.0,0.07142857142857151,0.0,0.0,0.0,0.0,0.8452830188679246,0.6056338028169014,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.6666666666666666,0.0,0.14814814814814814,0.3529411764705882,0.1874999999999999,0.0,0.0,0.0,0.0,0.7309644670050761,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,1.0,0.7560975609756098,0.0,0.1875,0.0,1.0,qsampled
0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5909090909090908,0.33333333333333337,0.0,0.0,0.0,0.75,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.2500000000000001,0.0,0.0,0.0,1.0,0.0,0.3529411764705882,0.75,0.0,0.0,0.0,0.33333333333333326,0.0,0.14788732394366189,0.0,0.0,0.0,0.0,0.6666666666666667,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,qsampled
0.0,0.0,0.0,0.32335329341317365,0.0,0.0,0.0,0.0,0.8636363636363636,0.0,0.5102040816326531,0.3846153846153847,0.5686274509803921,0.0,0.4421052631578948,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,0.0,0.6056338028169014,0.0,0.0,0.0,0.0,0.75,0.5,0.5357142857142858,0.36363636363636365,0.46153846153846156,0.0,0.6111111111111112,0.0,0.06249999999999989,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.47619047619047616,0.5,0.9166666666666666,1.0,0.21951219512195108,0.9090909090909091,0.1875,0.0,0.0,qsampled
0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7972972972972973,0.31818181818181823,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.3928571428571429,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,0.2500000000000001,0.75,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,0.33333333333333326,0.0,0.14788732394366189,0.0,0.0,0.0,0.5625,0.33333333333333337,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.9375,0.0,1.0,qsampled
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7432432432432432,0.9090909090909091,0.0,0.5102040816326531,0.0,0.607843137254902,0.0,0.41052631578947374,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6896551724137931,1.0,0.5,0.5357142857142858,0.0,0.7435897435897436,0.0,0.14814814814814814,0.0,0.06249999999999989,0.0,0.0,0.0,0.0,0.0,0.14788732394366189,0.0,0.0,0.0,0.9375,0.8888888888888888,0.0,0.47619047619047616,0.0,0.16666666666666663,1.0,0.7560975609756098,0.9090909090909091,0.1875,0.0,1.0,qsampled
0.0,0.4,0.0,0.0,0.5263157894736842,0.0,0.0,0.6486486486486487,0.0,0.33333333333333337,0.5102040816326531,0.3846153846153847,0.5098039215686274,0.75,0.6736842105263159,0.0,0.07142857142857151,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.7413793103448276,0.0,0.2500000000000001,0.5357142857142858,0.36363636363636365,0.6666666666666666,1.0,0.9259259259259259,0.3529411764705882,0.1874999999999999,0.0,0.5,0.0,0.33333333333333326,0.0,0.14788732394366189,0.5454545454545454,0.0,0.0,0.3125,0.0,0.5714285714285714,0.47619047619047616,0.5,0.0,0.0,0.3414634146341463,0.0,0.1875,0.0,0.0,qsampled
