0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,y
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3472580890171655,1.0,0.8185011709601874,0.0,0.0,0.206896551724138,0.15555555555555567,0.0,0.4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5126171593366978,0.0,0.12070610687022909,0.0,0.0,0.0,0.0,1.0,0.8275862068965517,0.07317073170731714,0.0,0.5,0.625,0.7083899666378353,0.0,0.5722543352601155,0.6911764705882353,0.0,0.857361963190184,0.3529411764705882,0.0,0.6666666666666667,0.0,0.5515756408957342,0.0,1.0,0.0,0.3713768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799999999999999,0.85,0.6153846153846154,0.0,0.0,0.1578947368421053,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.48235294117647065,0.5263157894736842,1.0,0.736842105263158,0.0,0.09090909090909105,0.0,0.4869976359338062,0.5769230769230769,0.1428571428571429,1.0,0.09999999999999998,0.0,0.4176267281105991,0.25,0.8,0.32203389830508466,0.5782548476454294,0.5120830244625649,1.0,0.09852216748768461,0.7142857142857143,0.0,0.6666666666666667,1.0,0.7247956403269754,0.8414634146341464,0.0,0.8843500723876572,0.1875,0.315648148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09876543209876543,0.0,0.0,0.0,0.475,0.5714285714285714,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.34883720930232565,0.0,0.4285714285714286,1.0,0.4666666666666667,0.4513416099319183,0.34410276372129234,1.0,0.33333333333333337,0.2647058823529411,0.25,1.0,0.4666666666666667,0.5714285714285714,0.3333333333333335,0.6206896551724137,0.0,0.0,0.0,1.0,0.0,0.9565217391304348,0.9183673469387755,0.3733333333333333,0.0,0.0,0.0,0.0,qsampled
0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.9451476793248945,0.0,0.0,0.0,0.0,0.0,0.3472580890171655,1.0,0.8185011709601874,0.0,0.0,0.6896551724137931,0.4555555555555556,0.0,0.4,0.0,0.0,0.0,0.8333333333333334,0.7741935483870968,0.4,0.0,0.0,0.6666666666666667,0.6941793893129771,0.0,0.0,0.06403094112591323,0.607843137254902,0.0,0.0,0.9024390243902439,0.7051282051282052,0.5,0.0,0.8474282888229476,0.0,0.9190751445086704,0.30987394957983194,1.0,0.0,0.0,0.0,0.6666666666666667,1.0,0.5686493059073869,0.0,1.0,0.0,0.18055555555555558,0.0,0.0,0.4350943477234185,0.0,0.0,0.8148148148148149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799999999999999,0.85,0.6153846153846154,0.0,0.0,0.8596491228070176,0.6206896551724137,0.0,0.5,0.0,0.0,0.5,0.8888888888888888,0.6977611940298507,0.5263157894736842,0.0,0.052631578947368474,1.0,1.0,0.0,0.4772727272727274,0.11538461538461531,0.7142857142857143,0.0,0.0,0.9615384615384616,0.315668202764977,0.25,0.0,0.5254237288135593,0.8632986627043091,1.0,0.75,1.0,0.0,1.0,0.6666666666666667,1.0,0.6321525885558583,0.0,0.0,0.8843500723876572,0.1875,0.34999999999999987,0.0,0.0,0.7487091222030982,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09876543209876543,0.0,0.0,0.0,0.525,0.3571428571428571,0.0,0.6,0.0,0.33333333333333326,0.0,0.6666666666666667,0.7894736842105263,0.0,0.0,0.297872340425532,0.5,0.0,0.0,0.34883720930232565,0.1562499999999999,0.2857142857142857,0.5,0.0,0.7730870712401056,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3701550387596899,0.2413793103448275,0.0,0.0,0.6923076923076923,0.0,0.0,0.9565217391304348,0.9183673469387755,0.040000000000000036,0.0,0.0,0.662621359223301,0.0,qsampled
0.0,0.2666666666666666,0.6666666666666667,0.0,0.0,0.0,0.694831013916501,0.0,0.0,0.0,0.5777777777777777,0.0,0.0,1.0,0.8698795180722891,0.0,0.0,0.26436781609195414,0.0,0.4545454545454546,0.4,0.0,0.0,0.44444444444444453,0.0,0.0,1.0,0.42165242165242167,0.6684745762711864,0.6666666666666667,0.0,0.0,0.0,0.2652567975830814,0.0,0.4370370370370371,0.0,0.0,0.240242261103634,0.5,0.5,0.8474282888229476,0.0,0.0,0.30987394957983194,0.0,0.5458515283842795,0.0,0.0,0.0,0.33333333333333337,0.4782149148561362,0.9502183406113537,0.7058823529411764,0.0,0.0,0.0,0.0,0.21712538226299705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69264430089602,0.0,0.15999999999999992,0.94375,0.6153846153846154,1.0,0.0,0.5789473684210527,0.0,0.9444444444444444,0.5,0.0,0.0,0.75,0.0,0.48235294117647065,0.0,0.25,0.736842105263158,1.0,0.0,0.0,0.0,0.7692307692307692,0.03425229741019231,0.33333333333333326,0.0,0.23076923076923073,0.0,0.25,0.8,0.5254237288135593,0.5527488855869241,0.0,0.75,0.0,0.6904761904761905,1.0,0.6666666666666667,0.0,0.6321525885558583,0.0,0.9671269311888955,0.31697277656343137,0.13043478260869568,0.1863414634146341,0.0,0.0,0.7114093959731544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.3125,0.0,0.0,0.09876543209876543,0.0,0.0,0.0,0.0,0.5714285714285714,0.10000000000000009,0.6,0.0,0.33333333333333326,0.4285714285714285,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.34883720930232565,0.78125,0.44594594594594594,1.0,0.0,0.0,0.12195616883116889,1.0,0.0,0.0,0.25,0.37037037037037046,0.0,0.5714285714285714,0.0,0.2413793103448275,0.0,0.5,0.0,0.0,0.9651837675272429,0.0,0.640625,0.0,0.0,0.0,0.662621359223301,0.0,qsampled
0.0,0.0,0.0,0.0,0.0,0.812807881773399,0.0,0.0,0.0,0.0,0.0,0.0,0.9148840012051823,1.0,0.8185011709601874,0.0,0.11392405063291144,0.26436781609195414,0.0,0.6,0.4,0.0,0.0,0.22222222222222232,0.0,0.0,0.0,0.0,0.8547297297297297,0.33333333333333337,0.6941793893129771,0.0,0.40304826418289585,0.6219739292364992,0.5686274509803921,0.0,0.0,0.41463414634146345,0.27012155059132725,0.5,0.0,0.7083899666378353,0.02149877149877155,0.0,0.30987394957983194,0.30000000000000004,0.0,1.0,0.47959183673469385,0.0,0.6666666666666667,0.5480754165143364,0.0,0.8125,0.08064516129032251,0.5212889683147535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7875457875457875,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.5431186202041536,0.6153846153846154,0.0,0.17948717948717952,0.5789473684210527,0.1724137931034483,0.9444444444444444,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8648648648648649,0.0,0.5217391304347827,0.0,0.0,0.0,1.0,0.0,0.0,0.7692307692307692,0.012019230769230838,0.25,0.0,0.32203389830508466,0.0,0.0,1.0,0.0,0.0,0.0,0.8793103448275862,0.0,0.0,0.0,0.0,0.7663439975019162,1.0,0.6760847628657921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.32432432432432445,0.09876543209876543,0.0,0.0,0.25356633380884475,0.0,0.0,0.10000000000000009,0.6,0.0,0.33333333333333326,0.5714285714285714,0.0,0.0,0.0,0.2500000000000001,0.5,0.5,1.0,0.0,0.0,0.5,0.7867647058823529,1.0,0.0,0.16182937554969212,0.04851313219014575,1.0,0.0,0.5,0.25,0.37037037037037046,0.0,0.4285714285714286,0.3701550387596899,0.2413793103448275,0.6444444444444444,0.5,0.653290529695024,0.0,0.0,1.0,0.5306122448979591,0.5866666666666667,0.0,0.0,0.0,0.0,qsampled
0.33333333333333326,0.2666666666666666,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465639963763427,1.0,0.7941176470588235,0.0,0.0,0.26436781609195414,0.0,0.18181818181818177,0.0,0.0,0.5,0.44444444444444453,0.0,0.0,0.4,0.5,0.8558014755197854,0.0,0.24480214621059704,0.0,0.6822992700729926,0.0,0.5686274509803921,1.0,0.0,0.07317073170731714,0.0,0.5,0.5,0.6830628803245437,0.5437739797697942,0.0,0.037735849056603654,0.0,0.2723787617404638,0.0,0.47959183673469385,0.0,0.33333333333333337,0.11591309453904874,0.0,0.15625,0.8768115942028986,0.0,0.0,0.0,0.0,0.0,0.5741935483870968,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.5689843465598834,0.6153846153846154,0.0,0.0,0.5789473684210527,0.0,0.5833333333333333,1.0,0.0,0.0,0.75,0.0,0.0,0.5263157894736842,0.631578947368421,0.8648648648648649,0.0,0.5217391304347827,0.0,0.2032520325203252,0.0,0.0,1.0,0.0,0.0,0.315668202764977,0.25,0.8,0.7966101694915254,0.12174069411976263,0.368421052631579,0.75,0.05499999999999994,0.6904761904761905,0.0,0.8793103448275862,0.0,0.0,0.7682926829268293,0.0,0.24340075419952,0.9565217391304348,0.07442348008385735,0.0,0.0,0.0,0.0,0.7966804979253113,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.09876543209876543,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.4285714285714285,0.0,0.0,0.0,0.2500000000000001,0.6086956521739131,0.0,1.0,0.0,0.7674418604651163,0.5,0.9391891891891891,0.5,0.0,0.40731070496083555,0.0,1.0,0.0,0.20588235294117652,0.0,0.37037037037037046,0.0,0.5714285714285714,0.0,0.2413793103448275,1.0,0.5,0.0,1.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,qsampled
0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.6360929124478857,0.0,0.0,0.0,0.5777777777777777,0.8636363636363636,0.4493392070484581,1.0,0.6604215456674474,0.0,0.0,0.6896551724137931,1.0,1.0,0.6000000000000001,0.0,0.25,0.33333333333333337,0.0,0.7741935483870968,0.0,1.0,0.9661016949152542,0.0,0.6941793893129771,0.0,0.32432432432432434,0.46343797856049007,0.5098039215686274,1.0,0.8275862068965517,0.07317073170731714,0.0,0.5,0.5,0.8474282888229476,0.38329238329238324,0.6878612716763005,0.5903361344537815,0.30000000000000004,0.8573619631901841,1.0,0.47959183673469385,0.8333333333333334,0.0,0.4683499706400469,0.0,0.7058823529411764,0.0,0.8690344062153164,0.0,0.0,0.4350943477234185,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6947973786277919,0.7931034482758621,0.0,0.94375,0.717948717948718,0.0,0.0,0.8596491228070176,0.7758620689655172,0.5277777777777778,0.0,0.0,1.0,0.2500000000000001,0.0,0.6977611940298507,0.0,1.0,1.0,0.0,1.0,0.0,0.27032967032967037,0.5769230769230769,0.5497076023391814,1.0,0.09999999999999998,0.0,0.4176267281105991,0.25,0.8,0.5254237288135593,0.0,0.7940696812453669,0.5,0.0,0.7142857142857143,0.0,1.0,1.0,0.7247956403269754,0.8170731707317074,0.0,0.31697277656343137,0.13043478260869568,0.9536585365853658,0.0,0.0,0.7114093959731544,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.3125,1.0,0.95,0.09876543209876543,0.2666666666666666,0.0,0.0,0.525,0.8333333333333334,0.9,1.0,0.0,0.0,0.5714285714285714,0.0,0.7894736842105263,0.0,0.0,0.25531914893617036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4666666666666667,0.3885411651420315,0.283012197277709,1.0,0.0,0.0,1.0,0.0,0.8571428571428572,0.4285714285714286,0.3333333333333335,0.6206896551724137,0.6444444444444444,0.5,0.4022257551669316,1.0,0.0,0.0,0.640625,0.825,0.0,0.0,0.662621359223301,0.0,qsampled
0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25700512202470605,0.0,0.0,0.0,0.0,0.206896551724138,0.75,0.18181818181818177,0.0,0.0,0.5,0.22222222222222232,0.0,0.19354838709677413,0.0,0.0,0.8558014755197854,0.33333333333333337,0.12070610687022909,0.125,0.0,0.2490954103980194,0.0,0.7435897435897436,0.0,0.19512195121951226,0.6207703679369252,0.5,0.0,0.8641770401106501,0.0,0.7004080908445707,0.6911764705882353,0.30000000000000004,0.15980331899200995,0.0,0.47959183673469385,0.0,0.41666666666666663,0.0,0.0,0.0,0.49671398527865407,0.6278237254659919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799999999999999,0.0,0.0,0.0,0.0,0.1578947368421053,0.0,0.5833333333333333,1.0,0.0,0.0,0.0,0.0,0.1556122448979591,0.5263157894736842,0.0,0.8648648648648649,0.0,0.34782608695652184,0.16666666666666663,0.0,0.6153846153846154,0.0,0.7,0.0,0.5,0.4471153846153846,0.25,0.0,0.5254237288135593,0.12174069411976263,0.7660204631125471,1.0,0.0,0.7142857142857143,1.0,0.8793103448275862,0.0,1.0,0.47560975609756095,0.0,0.0,0.0,0.6515423779574723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5061728395061729,0.20000000000000007,0.0,0.0,0.475,0.5714285714285714,0.0,0.0,0.0,1.0,0.5714285714285714,0.0,0.368421052631579,0.0,0.0,1.0,0.5,0.0,0.0,0.34883720930232565,0.1562499999999999,0.3928571428571429,1.0,0.0,0.0,0.37336640274730537,1.0,0.0,0.625,0.0,0.0,0.4666666666666667,0.4285714285714286,0.0,0.4482758620689654,0.0,0.5,0.5394524959742351,1.0,0.0,0.9411764705882353,0.0,0.65,0.0,0.0,0.0,0.0,qsampled
0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9323671497584541,1.0,0.0,0.11392405063291144,0.48275862068965525,0.0,1.0,0.4,0.0,0.25,0.0,0.0,0.19354838709677413,0.0,0.0,0.9580818242790073,0.0,0.978530534351145,0.125,0.40304826418289585,0.2346860643185299,0.0,0.7435897435897436,0.0,0.9024390243902439,0.27012155059132725,0.5,0.5,0.7027559055118111,0.02149877149877155,0.6835521646557843,0.6911764705882353,0.30000000000000004,0.12315506996358061,0.0,0.0,0.6666666666666667,0.0,0.11591309453904874,0.0,0.15625,0.08064516129032251,0.6278237254659919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15999999999999992,0.8405533309064434,0.9487179487179487,0.0,0.17948717948717952,0.736842105263158,0.0,0.5277777777777778,1.0,0.0,1.0,0.5,0.0,0.1556122448979591,0.5263157894736842,0.0,0.972972972972973,0.0,1.0,0.16666666666666663,0.4227642276422764,0.11538461538461531,0.0,0.7,0.0,0.9615384615384616,0.012019230769230838,0.25,0.8,0.32203389830508466,0.0,0.670032310177706,1.0,0.0,0.7142857142857143,0.0,0.0,1.0,0.6565349544072948,0.7682926829268293,0.0,0.31697277656343137,0.0,0.6515423779574723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.0,0.25356633380884475,0.25,0.5714285714285714,0.9,0.4,0.0,0.0,0.0,0.0,0.368421052631579,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1562499999999999,0.44594594594594594,1.0,0.0,0.7734225621414914,0.12734904130497016,1.0,0.0,0.5,0.5555555555555556,0.8888888888888888,0.4666666666666667,0.4285714285714286,0.4418604651162791,0.2413793103448275,0.0,0.0,0.3994293865905849,1.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,qsampled
0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.6360929124478857,0.9532908704883227,0.0,0.0,0.5777777777777777,0.0,0.25700512202470605,0.0,0.8014460511679644,0.0,0.8520238885202389,0.0,0.0,0.4545454545454546,0.4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.521784961349262,0.33333333333333337,0.0,0.0,0.7806943268416596,0.49266806322605206,0.0,0.0,0.0,0.0,0.5955585464333784,0.0,0.0,0.0,0.5589817138759412,0.5722543352601155,1.0,1.0,0.2146643109540637,1.0,0.0,0.6666666666666667,0.06944444444444442,0.4782149148561362,0.0,0.0,0.0,0.177654458009619,0.0,0.0,0.0,0.0,0.5741935483870968,0.0,0.0,0.0,0.0,0.0,0.94,0.9395949720670391,0.0,0.0,0.69264430089602,0.0,0.6799999999999999,0.3035714285714286,0.6153846153846154,1.0,0.9191456903127384,0.0,0.1724137931034483,1.0,1.0,0.0,1.0,0.5,0.0,0.0724637681159419,0.5263157894736842,0.0,0.736842105263158,0.0,0.0,0.0,0.7396551724137932,1.0,0.0,0.0,0.0,0.23076923076923073,0.42972350230414746,0.0,0.0,0.0,0.8725761772853186,0.5120830244625649,0.75,1.0,0.2142857142857142,1.0,0.6666666666666667,1.0,0.7247956403269754,0.0,0.0,0.0,0.13043478260869568,0.0,0.0,0.0,0.0,0.0,0.8889256198347107,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.0,0.0,0.3125,0.0,0.0,0.5061728395061729,0.0,0.0,0.05882352941176461,0.25,0.0,0.10000000000000009,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.33333333333333326,0.5,0.8333333333333334,0.0,0.09302325581395332,0.0,0.3928571428571429,1.0,0.0,0.2384784198975859,0.3648306734137796,0.0,0.0,0.7352941176470589,0.0,0.8888888888888888,0.6666666666666667,0.0,0.9449339207048458,0.0,0.31987227648384675,0.0,0.3969404186795491,0.0,0.0,0.782608695652174,0.640625,0.525,0.0,0.0,0.0,0.0,qsampled
0.6928571428571428,0.2666666666666666,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9380221783381437,0.0,0.6604215456674474,0.0,0.11580196676839594,0.6896551724137931,0.4,0.4545454545454546,0.4,0.0,0.0,0.22222222222222232,0.0,0.19354838709677413,1.0,0.0,0.0,0.0,0.950381679389313,0.125,0.2743437764606267,0.2852789944772425,0.0,0.0,0.0,0.41463414634146345,0.0,0.0,0.0,0.7081604426002767,0.02149877149877155,0.6878612716763005,1.0,1.0,0.2146643109540637,0.0,0.3877551020408163,0.0,0.6666666666666667,0.4782149148561362,0.0,0.7058823529411764,0.0,0.6463928967813541,0.0,1.0,0.0,0.0,0.5741935483870968,0.0,0.0,0.0,0.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.28541666666666665,0.717948717948718,0.0,0.18682891911238364,0.8596491228070176,0.1724137931034483,0.9444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052631578947368474,0.0,1.0,0.16666666666666663,0.2032520325203252,0.7692307692307692,0.03425229741019231,0.0,0.0,0.7692307692307692,0.4176267281105991,0.0,0.0,0.32203389830508466,0.5782548476454294,0.7940696812453669,0.75,0.9,0.2142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.300761421319797,0.13043478260869568,0.698780487804878,0.0,0.996031746031746,0.0,0.0,0.7966804979253113,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.5061728395061729,0.2666666666666666,0.0,0.05882352941176461,0.525,0.0,0.10000000000000009,0.4,0.0,0.33333333333333326,0.5714285714285714,0.0,0.368421052631579,0.0,0.2500000000000001,1.0,0.0,1.0,0.0,0.7674418604651163,0.0,0.44594594594594594,1.0,0.0,0.28720626631853785,0.34410276372129234,0.0,0.0,0.2647058823529411,0.5555555555555556,0.0,0.6666666666666667,0.5714285714285714,0.9515503875968992,0.2413793103448275,0.13265306122448983,0.5,0.5299572039942939,0.0,0.0,0.0,0.640625,0.65,0.0,0.9504950495049505,0.0,0.0,qsampled
