0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,y
0.11111111111111116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5916870415647921,0.0,0.05405405405405406,0.0,0.0,0.08433734939759041,0.0,0.0,0.0,0.7469467513434294,0.0,0.5666768619054902,0.37154218533886585,0.7953488372093023,0.19999999999999996,0.25,0.9523809523809523,0.41666666666666663,0.2857142857142857,0.33333333333333337,0.0,0.8571428571428571,0.6881141045958795,0.09615384615384626,0.0,0.07793691239785616,0.0,0.0,0.0,0.0,0.9848484848484849,0.16129032258064513,0.0,0.7078651685393258,0.0,0.0,0.0,0.0,0.5945945945945946,0.0,0.0,0.0,0.0,0.0,0.8842676311030742,0.15999999999999992,0.4375408763897972,0.0,0.1724137931034483,0.0992063492063493,0.0,0.0,0.323943661971831,0.5,0.8928571428571428,1.0,0.46153846153846156,0.9523809523809523,0.5,0.34686888454011733,1.0,1.0,0.75,0.6000000000000001,0.16129032258064502,1.0,0.16000000000000003,0.5052920423363387,0.0,0.38026013771996936,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5625,0.0,0.0,0.25,0.0,0.8605664488017429,0.0,0.0,0.0,0.0,0.0,0.5975757575757575,0.7297297297297298,0.1499999999999999,0.0,0.0,0.11764705882352955,0.5,0.0,0.0,0.09302325581395332,0.0,0.4285714285714286,0.0,0.5909090909090908,0.0,0.0,0.4838709677419355,0.15384615384615385,0.0,0.33333333333333337,0.0,0.0,0.0,0.37142857142857144,0.6470588235294117,0.0,1.0,0.0,0.5,0.3207547169811321,1.0,0.22769393698702656,0.0,0.7272727272727273,0.0,0.0,qsampled
0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9148840012051823,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.7469467513434294,0.7652700656234225,0.0,0.5448300795372378,0.4395348837209302,0.0,0.55,0.6666666666666667,0.55,0.6785714285714286,0.33333333333333337,0.7872340425531915,0.0,1.0,0.09615384615384626,0.0,0.0,0.9090909090909091,0.0,0.07692307692307698,0.17883959044368591,0.0,0.0,0.0,0.0,0.7763819095477388,0.0,0.5,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.9575757575757575,0.47981407702523227,0.0,0.1724137931034483,0.0,0.0,0.0,0.323943661971831,0.8666666666666667,0.8571428571428572,0.5384615384615384,0.0,0.7619047619047619,0.0,0.9491150442477876,0.7346938775510203,0.0,1.0,0.6000000000000001,0.8709677419354839,0.0,0.88,0.5252225519287834,0.0,0.0,0.9090909090909091,1.0,0.10526315789473684,0.2622950819672131,0.0,0.14613180515759328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.32432432432432445,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.09302325581395332,0.4444444444444444,0.48571428571428565,0.7955801104972375,0.0,0.0,0.28888888888888886,0.22580645161290325,0.15384615384615385,0.5,0.33333333333333337,0.7142857142857142,0.0,0.8571428571428572,0.37142857142857144,0.75,0.875,1.0,0.0,0.0,0.0,0.782608695652174,0.6756263481002157,0.0,0.0,0.9230769230769231,0.0,qsampled
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916870415647921,0.0,0.0,0.0,0.0,0.7831325301204819,0.0,0.0,0.08333333333333326,0.0,0.7423887587822015,0.3412601315185808,0.0,0.3302325581395348,0.6,0.25,0.6666666666666667,0.41666666666666663,0.0,0.33333333333333337,0.3829787234042553,0.0,0.0,0.09615384615384626,0.7761751672604049,1.0,0.36363636363636365,0.0,0.07692307692307698,0.0,1.0,0.0,0.0,0.9473684210526316,1.0,0.8369565217391304,0.5,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.14949494949494946,0.0,0.0,0.1724137931034483,1.0,0.0,0.0,0.8309859154929577,0.75,0.8928571428571428,0.0,0.25,0.5952380952380952,0.5,1.0,0.7346938775510203,1.0,0.33333333333333337,0.8,0.6774193548387096,0.0,0.0,0.5252225519287834,0.6565238324506499,1.0,0.6363636363636364,1.0,0.10526315789473684,0.75,1.0,0.1875,0.0,0.9367088607594937,1.0,0.8428571428571429,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.5975757575757575,0.7297297297297298,0.0,0.0,0.0,0.6470588235294118,0.5,0.0,0.3870967741935484,0.34883720930232565,0.0,0.48571428571428565,0.0,0.09090909090909083,0.6666666666666666,0.0,0.22580645161290325,0.15384615384615385,0.1875,0.0,0.09523809523809512,0.0,0.5277777777777777,0.37142857142857144,1.0,0.0,0.0,0.0,0.0,0.3220338983050849,0.9565217391304348,0.8903107861060329,0.0,0.9629629629629629,1.0,0.8181818181818181,qsampled
0.11111111111111116,0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.08625749649100445,0.05405405405405406,0.6923076923076923,1.0,0.08433734939759041,0.0,0.6666666666666667,0.625,0.07500000000000029,0.0,0.05874999999999997,0.0,0.0,0.19999999999999996,0.25,1.0,0.9333333333333333,0.3928571428571429,0.6666666666666667,0.0,0.0,0.2038664323374343,0.0,0.4126570151160316,0.3639100407295909,0.0,0.0,0.07692307692307698,0.6209159019373144,0.0,0.9411764705882353,0.0,0.0,0.08441859484974923,0.9347826086956522,0.0,0.0,0.0,0.8235294117647058,0.0,0.85,0.0,0.0,0.0,0.33333333333333337,0.43714652956298206,0.6923076923076923,0.7758620689655172,0.36363636363636365,0.0,1.0,0.0,0.9333333333333333,0.0,0.6153846153846154,0.25,0.0,0.5,0.34782608695652184,0.9183673469387755,1.0,0.0,0.8,0.16129032258064502,0.0,0.0,0.0,0.6565238324506499,0.0,0.0,1.0,0.10526315789473684,0.4903028692879915,0.4,0.9517282479141835,0.0,0.0,0.0,0.9428571428571428,0.25,0.0,0.0,0.30000000000000004,0.0,0.5384615384615385,0.0,0.0,0.0,0.0,0.1499999999999999,0.6923076923076923,0.8333333333333334,0.11764705882352955,0.5,0.5,0.5645161290322581,0.0,0.2222222222222221,0.1428571428571429,0.050541516245487195,0.2727272727272727,0.0,0.0,0.4838709677419355,0.8846153846153846,0.9375,0.6666666666666667,0.0,0.0,0.5277777777777777,0.6,0.0,0.6363636363636364,1.0,0.0,0.0,0.7358490566037736,0.782608695652174,0.485813837730214,0.0,0.0,0.0,0.8888888888888888,qsampled
0.11111111111111116,0.6666666666666667,0.7117117117117118,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.2376083861783358,0.0,0.0,0.4,0.0,0.8333333333333334,0.0,0.625,0.0,0.5949367088607596,0.36580357142857145,0.0,0.0,0.0,0.25,0.5,0.41666666666666663,0.0,0.0,0.7872340425531915,0.8571428571428571,0.3430152143845092,0.09615384615384626,0.4046398705152413,0.3519901590369915,0.9090909090909091,0.5,0.0,0.0,0.43939393939393934,0.8875103391232424,0.0,0.0,0.0,0.0,0.0,0.0,0.5945945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.6543381887270423,0.0,0.1724137931034483,0.0,0.8636363636363636,0.0,0.0,0.8666666666666667,0.5,0.7692307692307692,0.0,0.0,0.0,0.34782608695652184,0.0,1.0,0.33333333333333337,0.0,0.8709677419354839,1.0,0.0,0.5252225519287834,0.6567164179104478,0.0,0.9090909090909091,0.0,0.0,0.24494919306634777,0.0,0.9517282479141835,0.0,0.0,0.0,0.0,0.25,0.0,0.8687258687258688,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.75,0.0,0.5645161290322581,0.09302325581395332,0.8888888888888888,0.6571428571428573,0.050541516245487195,0.2727272727272727,0.0,0.0,0.0,0.15384615384615385,0.1875,0.6666666666666667,0.7142857142857142,0.0,0.5277777777777777,0.37142857142857144,0.0,0.875,1.0,1.0,0.5,0.0,0.0,0.485813837730214,0.0,0.0,0.0,0.0,qsampled
0.0,0.0,0.0,0.2857142857142857,0.6217105263157895,0.0,0.0,0.0,0.0,0.25700512202470605,0.0,0.6923076923076923,1.0,0.08433734939759041,0.8333333333333334,0.0,0.08333333333333326,0.7558876811594203,0.0,0.2132142857142857,0.0,0.0,0.0,0.25,0.8412698412698413,0.04999999999999993,0.3928571428571429,0.0,0.7872340425531915,0.0,0.7350781998084903,0.09615384615384626,0.4046398705152413,0.3639100407295909,0.36363636363636365,0.0,0.0,0.5829351535836178,0.0,0.5307765151515151,0.0,0.7078651685393258,0.0,0.0,0.5,0.0,0.0,0.0,0.8314606741573034,0.0,0.0,0.0,0.0,0.6799999999999999,0.6759640102827764,0.6923076923076923,0.6896551724137931,0.31818181818181823,0.8636363636363636,0.0,0.8309859154929577,0.8666666666666667,0.0,1.0,0.25,0.0,0.0,0.34782608695652184,0.7959183673469388,1.0,0.0,0.0,0.8709677419354839,0.0,0.16000000000000003,0.5052920423363387,0.6565238324506499,0.0,0.6363636363636364,1.0,0.0,0.7383103081827842,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.1428571428571429,0.11764705882352955,0.75,0.0,0.3870967741935484,0.09302325581395332,0.2222222222222221,0.0,0.04078014184397161,0.2727272727272727,0.0,0.0,0.29032258064516125,0.5384615384615385,0.9375,0.6666666666666667,0.7142857142857142,0.0,0.0,0.37142857142857144,0.0,0.6285714285714286,0.0,0.0,0.5,0.4716981132075472,0.9411764705882353,0.0,0.0,0.7272727272727273,0.0,0.0,qsampled
0.0,0.95,0.0,0.2857142857142857,0.6217105263157895,0.0,0.0,0.0,0.0,0.25700512202470605,0.44594594594594594,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.33016304347826086,0.560994560994561,0.6757914054136718,0.37154218533886585,0.0,0.0,0.0,0.2222222222222222,0.04999999999999993,0.07142857142857151,0.33333333333333337,0.3829787234042553,0.0,0.0,0.6923076923076923,0.4046398705152413,0.6520516650557948,0.0,0.5,0.0,0.9331058020477816,0.9090909090909091,0.16129032258064513,0.0,0.0,0.0,0.9347826086956522,0.5,0.8148148148148149,0.0,0.0,0.5999243713367366,0.0,0.0,0.0,0.0,0.6606060606060606,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.323943661971831,0.0,0.5,0.7692307692307692,0.5,0.0,0.0,0.0,0.8823529411764706,1.0,0.33333333333333337,0.8,0.6774193548387096,0.0,0.0,0.5260682085456685,0.6551757342320655,0.7934200459066565,0.0,0.0,0.0,0.9284335355763927,0.96875,0.049928673323823,0.0,0.0,0.0,0.9428571428571428,0.0,0.7142857142857143,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.8888888888888888,0.6571428571428573,0.0,0.2727272727272727,0.0,0.6444444444444444,0.7419354838709677,0.5384615384615385,0.1875,0.0,0.09523809523809512,0.0,1.0,1.0,0.0,0.9090909090909091,1.0,1.0,0.5,0.8301886792452831,1.0,0.20545406407201472,0.0,0.0,0.0,0.8888888888888888,qsampled
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5916870415647921,0.0,0.05405405405405406,0.0,0.0,0.08433734939759041,0.0,0.33333333333333337,0.0,0.45000000000000007,0.8941176470588236,0.006728857623489848,0.0,0.0,0.19999999999999996,0.0,0.5,0.04999999999999993,0.07142857142857151,0.0,0.0,0.8571428571428571,0.1869918699186991,0.019230769230769273,0.0,0.0,0.36363636363636365,0.5,0.07692307692307698,0.3479912512950386,0.9090909090909091,0.8709677419354839,0.0,0.0,0.08441859484974923,0.8369565217391304,0.5,0.0,0.5945945945945946,0.0,0.0,0.0,0.0,0.0,0.8842676311030742,0.0,0.4375408763897972,0.0,0.1724137931034483,0.11111111111111116,0.0,0.0,0.323943661971831,0.5,1.0,0.5769230769230769,0.25,0.0,0.5,0.0,0.9411764705882353,1.0,0.33333333333333337,0.0,0.16129032258064502,1.0,0.0,0.7922848664688428,0.0,0.0,0.6363636363636364,0.0,0.10526315789473684,0.0,0.0,0.927246790299572,0.0,0.0,0.0,0.8428571428571429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7297297297297298,0.1499999999999999,0.0,0.0,0.11764705882352955,0.5,0.5,0.0,0.4883720930232558,0.6666666666666667,0.0,0.050541516245487195,0.2727272727272727,0.0,0.6444444444444444,0.0,0.5384615384615385,0.1875,0.6666666666666667,0.0,0.0,1.0,0.0,0.6470588235294117,0.12499999999999989,0.0,1.0,0.0,0.3207547169811321,0.5217391304347827,0.0,0.0,0.0,0.0,0.8888888888888888,qsampled
0.0,0.0,0.0,0.2857142857142857,0.6217105263157895,0.8695652173913043,0.0,0.0,0.5916870415647921,0.4522446520036154,0.8421052631578947,0.0,0.0,0.5542168674698795,0.25,0.0,1.0,0.32971014492753625,0.0,0.006728857623489848,0.3891901663051337,0.75,0.0,0.25,0.0,0.41666666666666663,0.07142857142857151,0.33333333333333337,0.0,0.9285714285714286,0.0,0.0,0.23312461820403174,0.673443456162643,0.36363636363636365,0.5,0.0,0.0,0.9447004608294931,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5945945945945946,0.0,0.5999243713367366,0.8,0.0,0.0,1.0,0.0,0.4375408763897972,0.0,0.1724137931034483,0.7760416666666666,0.36363636363636365,0.0,0.8309859154929577,0.75,0.0,0.5769230769230769,0.5,0.5,0.0,1.0,0.9411764705882353,1.0,0.33333333333333337,0.6000000000000001,0.16129032258064502,1.0,1.0,0.0,0.5373134328358209,0.8048780487804879,0.6363636363636364,0.0,0.0,0.0,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5833333333333334,0.5384615384615385,0.0,0.0,0.0,0.972972972972973,0.5,0.0,0.0,0.3529411764705883,0.0,0.0,0.3870967741935484,0.7674418604651163,0.2222222222222221,0.0,0.08287292817679592,0.9090909090909091,0.0,0.0,0.0,0.15384615384615385,0.1875,0.33333333333333337,0.0,0.5,0.5277777777777777,0.6,1.0,0.12499999999999989,0.0,1.0,0.5,0.3207547169811321,0.5217391304347827,0.8226105374635955,0.0,0.0,0.0,0.0,qsampled
0.11111111111111116,0.0,0.0,0.2857142857142857,0.0,0.0,0.7965367965367965,0.0,0.0,0.4493392070484581,0.44594594594594594,0.0,0.0,0.0,0.0,0.33333333333333337,0.08333333333333326,0.0,0.8173125314544539,0.0,0.578146611341632,0.0,0.19999999999999996,0.0,0.8412698412698413,0.9333333333333333,0.0,0.6666666666666667,0.7872340425531915,0.4285714285714285,0.6881141045958795,0.0,0.4046398705152413,0.0,0.0,0.5,0.0,0.0,0.43939393939393934,0.07768026565464903,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.9361518550474547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8309859154929577,0.0,0.8928571428571428,0.0,0.7777777777777778,0.0,0.5,0.0,0.7959183673469388,1.0,0.33333333333333337,0.8,0.8709677419354839,0.33333333333333326,0.16000000000000003,0.0,0.6567164179104478,0.0045214770158251705,0.0,0.0,0.0,0.0,0.4062500000000001,0.0,0.0,0.0,0.0,0.0,0.25,0.7142857142857143,0.0,0.0,0.0,0.0,0.7309644670050761,0.0,1.0,0.95,0.775,0.0,0.5714285714285714,0.0,0.5,0.5,0.3870967741935484,0.34883720930232565,0.0,0.48571428571428565,0.8439716312056738,0.2727272727272727,0.0,0.6444444444444444,0.29032258064516125,0.8846153846153846,0.1875,0.6666666666666667,0.7142857142857142,1.0,0.0,0.6,0.0,0.12499999999999989,1.0,1.0,0.5,0.3207547169811321,0.0,0.0,0.0,0.0,0.0,0.0,qsampled
