0,1,2,y
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.9436619718309859,0.9558823529411765,0.6666666666666667,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.971830985915493,1.0,0.33333333333333337,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.9436619718309859,0.9558823529411765,0.6666666666666667,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.9859154929577465,1.0,0.6666666666666667,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.9436619718309859,0.9558823529411765,0.6666666666666667,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.9436619718309859,0.9558823529411765,0.6666666666666667,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.9436619718309859,0.9558823529411765,0.6666666666666667,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.9436619718309859,0.9558823529411765,0.6666666666666667,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.9436619718309859,0.9558823529411765,0.6666666666666667,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.971830985915493,1.0,0.33333333333333337,qsampled
0.971830985915493,1.0,0.33333333333333337,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.971830985915493,1.0,0.33333333333333337,qsampled
0.9859154929577465,1.0,0.6666666666666667,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.971830985915493,1.0,0.33333333333333337,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.0,0.0,0.0,qsampled
0.971830985915493,1.0,0.33333333333333337,m2
0.0,0.0,0.0,m2
0.971830985915493,1.0,0.33333333333333337,m2
0.0,0.0,0.0,m2
0.971830985915493,1.0,0.33333333333333337,m2
0.0,0.0,0.0,m2
0.0,0.0,0.0,m2
0.0,0.0,0.0,m2
0.0,0.0,0.0,m2
0.0,0.0,0.0,m2
0.9436619718309859,0.9558823529411765,0.6666666666666667,m2
0.971830985915493,1.0,0.33333333333333337,m2
0.971830985915493,1.0,0.33333333333333337,m2
0.971830985915493,1.0,0.33333333333333337,m2
0.971830985915493,1.0,0.33333333333333337,m2
0.971830985915493,1.0,0.33333333333333337,m2
0.9436619718309859,0.9558823529411765,0.6666666666666667,m2
0.0,0.0,0.0,m2
0.0,0.0,0.0,m2
0.9436619718309859,0.9558823529411765,0.6666666666666667,m2
0.0,0.0,0.0,m2
0.0,0.0,0.0,m2
0.0,0.0,0.0,m2
0.9436619718309859,0.9558823529411765,0.6666666666666667,m2
0.0,0.0,0.0,m2
0.0,0.0,0.0,m2
0.971830985915493,1.0,0.33333333333333337,m2
0.971830985915493,1.0,0.33333333333333337,m2
0.0,0.0,0.0,m2
0.0,0.0,0.0,m2
0.9436619718309859,0.9558823529411765,0.6666666666666667,m2
0.971830985915493,1.0,0.33333333333333337,m2
0.0,0.0,0.0,m2
0.0,0.0,0.0,m2
0.971830985915493,1.0,0.33333333333333337,m2
0.0,0.0,0.0,m2
0.9859154929577465,1.0,0.6666666666666667,m2
0.9859154929577465,1.0,0.6666666666666667,m2
0.9859154929577465,1.0,0.6666666666666667,m2
0.971830985915493,1.0,0.33333333333333337,m2
