0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,y
0.0,0.0,0.0,0.0,0.0,0.0,0.25286189069423914,0.0,0.8255813953488372,0.0,0.45185185185185184,0.0,0.2777777777777778,0.14081856672416493,0.0,0.0,0.43999999999999995,0.4209109266322639,0.48426573426573427,0.2222222222222222,0.0,0.0,0.25,0.0,1.0,0.5882352941176471,0.0,0.33333333333333337,0.5789473684210527,0.7580484566876867,1.0,0.7910031847133758,0.6000000000000001,0.0,0.0,0.0,0.7476635514018692,0.25,0.12806209071064756,0.75,0.18181818181818177,0.0,0.0,0.7692307692307693,0.940863579474343,0.2264150943396226,0.0,0.6666666666666666,0.0,0.9678972712680578,1.0,0.0,0.0,0.0,1.0,0.9009530292716134,0.0,0.7427184466019419,0.1578947368421052,0.5104621940559442,0.0,0.6666666666666667,0.0,0.21739130434782605,0.41666666666666663,0.9473684210526316,0.9782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8466666666666667,0.0,0.69264430089602,0.0,0.0,0.2142857142857142,0.0,0.4,0.5757575757575757,0.7297297297297298,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.8636363636363636,0.7209302325581395,0.0,0.0,0.8125,1.0,0.5,0.724977618621307,0.8928571428571428,0.0,0.9713589274832419,0.0,0.3749999999999999,0.33333333333333337,0.7780359028511088,0.9,0.0,0.0,1.0,0.7105263157894737,0.7571428571428571,0.0,0.0,0.45953757225433534,0.0,0.2666666666666666,0.0,1.0,0.0,0.0,1.0,0.9386062192254802,0.0,0.4923167599882119,0.7206366630076839,0.5316455696202531,0.0,0.6875,0.0,0.0,0.5,0.9367088607594937,1.0,0.0,0.0,0.0,0.0,0.0,0.7383451856868721,0.16000000000000003,0.0,0.0,0.75,0.0,0.5444117647058824,0.0,0.0,0.2777777777777777,0.0,0.0,0.4387417218543047,0.16473317865429227,0.25,0.0,1.0,0.0,1.0,0.25,0.75,0.36,0.0,0.5,1.0,0.7727272727272727,1.0,0.09302325581395332,0.0,1.0,0.0,0.0,1.0,1.0,0.21755989475141946,0.0,1.0,0.0,0.0,0.8928571428571429,0.9517121969988457,0.6285072951739619,0.0,1.0,0.5686274509803921,0.16666666666666652,0.11111111111111116,0.0,0.4,0.0,0.0,0.7389628591450595,0.0,0.0,0.4915254237288136,0.4846520167536864,0.0,1.0,0.0,0.013991658818781061,1.0,0.9629629629629629,0.9545454545454546,0.7206414899120538,qsampled
0.0,0.0,0.0,0.0,0.003769208466222196,0.0,0.0011567894643172982,0.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.14081856672416493,0.0,0.0,0.0,0.0,0.38888888888888895,0.5555555555555556,0.0,0.6000000000000001,0.6666666666666667,0.0625,0.2222222222222222,0.0,0.8933993754710886,0.33333333333333337,0.052631578947368474,0.0,0.5,0.7910031847133758,1.0,0.75,0.0,0.0,0.7476635514018692,0.0,0.2786340562990308,0.75,0.0,0.0,0.5,0.0,0.4977446558148657,0.7075471698113207,0.7222222222222222,0.75,0.7586206896551724,0.7574059247397918,0.0714285714285714,1.0,0.0,0.7020408163265306,0.8064516129032258,0.5950476514635807,0.0,0.0,0.05263157894736836,0.5105095671888445,1.0,0.6666666666666667,0.9649122807017544,0.9333333333333333,0.0,0.0,0.0,0.4275096828221502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3666666666666667,0.2142857142857142,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,0.0,0.0,0.8333333333333334,0.07470182046453244,0.0,0.0,0.9090909090909091,0.0,0.0625,0.0,0.5833333333333333,0.7358559214116791,1.0,1.0,0.0,0.0,0.6331138287864533,0.6666666666666667,0.06589229144667386,0.9,0.3529411764705882,0.0,1.0,0.0,0.7857142857142857,0.604641438427765,0.7777777777777778,0.0,0.9384615384615385,0.0,0.0,0.0,0.0,0.7044025157232705,0.8435374149659864,0.06293276060717912,0.0,0.0,0.2209248014946288,0.5316455696202531,0.996031746031746,0.6875,0.9512195121951219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.3444390004899559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.8481012658227849,0.5,0.0,0.6818181818181819,0.19999999999999996,0.09302325581395332,0.6666666666666667,0.0,0.45645645645645627,0.0,1.0,1.0,0.7872870793518904,0.0,0.0,0.0,0.5,0.3257575757575757,0.24034869240348689,0.9723157500935279,0.5555555555555556,0.25,0.6666666666666667,0.00630455868089197,0.11111111111111116,0.33333333333333326,0.4,0.6976744186046512,0.39655172413793105,0.0,0.0,0.0,0.0,0.48081924577373214,0.9504950495049505,1.0,1.0,0.018540910923014686,0.5,0.0,0.0,0.0,qsampled
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8255813953488372,0.0,0.7666666666666666,0.7714285714285715,1.0,0.020993439550140658,0.08823529411764708,0.0,0.5281296023564064,0.6285714285714286,0.1497395833333336,0.5555555555555556,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.9448398576512456,0.0,0.0,0.0,0.75,0.5961538461538461,0.0,0.5514018691588785,0.0,0.8213644524236984,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.7075471698113207,0.4722222222222222,0.75,0.1724137931034483,0.9678972712680578,0.0,0.20000000000000007,0.0,0.0,0.0,0.6808484811701515,0.0,0.7597273746872574,1.0,0.9916672998505686,0.0,0.0,0.0,1.0,0.0,0.7518796992481203,0.8369565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8466666666666667,0.0,0.69264430089602,0.72,0.06024096385542155,0.25,0.0,0.4,0.5757575757575757,0.027027027027027084,1.0,0.7142857142857143,1.0,1.0,0.16666666666666663,0.15511727078891258,0.36363636363636365,0.0,0.0,0.0,0.0,0.17647058823529405,0.5416666666666667,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.0,0.3529411764705882,0.0,0.5,0.7105263157894737,0.2857142857142857,0.604641438427765,0.37037037037037035,0.0,0.4769230769230769,0.2666666666666666,0.0,1.0,1.0,0.0,0.0,0.42067765349833397,0.0,0.3568918391253417,0.23529411764705888,1.0,0.0,0.0,0.0,0.8571631004676208,0.0,0.7341772151898733,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23181818181818192,0.0,0.0,0.955026455026455,0.0,0.0,0.9,1.0,0.0,0.0,0.25,0.423497267759563,0.8806761683791846,0.4375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,0.0,0.34883720930232565,0.2222222222222221,0.0,0.7832167832167832,0.0,0.6666666666666667,1.0,0.6682483194938711,1.0,0.0,0.0,0.5,0.9,0.0,0.9473081328751431,0.7777777777777778,0.0,0.2549019607843137,0.0,0.375,0.33333333333333326,0.0,0.0,0.5172413793103448,0.8126381647549531,0.0,0.7884615384615384,0.0,0.944944944944945,0.0,0.0,0.0,0.6406355190521072,0.0,0.7777777777777778,0.8181818181818181,0.1434977578475337,qsampled
0.0,0.7380952380952381,0.7540160642570282,0.0,0.7467212254747666,0.8636363636363636,0.2540158788774002,0.0,0.8255813953488372,0.0,0.0,0.7714285714285715,0.0,0.0,0.8518518518518519,0.8125,0.0,0.45962882622318646,0.1497395833333336,0.2222222222222222,0.0,0.8,0.25,0.0,0.0,0.0,0.0,0.6666666666666667,0.052631578947368474,0.26448053938093785,0.0,0.42109851787271135,0.20000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.33333333333333337,0.5,1.0,0.49493960169768203,0.0,0.0,0.0,0.04597701149425293,0.9679743795036029,0.15384615384615385,1.0,0.0,0.7020408163265306,0.8064516129032258,0.5917473868549226,0.0,0.0,0.05263157894736836,0.5105095671888445,0.0,0.0,0.0,0.0,0.7,0.7518796992481203,0.0,0.9640950486758086,0.0,0.6296296296296295,0.8148148148148149,0.0,0.8205128205128205,0.8,0.0,0.0,0.8466666666666667,0.0,0.0,0.72,0.3666666666666667,0.0,0.44932432432432423,0.775,0.0,0.4864864864864865,0.1428571428571428,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,0.8235294117647058,0.0,0.2932508641076951,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.1428571428571429,1.0,0.7631578947368421,0.7857142857142857,0.4511812669872465,0.0,0.0,0.5076923076923077,0.2666666666666666,0.0,0.0,1.0,0.7044025157232705,0.8435374149659864,0.06360313432668985,0.0,0.0,0.2209248014946288,0.5316455696202531,0.0,0.0,0.0,0.35219278551115085,0.5,0.7341772151898733,0.0,1.0,0.0,0.9333333333333333,0.7142857142857143,0.0,0.0,0.8478260869565217,0.0,0.0,0.761436855670103,0.0,0.0,0.9,0.0,0.0,0.8229994700582937,1.0,0.0,0.24570024570024562,0.4375,0.0,0.0,0.8,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.7,0.0,0.8888888888888888,1.0,0.45645645645645627,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.32640492686682065,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,0.0,0.6976744186046512,0.39655172413793105,0.0,0.0,0.0,0.0,0.48081924577373214,0.0,0.0,0.0,0.6669353755206233,0.5555555555555556,0.7777777777777778,0.0,0.8116916709777549,qsampled
0.0,0.7380952380952381,0.0,0.0,0.0,0.0,0.0,0.8181818181818181,0.0,0.0,0.45185185185185184,0.0,1.0,0.0,0.6851851851851852,0.0,0.0,0.0,0.10981067125645427,0.0,0.0,0.0,0.6666666666666667,0.78125,0.2222222222222222,0.5882352941176471,0.8928629403170825,0.6666666666666667,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.4137931034482759,0.0,0.0,0.0,0.29999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,0.6833333333333333,0.5632183908045978,0.9678972712680578,0.0,0.0,0.0,0.0,0.9085631349782293,0.5950476514635807,0.0,0.7427184466019419,0.05263157894736836,0.5104621940559442,0.0,0.0,0.0,1.0,0.0,0.0,0.8369565217391304,0.0,0.0,0.6296296296296295,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.69264430089602,0.0,1.0,0.0,0.9110751818916734,0.4,0.0,0.0,1.0,0.0,1.0,1.0,0.8333333333333334,0.8863636363636364,0.0,0.7209302325581395,0.9090909090909091,1.0,0.0,0.0,0.5833333333333333,0.0,0.0,0.0,0.0,0.3571428571428572,0.0,0.6666666666666667,0.0,0.44999999999999996,0.3529411764705882,0.0,0.5,0.0,0.2857142857142857,0.4511812669872465,0.5555555555555556,1.0,0.49230769230769234,0.2666666666666666,0.0,1.0,1.0,0.0,0.620253164556962,0.7166600127164382,0.0,0.5231276398475327,0.2209248014946288,0.5316455696202531,0.0,0.0,0.0,0.718370544457501,0.0,0.0,0.7714285714285715,1.0,0.0,0.9333333333333333,0.0,0.0,0.7383451856868721,0.16000000000000003,0.0,0.5454545454545454,0.0,0.0,0.5567660550458717,0.0,0.9144736842105263,0.0,0.7569039284325165,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.0,0.33333333333333337,0.5,0.36,0.8510368176047397,0.5,0.33333333333333337,0.6818181818181819,0.19999999999999996,0.34883720930232565,0.2222222222222221,1.0,0.11888111888111885,0.4666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.2556818181818181,0.0,0.0,0.0,0.4444444444444444,0.9019607843137255,0.0,0.0,0.0,0.0,0.0,0.39655172413793105,0.0,0.0,0.7884615384615384,0.0,0.4846520167536864,0.0,0.0,0.0,0.27206771463119694,0.0,0.0,0.8181818181818181,0.7206414899120538,qsampled
0.0,0.0,0.0,0.0,0.5460275464944362,0.8636363636363636,0.0,0.8181818181818181,0.8255813953488372,0.0,0.45185185185185184,0.0,0.0,0.4715297014465988,0.8518518518518519,0.0,0.44095835710211073,0.49867437936852255,0.10981067125645427,0.0,0.0,0.6000000000000001,0.25,0.0,0.2222222222222222,0.5882352941176471,0.3774209365040453,0.6666666666666667,0.052631578947368474,0.0,0.5,0.4167993630573249,0.4,0.0,0.11111111111111105,0.4137931034482759,0.0,0.0,0.12442729684109,0.29999999999999993,0.2727272727272726,0.0,0.0,0.6538461538461539,0.0,0.0,0.41666666666666663,0.6833333333333333,0.04597701149425293,0.9679743795036029,1.0,0.0,0.6000000000000001,0.9877551020408163,0.7894736842105263,0.3466148757321035,0.0,0.0,0.05263157894736836,0.0,0.0,0.8571428571428572,0.0,0.21739130434782605,0.655,0.7518796992481203,0.0,0.23147826948808126,0.0,0.0,0.0,0.0,0.8205128205128205,0.7142857142857143,0.0,0.5,0.8466666666666667,0.0,0.6947973786277919,0.0,0.5,0.1428571428571428,0.5102739726027397,0.0,0.5757575757575757,0.7297297297297298,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.7209302325581395,0.31362889983579634,1.0,0.0625,0.0,0.5833333333333333,0.25156669650850505,0.8571428571428572,0.0,0.9585459183673469,0.3571428571428572,0.0,0.0,0.7879714576962283,0.44999999999999996,0.5882352941176471,0.0,0.0,0.5921052631578947,0.2857142857142857,0.4205856255545697,0.5555555555555556,0.5,0.5076923076923077,0.2666666666666666,0.0,0.625,1.0,0.9937106918238994,0.8571428571428572,0.5411290873097139,0.0,0.0,0.1641053787047202,0.0,0.0,0.6875,0.0,0.0,0.5,0.7341772151898733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.881578947368421,0.0,0.5454545454545454,0.75,0.0,0.0,0.0,0.19999999999999996,0.43380614657210403,0.8700894593543368,0.0,0.42373646209386284,0.12117576484703052,0.6000000000000001,0.0,0.0,1.0,1.0,0.25,0.5,0.36,0.15968841285296986,0.5,0.0,0.6818181818181819,0.19999999999999996,0.0,0.4444444444444444,1.0,0.6366366366366366,0.4666666666666667,0.5,1.0,0.21755989475141946,0.0,0.0,0.0,1.0,0.1349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6000000000000001,0.9767441860465116,0.39655172413793105,0.6796878192293547,1.0,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,0.013991658818781061,0.0,0.7777777777777778,0.0,0.0,qsampled
0.0,0.0,0.0,1.0,0.5608408006029646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000000000001,0.14081856672416493,0.462962962962963,0.0,0.9741935483870968,0.44444444444444453,0.31340057636887597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18917525773195887,0.0,0.5789473684210527,0.6028194912657064,0.45833333333333337,0.0,1.0,0.0,0.0,0.4137931034482759,0.0,0.0,0.06596942880128742,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,0.6666666666666666,0.04597701149425293,0.9679743795036029,1.0,0.0,0.0,0.0,0.0,0.9878744043567053,0.0,0.9488515273502249,0.0,0.5104895104895104,0.0,0.9166666666666666,0.0,1.0,0.41666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.8205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.9237106017191977,0.0,0.9242424242424242,0.7297297297297298,1.0,0.0,1.0,1.0,0.16666666666666663,0.0,0.36363636363636365,0.0,0.25649350649350644,0.0,0.8125,0.0,0.5416666666666667,0.0,0.0,0.0,0.9713589274832419,0.3571428571428572,0.0,0.0,0.7780359028511088,0.9,0.3529411764705882,0.0,0.5,0.0,0.2857142857142857,0.43433895297249325,0.7777777777777778,0.3870967741935484,0.5076923076923077,0.4,0.0,1.0,1.0,0.0,0.0,0.9923997101835011,0.0,0.9551898178626289,0.0,0.5316455696202531,0.0,0.9375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3444390004899559,0.33193277310924374,0.0,0.6539735099337748,0.16473317865429227,0.3125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004451639012545527,0.0,0.0,1.0,0.0,0.34883720930232565,0.2222222222222221,1.0,0.0,0.4666666666666667,0.5,1.0,0.19673913043478253,0.0,0.0,0.0,0.5,0.26704545454545436,0.0,0.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5172413793103448,0.9246575342465754,0.0,0.6666666666666667,0.3220338983050849,0.484375,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7206414899120538,qsampled
0.0,0.0,0.0,0.0,0.5608408006029646,0.0,0.0,0.5263157894736842,0.8255813953488372,0.0,0.7666666666666666,0.7714285714285715,0.1333333333333333,0.0,0.08823529411764708,0.0,0.0,0.5338805115480053,0.4492254733218588,0.2222222222222222,0.0,0.4,0.25,0.78125,0.0,0.41176470588235303,0.46952729622052336,0.6666666666666667,0.052631578947368474,0.5722339675828046,0.45833333333333337,0.7910031847133758,0.0,0.0,0.0,0.0,0.33644859813084105,0.25,0.8213644524236984,0.0,0.2727272727272726,0.0,0.0,0.7692307692307693,0.6491419656786273,0.2264150943396226,0.7222222222222222,0.6833333333333333,0.04597701149425293,0.8676470588235294,0.0,0.20000000000000007,0.0,0.0,0.9107174179968427,0.6808484811701515,0.9436619718309859,0.0,0.0,0.9625,0.0,0.8571428571428572,0.0,1.0,0.0,0.0,0.8369565217391304,0.0,0.0,0.0,0.0,0.0,0.8205128205128205,0.0,0.0,0.5,0.75,0.0,0.69264430089602,0.72,0.8795180722891567,0.0,0.0,0.0,0.0,0.027027027027027084,1.0,0.2857142857142857,1.0,0.5,0.0,0.8997867803837953,0.36363636363636365,0.3023255813953487,0.5818181818181818,1.0,0.0625,0.0,0.5416666666666667,0.724977618621307,0.0,0.0,0.25,0.0,0.7423312883435582,0.33333333333333337,0.9780359028511088,0.0,0.5882352941176471,0.0,0.5,0.7105263157894737,0.0,0.0,0.7777777777777778,0.626865671641791,0.5076923076923077,0.9333333333333333,0.0,0.2499999999999999,1.0,0.0,0.8839285714285714,0.42067765349833397,0.9558823529411765,0.0,0.38144895718990124,0.9607843137254902,0.0,1.0,0.0,0.359676695105523,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.8532338308457712,0.0,0.0,0.5454545454545454,0.7616822429906542,0.0,0.5567660550458717,0.9,0.0,0.2442748091603053,0.0,0.25,0.0,0.7462507498500299,1.0,0.0,0.0,0.6,1.0,0.33333333333333337,0.0,0.6,0.3669064748201438,0.5,0.0,0.16666666666666663,0.0,0.09302325581395332,0.2222222222222221,1.0,0.45645645645645627,0.0,0.0,0.0,0.5814393939393938,1.0,0.0,0.0,0.5,0.8928571428571429,0.5167372066179299,0.6285072951739619,0.5555555555555556,0.4444444444444444,0.0,0.6893903024483918,0.0,0.33333333333333326,0.0,0.0,0.39655172413793105,0.8177992072896662,0.6666666666666667,0.0,0.728813559322034,0.9750113584734211,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.8181818181818181,0.1434977578475337,qsampled
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8255813953488372,0.0,0.45185185185185184,0.7714285714285715,0.0,0.4688725105849145,0.8518518518518519,0.8125,0.0,0.0,0.10981067125645427,0.2222222222222222,0.0,0.4,0.41666666666666663,0.78125,1.0,0.0,0.8562147585192449,0.0,0.052631578947368474,0.7462981243830207,0.5,0.4167993630573249,1.0,0.0,0.6666666666666667,0.4137931034482759,0.7476635514018692,0.0,0.4940577249575552,0.0,0.5,0.33333333333333337,0.0,0.75,0.0,0.6509433962264151,0.0,0.09999999999999998,0.7586206896551724,0.9679743795036029,0.0,1.0,0.0,0.0,1.0,0.9366490810074881,0.0,0.0,0.05263157894736836,0.5105095671888445,0.0,0.9166666666666666,0.0,0.9333333333333333,0.0,0.0,0.0,0.23142082674497422,0.0,0.0,0.0,0.0,0.4528301886792453,0.0,0.30380701093102147,0.0,0.8466666666666667,0.0,0.6947973786277919,0.72,0.0,0.1428571428571428,0.44932432432432423,0.775,0.0,0.0,0.5,0.2857142857142857,1.0,1.0,0.6666666666666667,0.900990099009901,0.36363636363636365,0.0,0.913961038961039,0.0,0.0625,0.9411764705882353,0.5,0.0,0.8571428571428572,0.0,0.0,0.3571428571428572,0.6800870511425463,0.0,0.9780359028511088,0.0,0.8823529411764706,0.1428571428571429,0.0,0.7631578947368421,0.2857142857142857,0.8032386867790594,0.0,1.0,0.9384615384615385,0.2666666666666666,0.0,0.0,1.0,0.0,1.0,0.6726282961290395,0.0,0.0,0.16666666666666663,0.5316455696202531,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040983606557377095,0.0,0.9464788732394366,0.0,0.5567660550458717,0.9,0.19999999999999996,0.5124938755512004,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.4,0.5714285714285714,1.0,0.0,0.0,0.8860759493670887,0.0,0.0,0.5833333333333333,1.0,0.0,0.4444444444444444,1.0,0.45645645645645627,0.4666666666666667,1.0,1.0,0.5928541753219776,1.0,0.19999999999999996,1.0,1.0,0.0,0.0,0.6246478873239437,0.0,0.0,0.6666666666666667,0.0,0.0,0.33333333333333326,0.0,0.0,0.22413793103448276,0.8773711599798556,0.0,0.33333333333333337,0.0,0.48081924577373214,0.0,1.0,0.0,0.018540910923014686,0.5,0.0,0.0,0.0,qsampled
1.0,0.0,0.0,0.0,0.5460275464944362,0.0,0.2540158788774002,0.0,0.0,0.0,0.0,0.0,0.0,0.4688725105849145,0.0,0.8125,0.0,0.49867277992278003,0.38888888888888895,0.2222222222222222,0.0,0.4,0.0,0.0625,0.25,0.0,0.2651385143417505,0.0,0.0,0.0,0.0,0.773040482342808,1.0,0.0,0.0,0.0,0.33644859813084105,0.0,0.5593014795052147,0.0,0.2727272727272726,0.7777777777777778,0.5,1.0,0.940863579474343,0.2264150943396226,0.7222222222222222,0.0,0.0,0.7574059247397918,0.0,1.0,0.0,0.0,0.0,0.9366490810074881,0.0,0.0,0.05263157894736836,0.5105095671888445,0.0,0.6666666666666667,0.0,0.9333333333333333,0.0,0.0,0.0,0.3488956348790956,0.7916666666666666,0.0,0.0,0.0,0.8205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.775,0.0,0.7297297297297298,1.0,0.2857142857142857,1.0,1.0,0.16666666666666663,0.6825396825396826,0.36363636363636365,0.0,0.573051948051948,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.0,0.9713589274832419,0.0,0.5810663764961914,0.6666666666666667,0.0,0.0,0.5882352941176471,0.8571428571428572,1.0,0.7631578947368421,0.7571428571428571,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774835545371455,0.0,0.0,0.16666666666666663,0.5316455696202531,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,1.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.5124938755512004,0.75,0.0,0.0,0.12117576484703052,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.5181076672104405,0.0,0.33333333333333337,0.16666666666666663,0.7,0.09302325581395332,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.08571428571428574,0.9517121969988457,0.6904929577464789,0.5555555555555556,0.25,0.5686274509803921,0.0,0.11111111111111116,0.33333333333333326,0.4,0.0,0.5172413793103448,0.8773711599798556,0.0,0.33333333333333337,0.0,0.48081924577373214,0.0,1.0,0.0,0.018540910923014686,0.0,0.0,0.0,0.9518882565959649,qsampled
