fpr,tpr,threshold,questions
0.0,0.0,1.5149253731343284,1
1.0,1.0,0.5149253731343284,1
0.0,0.0,1.711543866456605,6
0.0,0.02857142857142857,0.711543866456605,6
0.0,0.14285714285714285,0.6411219563148413,6
0.0,0.2,0.6393099885004638,6
0.0,0.2571428571428571,0.6286959057626658,6
0.06451612903225806,0.2571428571428571,0.60874714752658,6
0.0967741935483871,0.3142857142857143,0.5940360327330216,6
0.0967741935483871,0.34285714285714286,0.5765901147239916,6
0.12903225806451613,0.34285714285714286,0.5689631472694648,6
0.1935483870967742,0.34285714285714286,0.5665241012175358,6
0.25806451612903225,0.34285714285714286,0.5400139134287255,6
0.3225806451612903,0.42857142857142855,0.5366152030833274,6
0.3548387096774194,0.45714285714285713,0.5302287956771116,6
0.3870967741935484,0.5142857142857142,0.5277145999515852,6
0.3870967741935484,0.5714285714285714,0.46097854198591554,6
0.41935483870967744,0.5714285714285714,0.4488485203779689,6
0.41935483870967744,0.6857142857142857,0.4390242113142372,6
0.45161290322580644,0.6857142857142857,0.42186738501980925,6
0.4838709677419355,0.7142857142857143,0.42073405022774263,6
0.4838709677419355,0.7428571428571429,0.4199722084792772,6
0.7096774193548387,0.8,0.4099378365811868,6
0.7419354838709677,0.8857142857142857,0.39521724499337807,6
0.7741935483870968,0.9142857142857143,0.3564337337909005,6
0.8709677419354839,0.9142857142857143,0.3333035859629595,6
0.8709677419354839,0.9428571428571428,0.28516202099602794,6
1.0,1.0,0.2420341850109905,6
0.0,0.0,1.890095734047602,11
0.0,0.03125,0.890095734047602,11
0.0,0.1875,0.8418329726763653,11
0.0,0.25,0.8282745074222861,11
0.0,0.28125,0.8267338163319363,11
0.029411764705882353,0.3125,0.7458082271889938,11
0.029411764705882353,0.4375,0.711099638357206,11
0.029411764705882353,0.5,0.6874052819598125,11
0.029411764705882353,0.59375,0.6321288541196123,11
0.058823529411764705,0.625,0.6006607520323307,11
0.058823529411764705,0.65625,0.5921044130887588,11
0.20588235294117646,0.71875,0.5830022995819834,11
0.29411764705882354,0.71875,0.5120011738460585,11
0.29411764705882354,0.75,0.4836358487576035,11
0.3235294117647059,0.75,0.4835791734699481,11
0.3235294117647059,0.78125,0.4531132899811522,11
0.38235294117647056,0.78125,0.4105327908019051,11
0.38235294117647056,0.875,0.3820038128385427,11
0.4117647058823529,0.875,0.3646291722448711,11
0.4117647058823529,0.90625,0.35643407386439424,11
0.47058823529411764,0.90625,0.3307940181527031,11
0.47058823529411764,0.9375,0.3231195591432566,11
0.5882352941176471,0.9375,0.25661457303263324,11
0.6470588235294118,0.9375,0.24181622171964384,11
