random_diss,qsampled_diss,qsampled_diss_pos,m2_diss,m2_diss_pos,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp,run
2.3158303197440664,0.1486831976451249,0.2799600263578706,2.3158303197440664,1.7462970951512977,4.330733340286331,3,2,1,5,0
1.241890968127534,1.8342431608575636,1.7071645859257256,1.241890968127534,0.7317525039968543,3.9252682321781664,1,1,2,4,0
0.9252865400599625,1.320188001879982,1.299461518184279,0.9252865400599625,0.6491867968983649,3.8293742080275734,2,5,2,3,0
0.09429295012693584,1.5445890973898864,1.5134277810239394,0.09429295012693584,0.517938186191792,3.2364784121406722,1,3,1,4,0
0.09429295012693584,1.2461693144361885,1.2312127676050184,0.09429295012693584,0.5156890492740723,3.2364784121406722,3,1,2,3,0
1.2706443616627152,0.6777608620277348,1.2800733971119878,0.0847812419507103,0.4483320750286975,2.4877080570113943,4,1,4,2,0
1.0552636185698574,0.5952302397048362,1.3909846294467236,0.05981053278588557,0.48155753027111253,3.930577952623813,2,2,3,1,0
1.8365532088962748,1.0475665630205695,1.3364085565712043,1.0070089707429648,0.5010496478299616,3.366799236146143,5,5,3,4,0
2.002102537989047,0.9640801125734997,1.2977644273359352,1.3180388826176013,0.5799211145101603,3.0935334213280217,4,1,3,4,0
1.8740348394292237,0.949756754870642,1.2977644273359352,1.2500781631389752,0.8180443064198903,3.161540013627817,2,1,4,1,0
1.8572401494129105,1.3785479817736603,1.260535900395198,1.3313424844610218,0.8324330807485979,2.8604055417561387,3,2,2,4,0
2.1055343193127665,1.2655710326268788,1.2201927400435544,1.2330467781688306,0.7491897726737381,2.8604055417561387,3,4,2,4,0
2.276703474772271,1.5293639216874464,1.2558448258021209,1.2131620628974582,0.7481301666610999,2.786427291993971,2,4,5,4,0
2.239789879017024,1.3058722214170377,1.1956608855145003,1.2460165870979911,0.847542416821439,2.5731027928273016,4,4,4,5,0
2.3643098730140304,1.371204215597231,1.09079128221487,1.3681496188570594,0.847542416821439,2.7009767091727035,1,1,3,4,0
2.229082424417038,1.3712042155972308,1.0983241019303809,1.2951821861448778,0.8537304441149705,2.7009767091727035,3,2,2,5,0
2.5935559715435077,1.3076399640509448,1.0909087963300836,1.2566463646539132,0.8761683231932416,2.6829180789883296,4,3,1,4,0
2.5239508068242738,1.4408159187850222,1.196003998248455,1.2070530460787303,0.824293038824805,2.3323540676102246,2,1,4,3,0
2.5239508068242738,1.628693158164117,1.2426651321021744,1.2013456377939609,0.8601945289681576,2.398139291676733,1,4,3,4,0
2.312049462098655,1.6090092492108796,1.2427817492465913,1.1470982076066882,0.9039266088123324,2.3843506266218872,2,4,5,4,0
2.2726867639955532,1.4817615885138464,1.239655456657669,1.2504853981252182,0.8435769108002115,2.536952427174031,5,2,4,4,0
2.290198165975706,1.5050006976038883,1.2969343689589088,1.2011853455037769,0.7762258670231915,2.480424360044843,1,1,1,5,0
2.290732460050981,1.5044969887013957,1.3183325940156894,1.214520383041142,0.7991881472412973,2.4941675104517813,3,3,4,4,0
2.255543003952198,1.7657704327163068,1.3726565651345415,1.2770238426574465,0.7884582645782382,2.5028182311323355,4,1,3,3,0
2.257840062843325,1.70561112641707,1.3617646616973138,1.280084506777557,0.8106325919112986,2.480739537815109,1,2,3,4,0
2.257840062843325,1.6371764503839226,1.3524806923170196,1.3480389458742799,0.7949617373612026,2.480739537815109,2,3,2,4,0
2.220632967431942,1.6052652261523692,1.3267376988447903,1.385473190738981,0.7949617373612026,2.580474265925094,4,4,1,4,0
2.3089248825942112,1.6206388521997863,1.3314547864064312,1.617580391386327,0.8795388706620835,2.6309141430579435,2,3,4,2,0
2.308980531735625,1.4887268541170822,1.354824148946267,1.6176816462792696,0.9058456247820614,2.789937809479477,4,3,5,3,0
2.2101173253704562,1.4420388495408263,1.3654762637490077,1.5606556819682202,0.9077971664571902,2.8827314572202756,1,5,3,4,0
2.248204987694278,1.503913653603606,1.3243880184909023,1.5216728516052584,0.9620438662810358,2.894059347942751,2,1,4,5,0
2.3558901223341677,1.3791891019620428,1.2734110712360145,1.6063282816523594,1.1033105779279437,2.6660938295513956,3,3,4,5,0
2.4150504297239546,1.4542286141608838,1.3201346987198384,1.8513276449495375,1.129027762304937,2.7201923112838537,4,4,3,3,0
2.4331405327995888,1.425906233114222,1.318959724197051,1.9182311056382226,1.1215751690670461,2.6784110954025193,5,3,3,5,0
2.393256394646461,1.4618675141147126,1.3506369911258505,1.9656969634518413,1.193752337364537,2.6755149204072626,3,1,5,4,0
2.3932870369364627,1.467342668969956,1.4715170338558603,1.9940414038785637,1.264482591392014,2.6574303673761817,4,4,4,3,0
2.3493453653324377,1.4672748599143053,1.4708657037721167,1.9962057083251044,1.2620499509856211,2.6134866612227325,2,4,3,1,0
2.2930003260613696,1.4377157338129525,1.4574401069886522,1.9961882632586774,1.2484273863228645,2.644472801688736,3,3,2,4,0
2.2257525415203787,1.39866553958533,1.4574401069886522,2.0661086808106095,1.258851795476962,2.656181450750912,3,2,3,4,0
2.247527689347246,1.3656972423608527,1.4202220693052265,2.082724662766126,1.2576452570914747,2.7214883387409645,4,3,2,3,0
2.2164186655662035,1.3645661379274319,1.441565951807138,2.076119182662963,1.2595501228770325,2.6916810499393007,3,2,4,5,0
2.1289563046029514,1.3836418611668988,1.4416650170677145,2.008866893810749,1.3370892273211528,2.7077779447552563,2,2,3,4,0
2.077706742478682,1.5480149110663775,1.489976689562558,1.8174320767237822,1.2958142143162363,2.6806823726879045,1,5,2,5,0
2.056735998458549,1.5372724412358159,1.4853189059956848,1.802002664792464,1.3139958760682044,2.6444305610302794,5,4,3,5,0
2.072210032915506,1.5426717571189172,1.4514535396549029,1.7430670936417487,1.3463634648024274,2.585298337988195,4,3,1,5,0
2.067662382666444,1.5532048107510035,1.4442215873795412,1.7394484881132024,1.3492427446948616,2.5711155635574947,1,1,1,4,0
2.041238855081759,1.4567209755375297,1.4620295581598362,1.759105142646302,1.318974522756259,2.541912149704963,2,1,1,5,0
2.0436572866855087,1.5208246011864566,1.4782627614422972,1.7238064207335404,1.2708683309965771,2.541925252265019,1,2,3,1,0
2.03738612611335,1.5211637375655336,1.4782627614422972,1.726270556243877,1.2426268125299864,2.506063536534275,2,1,4,4,0
2.022583845583169,1.5297505377359082,1.4541919399481371,1.769533460339745,1.2298991465978917,2.499734996599737,2,1,3,4,0
2.037373749890891,1.4753667576059248,1.4465985297975485,1.760303428098915,1.2752617642679511,2.5005202142739855,1,2,1,3,0
2.039224355968346,1.4765397726964702,1.4358511316648643,1.759527041617941,1.2640797172925349,2.459644530956411,1,3,2,4,0
2.0315388794866722,1.4963419343763678,1.4160119646969644,1.6810121850661832,1.2574733591179963,2.4676886869282635,1,3,1,3,0
2.0302225993098473,1.4728789939146782,1.4473132362701082,1.6802688600186895,1.2361481383616866,2.474711539678965,1,2,1,4,0
2.03108987503825,1.4286696651991615,1.4779592170245446,1.7036887540157222,1.1844583531485362,2.520884796051864,4,1,3,4,0
1.964125427866313,1.3795809520720743,1.4847274757085709,1.6335950750775157,1.175529323022675,2.4560393066068555,1,1,3,2,0
1.9026429350329015,1.4239507751009175,1.4872022040527677,1.6054632017762902,1.1902816529756186,2.539648951686217,2,2,4,5,0
1.983024429786252,1.515657269173724,1.4802121279414717,1.6061715217710912,1.1832915768643224,2.528909847122723,3,3,2,5,0
1.9833143388519663,1.5809559082602245,1.5222109081892385,1.5882994504327883,1.1807430658534508,2.5240755391019487,4,2,4,4,0
1.9938541005424424,1.582532657531791,1.5375393162636866,1.5925878373468607,1.1603709809979992,2.5096333308268357,2,1,2,4,0
1.995658131837174,1.5586424431382015,1.5370388989449653,1.5819164827783538,1.160016894714613,2.5051302321957465,3,3,3,3,0
1.9816722988202637,1.5267504395116636,1.5390923587614977,1.5668413815697357,1.1544773583234256,2.430098055346359,4,1,1,3,0
1.991223247826854,1.5707956465016826,1.5438859176876674,1.5954341688859077,1.1714529701904726,2.4416124207491823,1,4,1,4,0
