random_diss,qsampled_diss,m2_diss,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp,run
0.0,0.0,0.0,0.9847328244274809,4,1,4,5,0
0.4494163424124514,0.0,0.0,0.9748566845872813,4,2,1,3,0
0.6094493677757018,0.0,0.2643171806167401,0.9142216370082611,5,1,3,5,0
0.47470817120622566,0.0,0.1875,0.8953653745905019,1,2,2,4,0
0.5797665369649805,0.0,0.34880239520958084,0.9162922996724016,4,4,1,4,0
0.5354696855010095,0.15277706767557986,0.2906686626746507,0.8994947930821624,5,4,3,3,0
0.6098208899244665,0.1334339247414396,0.24914456800684345,0.9130130936809545,2,3,3,5,0
0.5853149953449575,0.11675468414875967,0.34616204152682667,0.7553230697951132,4,2,2,4,0
0.6279723035544921,0.19267083035445304,0.3965884813571792,0.7721704877037093,2,3,2,5,0
0.6598417398657095,0.17340374731900773,0.3702629665547946,0.7842867722666718,1,2,2,2,0
0.5965535386353222,0.15763977029000703,0.38893838173538453,0.6852309013871142,2,2,3,3,0
0.630056882580869,0.1445031227658398,0.3565268499241025,0.6323834197675612,4,3,3,2,0
0.6585140454592637,0.13338749793769827,0.32910170762224844,0.6494618103716948,3,3,3,5,0
0.6705368671489393,0.26012472042138135,0.2964739200464331,0.6965788369698271,1,1,4,5,0
0.6845207535131924,0.30944973905995593,0.27670899204333754,0.716845416849537,2,3,5,5,0
0.6946895953075067,0.29010913036870867,0.259414680040629,0.7345425782964409,1,2,2,5,0
0.713086396769443,0.3264792511886623,0.29749805562143844,0.7548278823007297,3,2,4,5,0
0.7193196948517967,0.30900743140345033,0.2809703858646919,0.748560090121754,2,5,2,4,0
0.7340923424911758,0.2927438823822161,0.31828773397707655,0.7584277965168147,3,4,4,4,0
0.747387725366617,0.2781066882631053,0.3523733472782227,0.7727879600890322,3,4,3,4,0
0.7480577187423169,0.31219828209598394,0.33535935815053675,0.761718297099884,4,1,1,3,0
0.7206618226917638,0.298007451091621,0.36557029641642136,0.7132607460459367,3,2,5,5,0
0.7330449370855705,0.28505060539198535,0.31465178111329195,0.7263226107558216,3,1,3,5,0
0.7456704802139625,0.27533399066114644,0.31411845072739863,0.6973306723731193,4,3,3,2,0
0.7579875190360434,0.26432063103470055,0.31817602590198746,0.7030771142926031,2,3,4,3,0
0.767295691380811,0.2923372845790739,0.34217037050218974,0.7144972252813491,1,2,2,4,0
0.77802704174114,0.3146053220831362,0.35698167054648317,0.7339605424116256,4,1,1,4,0
0.7814483887791546,0.3033694177230241,0.3636200802718639,0.7645646292628834,4,1,4,4,0
0.7545018926143562,0.32739116193947154,0.38556421543490305,0.7726830903227839,2,4,3,3,0
0.7617592369346184,0.34641668098486217,0.4057388152682904,0.7799537276599084,4,2,4,2,0
0.7410696466734276,0.3348189388389913,0.40310989942874637,0.7684372981277287,4,5,4,5,0
0.7179937175760832,0.36990992785916854,0.3616373440633931,0.7690610887799239,4,2,5,4,0
0.7325962691442788,0.3857938838344124,0.3802814318916436,0.7849923294525997,2,4,3,5,0
0.73766202901745,0.4029675040068405,0.34747729245594455,0.755738300055442,5,2,2,1,0
0.7152190594974942,0.41049334274068894,0.3661243308649583,0.7525496936782805,2,3,3,5,0
0.7374878203913053,0.4152344099368937,0.37085601092363446,0.7426425441535205,3,3,4,3,0
0.7415027187785781,0.4040118583169776,0.382114534510774,0.7365851380552773,3,1,4,4,0
0.7219894893370365,0.41978850508829535,0.38427976468726155,0.7435171081064541,2,2,3,4,0
0.7034769383283946,0.40902469726551854,0.3744264373875882,0.7486028352092701,4,4,2,3,0
0.6859848282198479,0.414795496110891,0.3891290132749394,0.7537390225342939,3,3,2,4,0
0.6778420148627473,0.4150199962057473,0.3899795251462823,0.7446760134870045,4,1,2,5,0
0.6667493124554975,0.4074921442763558,0.3862752807823468,0.7289030636267851,2,1,2,4,0
0.6352522119286769,0.40634336452044867,0.3879766789238463,0.6970650257425824,4,5,2,4,0
0.6388085520298771,0.4037292320573607,0.3851286301292669,0.692211962102424,1,2,3,3,0
0.6568821244833624,0.42395559297610874,0.38937021612639433,0.6871047441090684,4,2,2,4,0
0.6439465878628367,0.4347862167821614,0.3861424161277864,0.6952732722165846,3,1,2,2,0
0.6321075673128357,0.43903060728557886,0.3779102635745406,0.686574597139381,3,1,5,4,0
0.6394087463530141,0.41767255846699425,0.35497169191122335,0.6913897067738265,3,1,4,3,0
0.6396415290778898,0.4083254500450629,0.34772745839676755,0.677603705339873,4,2,4,3,0
0.6268878017641771,0.4201509591227945,0.34743957589549884,0.6865099711004359,3,1,3,4,0
0.6326840144345935,0.4283255777100771,0.34786223140791245,0.6925312815509661,2,1,1,2,0
0.6407201816117056,0.4377494586415409,0.3383553270237837,0.6917236407739922,2,4,1,4,0
0.6458443522173222,0.4445125795145217,0.34358359441926734,0.6885855328144267,2,3,3,2,0
0.6502506928689753,0.453653730844034,0.3532092306244868,0.6900846998402665,2,1,2,4,0
0.6563567965220377,0.45344406640132745,0.3604177507049788,0.6956387153987263,2,1,3,4,0
0.6442095600267846,0.44387984645620265,0.35635702371627664,0.6932978534869406,1,1,1,3,0
0.6406500677859173,0.45013074783827417,0.3516480136915157,0.6989369658996072,2,3,4,3,0
0.6298926680826122,0.4595586717955096,0.3456889789036926,0.7020872204397237,2,2,2,2,0
0.6218686060297759,0.4552788551922086,0.3536365897182627,0.7006525912304498,3,2,4,3,0
0.6337101593317068,0.46632809583058615,0.3381504640516019,0.6897204442322474,5,2,3,5,0
0.6215680766198832,0.4510662150537272,0.3303088676591518,0.6857185956478209,4,4,5,4,0
0.6022278648090847,0.45413103725587367,0.34617820363355245,0.6971881983260392,2,3,1,2,0
0.6085108018978503,0.4626588103036751,0.3586736690161855,0.7022760589226473,2,1,1,4,0
0.5999150730721307,0.4554351529143867,0.3515894641693852,0.6827333981305874,4,3,3,4,0
0.5893318285077503,0.4478693038965529,0.3448810111055863,0.6740383788022501,4,1,4,3,0
0.5924044407006284,0.4594868878216946,0.3473495605779244,0.6813063946104989,1,3,4,3,0
0.5844844917685122,0.45901226365545406,0.35861414824234045,0.6822051825652773,3,1,1,4,0
0.5980923831527954,0.4569219630444157,0.3653312605587828,0.6854537197025188,5,2,3,3,0
0.6056367866879094,0.45928486485184883,0.360406253806735,0.6750293024706336,3,3,4,4,0
0.6080473057839387,0.44116192821850314,0.3525728000605608,0.6611702920982531,1,2,5,3,0
0.6137807420822401,0.4436084353939375,0.34821639758288314,0.6659961823075184,1,4,4,5,0
0.6065566242704483,0.44592818212327884,0.34312262187289017,0.6734023766976198,2,4,4,5,0
0.5970199987044138,0.45231636096288136,0.34859633158936004,0.6747372535200604,5,2,2,4,0
0.5915293890923993,0.4585705732664167,0.355972209893982,0.677703130027211,2,4,4,5,0
0.584062645378837,0.45299837253885017,0.36145036247424844,0.6764625080422171,4,1,4,5,0
0.5900809503213876,0.45102841176270425,0.3696153674394458,0.6736115553747861,4,2,1,3,0
0.5864910141403875,0.4625799091772547,0.3754994083342904,0.6551777212055523,2,2,5,5,0
0.5914968571659129,0.4555358193788923,0.37060454100655454,0.6596681329557096,2,5,4,4,0
0.5998738979961219,0.45087112069148366,0.3726566649750315,0.6609959074152677,1,5,4,5,0
0.5839822907022761,0.46303742574723905,0.3839136891131911,0.6595893431387049,1,1,4,5,0
0.5869764107674716,0.46953903762161137,0.3904321055546847,0.6626554124701419,4,3,2,5,0
0.5794711577411724,0.46389112421210243,0.38567896981409666,0.6606483676020746,3,5,2,5,0
0.5746054488405776,0.45834918137652797,0.39280791327132897,0.659584900872869,5,2,1,5,0
0.5627192145515386,0.4561545140346363,0.38506782148141994,0.6588326365703681,5,2,1,5,0
0.5585971420936058,0.4606042351418075,0.38038263700097,0.6634689166567037,4,2,4,3,0
0.5543770720587303,0.46456454429231087,0.3863228946528947,0.644006866648946,2,1,5,5,0
0.5446365394565471,0.46858122873113617,0.37854029475571715,0.6454279466158926,4,1,5,5,0
0.5460110660394645,0.4514437784005144,0.38040914906608914,0.6498724757285568,1,2,3,3,0
0.5333531527388344,0.44531740525192764,0.3705570517966161,0.6422207056196662,4,1,2,5,0
0.5295165507680768,0.43980010733247166,0.36587374990885974,0.6375421306376267,3,1,3,3,0
0.5370515854053647,0.4493496937861653,0.3898685358997707,0.6329814571210614,1,3,2,3,0
0.522882777972575,0.4434118932899813,0.3803502486246923,0.630872488854512,2,1,4,4,0
0.5256187721645449,0.42774798474851394,0.3689888516057819,0.6227442769555946,1,4,4,4,0
0.5253475602191723,0.4223261858435215,0.3758353086356405,0.6203449368179935,3,4,4,1,0
0.5203744026458301,0.40989738031618417,0.37227264811623956,0.6134686786666654,3,3,3,3,0
0.5261758754232265,0.4076438381316511,0.3644873747411121,0.6006310219802775,3,5,4,5,0
0.5303067740058225,0.4062952153968811,0.3679413502252077,0.5885111591185286,1,2,4,3,0
0.5292122406320164,0.39813975182656663,0.36930723994970993,0.5864108068128406,5,1,1,3,0
0.5205998873678748,0.40212139799446645,0.37003750239062355,0.5712189323851116,2,4,4,4,0
0.5251092774772292,0.39833403588820476,0.37696215324797777,0.5735689712171718,4,4,5,5,0
0.5238149421339203,0.3911370435581074,0.3743629070960242,0.5677516084849648,5,2,3,5,0
0.5270124433048821,0.39619980475334043,0.37705970698401786,0.5681750564138106,4,3,1,2,0
0.5295703145838077,0.3873058806476265,0.36850916056779887,0.5655572402595067,3,2,3,4,0
0.5336043094537402,0.39103226753646286,0.3714207730544304,0.563768282778671,4,3,2,5,0
0.5303765501524016,0.39125241388331605,0.37399832582098813,0.5561089269545868,1,4,3,4,0
0.5238628257458271,0.3869828460263302,0.3710426310809061,0.550455079666318,4,3,3,2,0
0.5267943186937909,0.3926792253995812,0.3768955841920823,0.5523686254607408,3,4,4,4,0
0.5187619511577082,0.4007898977409579,0.38517674223471704,0.5483915605067256,4,3,1,2,0
0.5197044217335669,0.40403387252514694,0.3872514460778017,0.5527215476566325,3,3,4,2,0
0.507319116522811,0.3942468505652196,0.3799858874440945,0.5461022270515025,5,5,5,5,0
0.514336913327309,0.39060852432493387,0.38469452424571615,0.5308634426877535,2,5,3,4,0
0.5060305474955333,0.38727917625311103,0.3798081953746402,0.523155650552923,3,1,1,5,0
0.5055847492687713,0.3921198791623772,0.3838275374180683,0.5217702735931061,2,5,2,3,0
0.5076427958985235,0.3880894032689017,0.38506573975030267,0.5264080519940079,3,3,2,3,0
0.5089175611514207,0.3881506346418922,0.382319938872005,0.5286662203140926,4,1,1,5,0
0.5111480834241678,0.39175941544508797,0.38723411998800544,0.5305067055527422,3,1,1,5,0
0.5064103742556452,0.39276193046256785,0.3820036243513923,0.5305675504504669,4,1,1,3,0
0.5016690713631954,0.38999935743365083,0.38684668579082315,0.5326112118379571,3,2,2,4,0
0.5016761119308117,0.38792231539405725,0.3816097908313118,0.5309251461437027,4,4,3,3,0
0.5024229543418479,0.379458351663607,0.37946839838171714,0.531304382493299,1,3,3,3,0
0.5061233256651196,0.37039543000795006,0.37065122780141996,0.5234372878640277,1,1,4,4,0
0.501499319102306,0.3699460758689327,0.3689511911543572,0.5265420025521172,2,1,1,2,0
0.49801944376887747,0.3713607845479297,0.3714760525336072,0.5240833908219862,4,3,4,2,0
0.4972016948485203,0.37303696072561116,0.3758008678094114,0.5278254648807988,4,3,4,4,0
0.49727844784740366,0.3712351795541374,0.3777122056608316,0.5276356872502931,4,4,2,4,0
0.500101110963286,0.3555119123691521,0.36858990813396814,0.5217196238007611,2,3,4,4,0
0.49742201505576045,0.3555675621353617,0.3644263691276476,0.522250387671169,4,3,2,3,0
0.5014049420199824,0.359192156470434,0.3591000550162625,0.517547103515841,1,1,2,3,0
0.5036552086054965,0.35157992373209235,0.35732871006077455,0.5171270099673969,4,1,1,3,0
0.5069480854040228,0.35652422113558885,0.3612849154654528,0.5158156857522495,4,4,5,4,0
0.5020267727981897,0.3538354671915089,0.3550721614747052,0.5117534998481795,4,1,4,2,0
0.5085811559377377,0.3569984966457235,0.35243339633471965,0.5126800125827002,5,1,3,5,0
0.5077578745558277,0.35211552349161124,0.3534861137733496,0.5167081536190323,4,5,3,4,0
0.507823418933546,0.35309457649357423,0.35750327890286515,0.5132977440264361,4,1,2,5,0
0.5104476232574522,0.3458970942727115,0.35396339081843214,0.5101332890388017,2,1,3,3,0
0.5070955790644165,0.3464143277557858,0.3494938729551593,0.509996279531069,1,2,3,5,0
0.5097729169769899,0.3507604399657718,0.3536175967723178,0.5124343503682978,4,1,3,3,0
0.5060944471770601,0.3555457951545967,0.35843746342171035,0.5166659934405082,4,1,4,4,0
0.5073000104294103,0.35294301845745757,0.35497780560728104,0.5144618487728891,2,1,4,3,0
0.505446449948145,0.35162563450404716,0.35569122580077905,0.5173079783844441,4,2,5,4,0
0.5075324777799262,0.35365009873235237,0.3600475436883032,0.5187447585319969,1,3,2,2,0
0.5021987967218594,0.3548943436131834,0.36309623279700287,0.5210981936040917,3,2,2,5,0
0.49976009698161006,0.35163224272390037,0.36237691217987045,0.5245955160037581,1,3,4,3,0
0.5062535078819606,0.34779766701245163,0.3559252441864305,0.5221973207165613,1,1,3,3,0
0.507874654027585,0.350915451483849,0.35082912290466506,0.5222561575254525,1,2,3,4,0
0.5079408852490256,0.34863542317373686,0.35195424572361844,0.5223884613343232,4,1,2,2,0
0.5073785679757716,0.34559873253023665,0.35469845750122003,0.5187009369584428,5,2,4,5,0
0.5065027512327315,0.3482732685226664,0.35444981340020715,0.5192519022329233,3,5,2,5,0
0.49888684575957554,0.34223551068307373,0.34616566355571676,0.5060009382906336,2,5,2,4,0
0.4980661945079846,0.3400209959887884,0.34775807884695664,0.5053646963107925,5,5,4,4,0
0.49851929063997275,0.33808837792015994,0.3449911718893512,0.50399735844167,4,1,3,4,0
0.4942048440594638,0.3338627516785339,0.3484849921287524,0.5045726983790468,3,4,1,4,0
0.4928377050297908,0.3340783823065639,0.3462130692486752,0.5078257466442532,4,2,2,4,0
0.4922806998392856,0.33231094741087325,0.34968553326604584,0.5057012724007439,5,1,4,3,0
0.4917615093597269,0.3349419484622358,0.34781810243939976,0.5054805937460296,2,1,5,5,0
0.49472198815381646,0.3396496523656276,0.3532483856382021,0.5065287045450828,5,1,1,3,0
0.49529811033375915,0.3390904944568303,0.3468480160546462,0.5038213334401386,5,2,2,4,0
0.49235727488149095,0.33936109724513275,0.3489063526699295,0.5045400418243486,4,2,4,5,0
0.4865415572804382,0.33577940284875096,0.35717342610669967,0.5006001132238748,2,3,1,5,0
0.48369129016860846,0.33900422709444544,0.35958977895315597,0.5039142995133961,4,1,4,4,0
0.4848016430053123,0.3356850519807789,0.3561746367984324,0.5040492664557013,5,1,1,3,0
0.4878643123128975,0.3357180666459854,0.3564917215476317,0.5004796692917842,2,1,4,3,0
0.4925661926171871,0.33727254538407203,0.3556900028114523,0.49768835171114006,5,5,5,2,0
0.4903124948563539,0.3411030416674506,0.3561699755530341,0.49711016476493686,2,1,4,4,0
0.4858214045436197,0.3334083278340532,0.3490804689660498,0.4817220613909008,4,4,1,3,0
0.4882708981851858,0.332463680311799,0.3474651567826411,0.4823935176590704,3,2,3,4,0
0.48464556934481395,0.3263969173364654,0.3495969350293749,0.4785580542859284,1,1,3,3,0
0.4791695260948372,0.3242171244163743,0.3469932687143307,0.47527335034243295,3,4,3,2,0
0.4776875573112278,0.32543282930436557,0.34744721721307414,0.47452625018814487,2,2,2,3,0
0.48014066228235874,0.32876620572698567,0.3508929986758478,0.4764767062599938,1,1,5,4,0
