random_diss,qsampled_diss,m2_diss,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp,run
0.8854961832061069,0.0,0.0,0.9694656488549618,4,3,5,4,0
0.44274809160305345,0.0,0.0,0.9341491668399322,4,2,2,4,0
0.6196881550481442,0.0,0.0,0.9472888718727303,3,1,5,4,0
0.5661764705882353,0.22549019607843138,0.22549019607843138,0.8962048168542058,1,2,4,3,0
0.45294117647058824,0.1803921568627451,0.1803921568627451,0.8741067106262218,3,4,3,2,0
0.37745098039215685,0.1503267973856209,0.3031038650612008,0.7937411188560636,1,3,3,5,0
0.46638655462184875,0.1288515406162465,0.4026866181421042,0.8282680542453095,1,5,1,5,0
0.5087826797385621,0.26642437606767805,0.5060300689028036,0.7653013848510813,2,1,4,4,0
0.5091961473976075,0.23682166761571383,0.4498045056913809,0.7884728056525964,1,2,3,5,0
0.5529431993245134,0.21313950085414243,0.40482405512224284,0.8042921917540035,3,3,4,1,0
0.5026756357495576,0.19376318259467495,0.36653684118098523,0.6904390700646037,4,1,1,2,0
0.4607859994370945,0.17761625071178536,0.3359921044159031,0.7048709467130703,1,2,3,4,0
0.4910805440683608,0.16395346219549417,0.3101465579223721,0.7275731815812956,2,1,4,4,0
0.4712697461304275,0.2634156735637782,0.40948968748191866,0.7128622692379957,2,4,5,4,0
0.4398517630550656,0.24585462865952634,0.3821903749831241,0.727407083472704,1,5,3,5,0
0.47486102786412404,0.23048871436830595,0.3583034765466788,0.7444441407556601,4,3,2,5,0
0.5057370420593709,0.27575408411134683,0.3960358172900107,0.7850444572700396,3,2,3,5,0
0.4776405397227392,0.3069458108403299,0.41635805155281375,0.7880275663905717,5,3,3,5,0
0.47881735342154236,0.29079076816452304,0.4465497330500341,0.799184010264752,5,2,1,4,0
0.5071580391485235,0.2762512297562969,0.4742222463975324,0.8056371070952462,4,1,4,4,0
0.5052361610468706,0.30843631822443285,0.4916239174408253,0.7966116388203627,1,2,2,3,0
0.4806950057581767,0.29441648557786776,0.4692773757389696,0.7973636930399883,5,2,3,3,0
0.5011985896014569,0.3246862909516815,0.4860888693514497,0.800557727756343,1,5,1,4,0
0.5232640329834476,0.3112212568083301,0.5420217189672398,0.7789181806755204,3,3,3,3,0
0.5377812658399415,0.3341212437452992,0.5470850362550619,0.7846650934653165,3,3,4,2,0
0.5170973709999438,0.32127042667817235,0.5642261357524982,0.7929383067431601,4,3,3,4,0
0.46221209677995917,0.30989917953760554,0.5637258038682151,0.8054803343770822,1,1,1,3,0
0.48312979113216464,0.30268487501978875,0.5069081553113922,0.8335301429438592,3,1,3,2,0
0.46647014316209,0.29224746553634773,0.5239113223696201,0.837455600809679,1,1,4,5,0
0.4839515956117984,0.31291239682829375,0.5388539329628993,0.8428737474493564,3,4,4,4,0
0.47249922523261845,0.328103535822148,0.5762407628474344,0.8475065832472706,5,2,5,3,0
0.5356400400897088,0.3290351094955054,0.5521329855248438,0.8495189593996273,2,1,2,3,0
0.5689652997083631,0.31910218483710995,0.5631602438660288,0.8640118101187351,1,1,3,3,0
0.5710168100668295,0.32749888937545835,0.574772044922511,0.8589314354025205,2,3,4,3,0
0.5832431934623645,0.31803955509787857,0.5773954997796645,0.8628398391935167,4,3,3,5,0
0.5673071654876648,0.3092051230118264,0.5700036873337485,0.8403340541866792,3,1,4,4,0
0.5789076385230385,0.31435696290908216,0.5816156479903998,0.8446724286982678,4,1,3,3,0
0.589761164764719,0.30608441125358005,0.5926207733472002,0.8485744702892564,4,1,2,4,0
0.5999571744261805,0.3235883683685841,0.602743459711675,0.8523919238861561,3,4,2,1,0
0.6068474230745998,0.34038603292728387,0.586437396266367,0.852891311065554,1,1,3,3,0
0.603041722015541,0.3425854186408922,0.5851748432943075,0.8419673657252256,5,4,4,5,0
0.6058679251170591,0.33702253145340155,0.5758202783872077,0.8256862412845488,3,1,4,4,0
0.5871656337383854,0.31732995806397746,0.5535781836392784,0.8143039056121336,5,5,1,3,0
0.576919045264737,0.3327969023217253,0.5410789278490262,0.8057823265724515,4,4,2,4,0
0.5642336858757137,0.32540185825247175,0.5400547834528053,0.7979165538134153,5,2,1,5,0
0.5575971972739062,0.3389078072171192,0.539898513246399,0.7890708104041826,5,1,1,5,0
0.556253308623718,0.3382261172502405,0.5204079762160714,0.7651966251695058,2,1,1,5,0
0.5451442671722958,0.329382068646647,0.5299619012906874,0.7706498210399332,1,3,4,4,0
0.5446132756598021,0.3395512349247655,0.5173697117533137,0.7648909751455734,1,4,3,4,0
0.546880752050966,0.35127949088889393,0.5103000253368729,0.7672990202624976,2,4,4,4,0
0.5556566844259543,0.3529628363748946,0.5183255872043188,0.7719042519815477,4,1,1,4,0
0.5592632809015303,0.3431768707417192,0.5221368644440998,0.750303163452257,1,2,3,4,0
0.5490245740401386,0.33541170865230113,0.5268642995817098,0.7513832207620148,3,1,3,2,0
0.558473759782609,0.32947915472813244,0.5351481049200592,0.7563709986386764,3,2,2,4,0
0.5483196914229252,0.34033912663639004,0.5381124787928362,0.7555957813852057,1,1,2,4,0
0.5478434828023977,0.341582361262308,0.5219313910379658,0.7502651101060656,3,3,3,4,0
0.5501949574335836,0.33587129818714945,0.5247747247968685,0.7469754821755962,5,5,5,4,0
0.553839302997617,0.3300077806669849,0.5175837416521386,0.7344967839586293,3,1,5,3,0
0.5602028365566161,0.32442467498976585,0.5189645733338228,0.7336621724797271,4,5,4,4,0
0.5674125477147608,0.3331550199037275,0.5193452233783497,0.7336101706059378,2,3,5,4,0
0.5686420011416298,0.3440869048233385,0.5275783940884323,0.726140936244164,3,3,5,4,0
0.5636088615979172,0.36012098666582254,0.5185314952202332,0.7253629797378781,1,1,3,3,0
0.5568935090536978,0.35509316626168025,0.512519970999018,0.7247905800827376,1,1,1,2,0
0.5465880900984387,0.3670861114634808,0.508193262162824,0.7171066664659969,4,1,1,4,0
0.5393696869698731,0.36377883611550055,0.5004490606916994,0.7116158878229051,3,4,4,4,0
0.5362504527791799,0.382475968968652,0.5028714386617745,0.7058845258505071,1,1,3,4,0
