random_diss,qsampled_diss,m2_diss,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp,run
0.8854961832061069,0.9694656488549618,0.0,0.9847328244274809,5,3,5,4,0
0.9252383639765943,0.4847328244274809,0.0,0.9690201087117949,4,2,2,4,0
0.9413483366305049,0.5874723969017274,0.0,0.9558518786419308,4,5,4,4,0
0.7412451361867705,0.4758986928104575,0.24632352941176472,0.8045033188372626,3,1,4,4,0
0.5929961089494163,0.580718954248366,0.1970588235294118,0.8007455122126672,4,1,1,3,0
0.46341463414634143,0.4839324618736383,0.1642156862745098,0.7593170631421061,1,2,3,1,0
0.6650696864111498,0.4147992530345471,0.28361344537815125,0.8016913722950451,5,3,2,5,0
0.6609579956075091,0.26919934640522875,0.4167664158686731,0.7601461118636581,3,2,4,4,0
0.6887931240785115,0.28291621062523503,0.44510291097158405,0.7511840020882635,4,2,2,5,0
0.7199138116706603,0.25462458956271156,0.4505926198744256,0.7760656018794372,1,4,4,4,0
0.7266118918442364,0.28061711470175943,0.497054894407258,0.6650754929534206,1,3,2,4,0
0.7493942341905501,0.25723235514327947,0.4556336532066531,0.6929377962398954,4,2,4,4,0
0.7634438188644659,0.31614012026600224,0.4970473703482878,0.7053581578846184,2,1,1,5,0
0.7806991709274183,0.3417876298552591,0.43662704323038687,0.6666020581171496,2,3,3,1,0
0.7936141167534525,0.3190017878649085,0.3983479932010233,0.680542361836417,4,1,4,4,0
0.7712871230613694,0.23666221533903803,0.37075737129238195,0.7096104059692138,2,2,3,4,0
0.7787732172717406,0.28012058027349895,0.402290853467282,0.7463126821613472,1,3,3,5,0
0.78165884284465,0.2645585484842728,0.3799413616079885,0.7506061027175532,2,4,5,5,0
0.7931504826949316,0.2506344143535216,0.4120497109970418,0.7603661242391508,4,2,2,5,0
0.8002204443753179,0.2852524398556916,0.39257056825992676,0.7673817517350962,5,1,4,5,0
0.789584355330706,0.3159422585836657,0.40737076291923635,0.7490128912131774,4,2,3,5,0
0.7467771613136975,0.3015812468298627,0.38885391005927106,0.7292013125076996,1,1,1,2,0
0.722449089127995,0.35325850043292994,0.41542547918712885,0.7441272294920822,3,1,2,4,0
0.7345743631013878,0.33853939624822454,0.411343269222377,0.7623430996052613,3,3,4,4,0
0.7439569000525954,0.30191724431342126,0.43262573500163787,0.790501949179596,2,2,3,4,0
0.7538047115890341,0.2903050426090589,0.41598628365542106,0.7985595665188423,1,1,4,3,0
0.7227596228782739,0.281807766147626,0.42133248785209454,0.8005046570679438,3,4,3,3,0
0.7335289221156468,0.30744545983650484,0.4410424081601105,0.8323486489461186,2,3,3,4,0
0.742717579973728,0.2967521511478651,0.46031680787872736,0.8345018912920253,1,1,3,5,0
0.717960327307937,0.2868604127762696,0.44497291428276964,0.8366392042198226,3,3,4,5,0
0.6948067085776132,0.3091198115018402,0.4653975311513146,0.8433684186482379,3,4,5,5,0
0.7137884926431286,0.30841127366898835,0.4214349858261005,0.7882339505362661,1,2,3,5,0
0.728139538794913,0.33056826486866037,0.4086650068008899,0.8139000077035605,4,2,1,3,0
0.6992160185701604,0.32084667520555615,0.39414961227690476,0.8086875898781156,5,2,4,5,0
0.7035648106297435,0.3118289548438674,0.41145537481514294,0.809779446836877,1,1,3,3,0
0.696270156898689,0.31702902467618865,0.41085385542673136,0.8054727335635241,2,3,4,2,0
0.7029613014168851,0.33549284459992873,0.40814448095763434,0.8106499258960718,1,4,3,4,0
0.6843174738434964,0.32667476318117117,0.3974038367219071,0.8083816384445831,4,3,1,4,0
0.6924118975910991,0.34240985513690586,0.4128550203957043,0.8132155384417233,4,1,1,4,0
0.6998463217634879,0.3468789615614437,0.4274234329164899,0.8137388707225991,2,1,4,3,0
0.6931183626960857,0.3384184990843353,0.4319592989281351,0.8156816772755587,4,3,5,4,0
0.681258842129764,0.33312034367582816,0.4313219355044305,0.8136784041750046,4,2,4,3,0
0.6899264275673713,0.3243910770556841,0.39884038357805557,0.7950029683651774,4,2,4,4,0
0.6624617697017828,0.31701855257714584,0.3909808052088737,0.7806576548766145,5,2,3,4,0
0.6750551789296722,0.32907003438552757,0.41587932975939285,0.7675150368289625,1,3,2,3,0
0.6660307812955193,0.3226947123724051,0.41762111589097595,0.7576882253737864,5,2,1,3,0
0.6536735856849993,0.33123329390020806,0.40873556023372115,0.7415671993020038,5,1,1,3,0
0.6564490716189566,0.34506906863780484,0.400180500016446,0.7450182334078853,1,3,4,4,0
0.6626470894196099,0.3551583446991699,0.3990320862536742,0.7396472801726967,3,4,3,2,0
0.6495113215958974,0.35501422906647323,0.41105144452860076,0.744926889619477,3,1,4,4,0
0.6539381701474413,0.3678603014822474,0.41196821088082003,0.7499485535677617,2,1,1,4,0
0.6549155090494084,0.37641091982027947,0.41966751329884766,0.7547572352299201,1,1,4,4,0
0.6602121518188254,0.3862970536987268,0.42052338350294294,0.7506090659922612,1,1,3,3,0
0.6677320729278471,0.399410154702716,0.43081422975978534,0.7563744366057464,2,3,3,3,0
0.6555914897837044,0.40298423060065075,0.4409806705340009,0.7606769000388112,2,1,4,4,0
0.6561946661281076,0.39474686205166315,0.4516807818834037,0.7499511061685027,4,2,4,3,0
0.6564086818185688,0.40228995725471667,0.4531528941289306,0.7324893505683105,1,5,5,5,0
0.6588426626871674,0.3953110132943544,0.45521405238298346,0.7215219739975302,2,2,4,1,0
0.6552291670057349,0.4016988011135657,0.45295753139413164,0.713763328734152,3,2,5,5,0
0.6670154425296903,0.41089068147826613,0.46499019740004915,0.7195057263508108,5,3,2,5,0
0.6546842755085337,0.40442754805654435,0.47376084990168765,0.7120206084846146,1,4,5,5,0
0.650320012917575,0.3992887781120561,0.4690576907671339,0.727421642924001,4,1,1,2,0
0.6540669036114868,0.3929508609991663,0.4764340242892675,0.7323462525985954,4,1,1,3,0
0.6398834489410854,0.3969817870240592,0.4664575831794746,0.7134619538877868,4,1,2,2,0
0.631735916996103,0.393961615538739,0.4644458742542951,0.7025346215340023,4,1,4,2,0
0.6329306434669129,0.41148733833687134,0.46244271528129094,0.7023933742977602,1,1,1,4,0
0.6318859468701328,0.41949884828686923,0.4695286963524767,0.6802321772843898,2,1,1,2,0
0.6281257501002582,0.4219580165530164,0.47027661996812026,0.6832707529071066,1,3,5,5,0
