random_diss,qsampled_diss,m2_diss,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp,run
0.9694656488549618,0.0,0.8854961832061069,0.9847328244274809,5,2,4,3,0
0.9341491668399322,0.0,0.8921644340155048,0.9748566845872813,3,1,1,4,0
0.944352014310322,0.0,0.5947762893436699,0.9714903594752213,2,1,2,4,0
0.8849200820575227,0.0,0.7210317006179904,0.8074216067750057,4,4,4,3,0
0.9079360656460181,0.0,0.7583953263646995,0.8459372854200046,4,1,4,4,0
0.8219322480392273,0.15277706767557986,0.6473141146232225,0.7932465669194507,1,3,4,4,0
0.709574736402307,0.27383507752585773,0.5548406696770479,0.8516943362710938,5,4,5,3,0
0.7126910563984463,0.2396056928351255,0.6391766309282498,0.818267766211296,5,4,5,4,0
0.7397591123889783,0.301871726964556,0.5479955717086189,0.8074775215621504,2,1,2,4,0
0.7657832011500805,0.2716845542681004,0.5931960145377569,0.8267297694059355,4,4,1,3,0
0.7718738878418421,0.24550093131358294,0.4920109370636036,0.7965248599308304,1,2,1,2,0
0.7075510638550221,0.22504252037078434,0.522229139188411,0.8134811216032612,1,4,3,3,0
0.7300471358661742,0.2077315572653394,0.4940513388544114,0.8166289197584947,4,1,5,5,0
0.7437510451798515,0.19289358888924374,0.49868134346530596,0.8324260736004846,1,1,3,4,0
0.7562366076851028,0.1800340162966275,0.5212651488106402,0.8327602302701403,4,3,2,3,0
0.7225114438877902,0.22173327916697716,0.5547953606357062,0.7898146576258294,4,1,4,5,0
0.7209505787073213,0.26751367451009617,0.5632600087021666,0.8127907249077475,1,5,3,5,0
0.7276333745481383,0.25369207406109406,0.5784791840649932,0.7716000735685454,5,3,5,4,0
0.7156526706245521,0.291918807005247,0.5743487006931515,0.7802551492558802,5,3,3,5,0
0.7424507896889901,0.2773228666549847,0.535105199389918,0.7877057938858248,1,2,1,5,0
0.6800265635198717,0.26412657936899064,0.540606899059712,0.809379194286105,4,1,2,4,0
0.6715332693865445,0.24291727661011067,0.5296212911779142,0.7429449621347605,4,5,2,5,0
0.6939581550561815,0.28452956893141024,0.5075647477946241,0.7577038998599761,3,1,5,4,0
0.70804076736409,0.31434083689260145,0.4864797779494834,0.7676069525237731,3,2,3,1,0
0.6800251763527405,0.3017672034168974,0.509160121715225,0.7955899487773856,1,3,4,4,0
0.6923319003391735,0.2901607725162475,0.5258089241687642,0.8034518738244093,3,2,4,4,0
0.6983238551077491,0.31087324725125476,0.5273508388031636,0.8052393520529117,4,1,4,4,0
0.7145309027360635,0.3042700390581702,0.5673535770676836,0.8128609807889617,2,3,1,4,0
0.6898919060899923,0.3255309230724785,0.5822724192377635,0.8193140504169286,4,4,2,5,0
0.699913676167819,0.34770868827564366,0.5927962863340529,0.8250324680358918,3,4,3,3,0
0.6773364319749299,0.36673019839354176,0.5716968148730046,0.8291322058237602,5,1,3,5,0
0.6561712956214227,0.325941711705396,0.5251467086907137,0.7762198415993002,1,4,2,3,0
0.6662778382543859,0.343600142423182,0.5090733040989757,0.7840938469458303,5,4,1,4,0
0.6655212813928897,0.33863801742181426,0.46740392221363947,0.7745885314435978,5,1,5,4,0
0.6464869323980951,0.31486245996671974,0.45426751862016934,0.7787438603423841,5,2,2,2,0
0.7020771333801152,0.31845566919028245,0.46109988385071127,0.777449784328287,3,4,3,4,0
0.6893762069953244,0.3333019644835538,0.47490117618972494,0.7564376279950902,3,1,4,4,0
0.6968699365753023,0.3508466496287235,0.4624788807217771,0.7628331439675716,4,2,1,4,0
0.7024119581741552,0.367436322669833,0.47622493686136086,0.7675648177389834,1,2,4,4,0
0.710638164922181,0.35800415323982415,0.4868872576789542,0.7719513548695284,1,2,3,3,0
0.7104790095258106,0.36869095640664745,0.5089493330377187,0.7551323142339412,3,2,1,2,0
0.6840620683965086,0.36157433044268833,0.4994246082294184,0.7310137255145402,4,2,3,4,0
0.6726043582417853,0.37198031841779144,0.5040231713758941,0.7529323528351045,2,2,2,3,0
0.6633337221207276,0.37360967601402134,0.4838486769975582,0.7419993301584838,2,3,4,3,0
0.6717501062350382,0.3653072387692653,0.5072198211222689,0.7357899122402037,4,1,2,5,0
0.6784698335796624,0.3619566249778626,0.49753069599247046,0.7254540135722568,4,1,1,4,0
0.682265035681731,0.340071023027979,0.48951712590606206,0.7066560049077306,4,2,1,3,0
0.6684751698483645,0.3334562993134222,0.4969228540579178,0.7127711153853173,1,2,4,4,0
0.6718396221643843,0.3470592319804952,0.5071897345873482,0.7186504688403714,4,3,4,4,0
0.6785256829162709,0.35344506631571077,0.503849842058371,0.7243320279517035,4,1,4,2,0
0.6704316563786508,0.3663029050854167,0.47930180402598366,0.7284197975480599,2,2,2,2,0
0.6768901416126444,0.37844685624534385,0.4893152308716378,0.7234587213999055,3,4,1,4,0
0.677729816461001,0.3822732856141348,0.4715070407456713,0.7124379511992263,3,3,3,3,0
0.6780985525044082,0.3937126692138731,0.48127011684031096,0.7191857116946997,1,1,3,3,0
0.6657555957914709,0.3864753743625363,0.4725200207880901,0.7240114546831772,3,1,5,4,0
0.6498587575648891,0.36811330842570866,0.4789887378626008,0.7170440939121956,1,2,3,2,0
0.637589437948042,0.3779807303719349,0.4739915567794174,0.710305600824396,5,2,4,5,0
0.6270742613816875,0.3854055624953193,0.48286674684167596,0.7084881078545698,4,2,3,3,0
0.6353019222774003,0.39579648735597617,0.4915604231635647,0.7094400969838947,5,1,3,5,0
0.6324692310977617,0.40009958670515805,0.49535185108014196,0.6999922773823649,3,2,3,4,0
0.6290715553932191,0.4018765890874693,0.48722944052755485,0.7037636620513757,5,5,5,5,0
0.6151646117100772,0.41218041238364184,0.4783058615031417,0.7153257304887729,3,3,1,3,0
0.6223546482706761,0.40624812432329493,0.4858561642882533,0.7206685388430504,2,1,2,4,0
0.6040478767180324,0.405134734034681,0.4849781705270785,0.7069133202351836,4,3,1,2,0
0.5947548324608319,0.3989018919726089,0.4775282592940031,0.6960484034708281,4,4,3,4,0
0.5907920166424904,0.39266801806618934,0.48461779666357435,0.6992947686918264,2,1,1,3,0
0.5902558675885988,0.3793670699392097,0.4922875286901542,0.6837695948571467,4,1,4,3,0
0.5911079252474305,0.3875690582961553,0.49074282392206736,0.6860476006937842,3,3,3,5,0
0.5529390513625015,0.37081299087558967,0.47271581243732763,0.668985345568618,1,2,5,5,0
0.5526457964973854,0.36129488321373054,0.4798711694560689,0.6661627355717162,1,3,1,5,0
0.5552744215687083,0.3689394756433124,0.4903178939915475,0.6713499217928988,5,3,4,5,0
