random_diss,qsampled_diss,m2_diss,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp,run
0.0,0.0,0.9694656488549618,0.9694656488549618,2,1,1,5,0
0.48249027237354086,0.0,0.4847328244274809,0.9613865209255354,4,1,2,4,0
0.6461829422284692,0.0,0.6329936891190547,0.9625102503673907,4,2,3,5,0
0.49124513618677046,0.0,0.660211910851297,0.9076208507252013,3,3,2,2,0
0.5919735665371458,0.0,0.5281695286810376,0.926096680580161,2,1,2,4,0
0.4625625154694493,0.0,0.4401412739008647,0.8928283578826018,3,4,4,5,0
0.5389899200918261,0.14285714285714285,0.377263949057884,0.9092631001167406,2,2,2,5,0
0.4534159778558787,0.125,0.43034473916206634,0.8797869217099881,5,3,5,5,0
0.4776802994046558,0.1111111111111111,0.45581634187726305,0.8902377273049579,4,1,1,5,0
0.5245789361308569,0.11333333333333333,0.41023470768953674,0.8958806212411285,4,2,3,2,0
0.5399690126334282,0.10154527591834016,0.3729406433541243,0.7892409113891177,1,2,4,4,0
0.5817704987399731,0.0930831695918118,0.34138125592694685,0.8007164388230815,3,4,1,4,0
0.613481381609814,0.08592292577705705,0.3927000490312342,0.7462782988619504,4,4,3,5,0
0.6320193137509181,0.07026176441202918,0.4231335789050731,0.7438803476896616,4,3,4,5,0
0.6549093233760621,0.11615235942823873,0.3949246736447349,0.7501175527533721,5,2,2,5,0
0.6139774906650581,0.16184422585286268,0.4231932704308278,0.7561865945951755,4,2,2,2,0
0.6375371768404446,0.20919395773779303,0.45173092118979874,0.7811599306736364,2,2,5,3,0
0.6009268557361384,0.19757207119680453,0.4730952992644559,0.7914767895428457,3,4,4,2,0
0.6214043896447626,0.23875248850223585,0.5008271256189583,0.8024516953563802,1,1,3,5,0
0.5904737849100202,0.259423559729298,0.5080760193274948,0.8106986758059523,3,1,3,1,0
0.5958031647754768,0.29227443822822224,0.5263679581562375,0.8200946615498075,2,1,1,5,0
0.6333452904260807,0.2697856873393772,0.5145368092964167,0.8107623004054506,2,2,5,5,0
0.6841386802996818,0.25805587484636083,0.5339307073396614,0.8191678744121197,4,1,3,5,0
0.7388978755923987,0.28241406046730844,0.5249754599287165,0.7974040302678657,2,4,2,3,0
0.7529013222309503,0.2711174980486161,0.5040669872406537,0.7947809950048855,3,1,3,4,0
0.7239435790682214,0.29692178602779423,0.5209116794816764,0.8026740336585438,1,3,3,2,0
0.717931378559409,0.2862374322216667,0.5031306841380037,0.8414462817621254,4,1,3,4,0
0.7284972234314026,0.2760146667851786,0.5235356902901666,0.8470580592212624,3,3,4,3,0
