random_diss,qsampled_diss,m2_diss,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp,run
0.0,0.8854961832061069,0.8854961832061069,0.9847328244274809,3,4,5,4,0
0.4766536964980545,0.919401788101108,0.44274809160305345,0.9748566845872813,3,1,1,4,0
0.317769130998703,0.8772517060174788,0.29516539440203565,0.9142216370082611,5,5,1,5,0
0.4883268482490273,0.6758268482490273,0.4963235294117647,0.8953653745905019,1,2,4,4,0
0.5906614785992218,0.7387267289785845,0.5905741818911865,0.9162922996724016,2,4,1,4,0
0.5972439770269262,0.6233877086494689,0.49214515157598876,0.7328281264154958,1,1,2,3,0
0.5169836932869479,0.5343323216995447,0.5646958442079903,0.913503300902723,5,3,3,5,0
0.6224705483958889,0.47101300370932386,0.4941088636819916,0.9221595467194675,4,5,4,3,0
0.6279510287735537,0.4169662498605802,0.4773495835029559,0.9019757570229365,5,2,4,5,0
0.6544892592295316,0.3886029582078555,0.4429479584859936,0.9064448479873095,1,3,1,2,0
0.6605914376842781,0.4054250372095359,0.329352216128728,0.8680122364400461,3,3,2,4,0
0.6055421512105882,0.3716396174420746,0.37234890645133406,0.8668900046154969,2,1,3,4,0
0.5589638732964088,0.3436122048765868,0.37439352399641546,0.8719014531028784,4,1,2,5,0
0.573716311300209,0.42260994266336827,0.33812731990143335,0.862635386697432,2,2,4,3,0
0.5354685572135284,0.44501065912948856,0.3633433437549454,0.8671953264348445,4,4,2,3,0
0.5549531612765718,0.47535721515611773,0.34063438477026137,0.8442456185326668,4,2,2,5,0
0.5227383421610955,0.4883164605029939,0.37942059743083417,0.8457350067008219,1,4,4,4,0
0.5321704085802743,0.4611881762661011,0.3583470346691806,0.8456356620027901,3,2,2,4,0
0.556266702865523,0.4369151143573589,0.3921182433708027,0.80112852189738,3,4,4,5,0
0.5284533677222469,0.4650694260144272,0.422516452736427,0.8144774970307515,4,1,4,3,0
0.5980597303800325,0.4929535241337024,0.41957801176604737,0.8242799050230906,4,4,1,1,0
0.6002091974368562,0.48341434767221236,0.43906874602949203,0.8409259435958223,3,1,2,5,0
0.6171549612911658,0.47051030904945235,0.45630528482739235,0.812818052328371,5,1,5,4,0
0.5913739972743949,0.4609631841034263,0.44922217908340795,0.7840885376639211,1,4,3,2,0
