0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,y
0.0,0.0,0.33935585231736043,0.07719609582963605,0.0,0.0,0.08185349611542736,0.0,0.0,0.22287968441814598,0.0,0.0,0.12,0.6747046057390884,0.7777777777777778,0.17647058823529405,0.0,0.0,0.0,0.0,0.18382352941176472,0.0,0.0,0.0,1.0,0.3571428571428572,0.0,0.0,0.0,0.15000000000000002,0.0,0.16279069767441856,0.0,0.0,0.19354838709677402,0.9375,0.8571428571428572,0.3137254901960784,0.0,0.0,0.0,0.0,0.9122807017543859,0.0,0.0,0.0,0.18918918918918926,0.33333333333333326,0.0,0.7,0.0,0.1428571428571429,1.0,0.5506883604505632,0.0,1.0,0.7,0.5681818181818181,0.5,0.8,0.0,0.33333333333333337,0.0,0.2142857142857143,0.30555555555555547,0.0,qsampled
0.5,0.0,0.12238805970149258,0.0,1.0,0.6666666666666666,0.368421052631579,1.0,0.0,0.13288288288288275,0.0,0.8571428571428572,0.12,0.0,0.0,0.37142857142857133,0.0,0.0,0.06790024135156891,0.8089968188538913,0.4411764705882353,0.9333333333333333,0.0,0.0,0.0,0.2142857142857142,0.6923076923076923,0.24242424242424232,0.6938775510204082,0.675,0.0,0.16279069767441856,0.0,1.0,0.19354838709677402,0.375,0.0,0.33333333333333326,0.0,0.0,0.13178294573643412,0.5925509486999297,1.0,1.0,0.0,0.0,0.10810810810810811,0.0,0.6923076923076923,0.20000000000000007,0.3529411764705883,0.7142857142857143,1.0,0.7281752824375214,0.0,0.5,0.0,0.0,0.0,0.7619047619047619,0.0,0.33333333333333337,0.36363636363636365,0.1428571428571428,0.29861111111111105,0.888888888888889,qsampled
0.5,0.5384615384615384,0.7086567164179105,0.015084294587400016,0.0,0.7180907172995781,0.08185349611542736,0.0,0.0,0.0,0.0,0.5714285714285714,0.6399999999999999,0.12357900462333415,0.11111111111111116,0.0,0.0,0.6416184971098267,0.0,0.4596532102692773,0.4411764705882353,0.5333333333333333,0.0,0.03508771929824561,1.0,0.0,0.0,0.9393939393939393,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,0.7096774193548387,0.0,0.0,0.5686274509803921,0.0,0.0625,0.0,0.5202155071445302,1.0,0.5,0.0,0.4347826086956521,0.5405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.38822321122903114,0.0,0.0,1.0,0.34090909090909094,0.5,0.0,0.0,0.30000000000000004,0.0,0.5952380952380952,0.29861111111111105,0.5555555555555556,qsampled
0.0,0.7692307692307692,0.16703296703296688,0.3899782135076253,0.0,0.6666666666666666,0.368421052631579,0.0,0.0,0.6120973044049968,0.0,0.0,0.92,0.12357900462333415,0.11111111111111116,0.37142857142857133,0.0,0.7976878612716763,0.0,0.8089968188538913,0.5698529411764706,0.0,0.0,0.736842105263158,1.0,0.3571428571428572,0.0,0.24242424242424232,0.6938775510204082,0.15000000000000002,1.0,0.7906976744186046,0.0,0.0,0.967741935483871,0.0,0.0,0.33333333333333326,0.0,0.6875,0.01423166996937486,0.5925509486999297,1.0,0.0,0.0,0.23913043478260865,0.18918918918918926,0.33333333333333326,0.0,0.20000000000000007,0.3529411764705883,0.1428571428571429,0.0,0.299212598425197,0.0,1.0,0.8,0.34090909090909094,0.5,0.7,0.0,0.0,0.0,0.1428571428571428,0.35416666666666663,0.0,qsampled
0.0,0.0,0.39316575019638655,0.015084294587400016,0.0,0.0,0.0,0.6666666666666667,0.0,0.25,0.0,0.5714285714285714,0.0,0.5302148490617351,0.0,0.37142857142857133,0.0,0.0,0.07272727272727275,0.0,0.5698529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061224489795918324,0.825,0.0,0.16279069767441856,0.0,0.8571428571428571,0.0,0.15625,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10810810810810811,0.0,0.0,0.7,0.11764705882352955,0.7142857142857143,1.0,0.7281752824375214,0.0,1.0,0.0,0.6818181818181819,0.0,0.7,0.0,0.33333333333333337,0.36363636363636365,0.2142857142857143,0.35416666666666663,0.0,qsampled
0.5,0.7692307692307692,0.0,0.0,1.0,0.9260143198090692,0.631578947368421,0.05633802816901412,0.0,0.22287968441814598,0.0,0.5714285714285714,0.48,0.9117215121022573,0.0,0.5714285714285714,0.0,0.0,0.07272727272727275,0.4184022038567493,0.11397058823529416,0.5333333333333333,0.0,0.736842105263158,1.0,0.0,0.6923076923076923,0.8484848484848485,0.0,0.0,1.0,0.16279069767441856,0.0,0.8571428571428571,0.6129032258064515,0.8125,0.0,0.0,0.0,0.0,0.0,0.46742182666222465,0.9827586206896551,0.5,0.0,0.23913043478260865,0.0,0.0,0.6923076923076923,0.09999999999999998,0.0,0.0,0.0,0.5279794959419052,0.0,0.0,0.5,0.8863636363636364,0.0,0.9047619047619048,0.0,0.33333333333333337,0.36363636363636365,0.0,0.0,0.5555555555555556,qsampled
0.0,0.5384615384615384,0.12238805970149258,0.6459627329192545,0.0,0.0,0.0,1.0,0.0,0.9114114114114114,0.0,0.5714285714285714,0.6399999999999999,0.3576079093320471,0.11111111111111116,0.17647058823529405,0.0,0.0,0.07272727272727275,0.7651239669421488,0.18382352941176472,0.0,0.0,0.03508771929824561,0.0,0.9285714285714286,0.0,0.8484848484848485,0.061224489795918324,0.675,1.0,0.8372093023255814,0.0,0.8571428571428571,0.7096774193548387,0.15625,0.0,0.3137254901960784,0.0,0.0,0.3333333333333335,0.6184354845785986,1.0,0.0,0.0,0.4347826086956521,0.10810810810810811,0.6666666666666666,0.0,0.09999999999999998,0.11764705882352955,0.7142857142857143,0.0,0.0,0.0,1.0,0.6000000000000001,0.6818181818181819,0.5,0.8,0.0,0.33333333333333337,0.36363636363636365,0.1428571428571428,0.30555555555555547,0.0,qsampled
0.0,1.0,0.0,0.3899782135076253,0.0,0.6419503750721294,0.08185349611542736,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7777777777777778,0.17647058823529405,0.7777777777777778,0.0,0.06790024135156891,0.0,0.1470588235294118,0.0,0.0,0.736842105263158,1.0,0.3571428571428572,0.0,0.9393939393939393,0.0,0.675,0.0,0.16279069767441856,0.0,0.0,0.7096774193548387,1.0,0.8571428571428572,0.3137254901960784,0.7044025157232705,0.0,0.3333333333333335,0.0,0.8448275862068966,0.0,0.0,0.23913043478260865,0.0,0.33333333333333326,0.0,0.0,0.0,0.7142857142857143,1.0,0.4,0.0,1.0,1.0,1.0,0.5,0.8,0.6976744186046512,0.33333333333333337,0.36363636363636365,0.0,0.4375,0.0,qsampled
0.0,0.5384615384615384,0.7717989002356638,0.07719609582963605,0.0,0.9128678592036931,0.5427302996670366,0.0,0.0,0.8448389217619987,0.0,0.0,0.0,0.5302148490617351,0.11111111111111116,0.37142857142857133,0.7777777777777778,0.8901734104046243,0.07272727272727275,0.0,0.5698529411764706,0.0,0.0,0.03508771929824561,1.0,0.3571428571428572,0.0,0.8484848484848485,0.6938775510204082,0.15000000000000002,0.0,0.8372093023255814,0.0,0.0,0.0,0.15625,0.0,0.33333333333333326,0.7044025157232705,0.75,0.0,0.0,1.0,0.0,0.0,0.4347826086956521,0.5405405405405406,0.33333333333333326,0.0,0.09999999999999998,0.3529411764705883,0.1428571428571429,1.0,0.0,0.0,1.0,0.0,0.6818181818181819,0.5,0.7,0.6976744186046512,0.6000000000000001,0.36363636363636365,0.2142857142857143,0.35416666666666663,0.0,qsampled
0.0,0.0,0.0,0.07719609582963605,0.0,0.05481823427582222,0.08185349611542736,1.0,0.0,0.0,0.5,0.0,0.12,0.9117215121022573,0.0,0.8571428571428572,0.0,0.0,0.07272727272727275,0.0,0.5698529411764706,0.5333333333333333,0.0,0.0,1.0,0.3571428571428572,0.0,0.24242424242424232,0.0,0.9,0.0,0.0,1.0,0.0,0.19354838709677402,0.8125,0.0,0.3137254901960784,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.33333333333333326,0.0,0.20000000000000007,0.0,0.8571428571428572,1.0,0.38822321122903114,0.0,1.0,0.7,0.8863636363636364,0.0,0.8,0.0,0.33333333333333337,0.36363636363636365,0.2142857142857143,0.35416666666666663,0.5555555555555556,qsampled
