random_diss,qsampled_diss,m2_diss,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp,run
0.8854961832061069,0.0,0.0,0.9847328244274809,3,3,5,5,0
0.44274809160305345,0.0,0.0,0.9417827546261919,2,3,2,4,0
0.6050038672361032,0.0,0.0,0.9376936425848621,5,5,1,4,0
0.6882612075667272,0.22549019607843138,0.24632352941176472,0.7908846417944609,4,1,2,4,0
0.7506089660533817,0.1803921568627451,0.1970588235294118,0.8327077134355687,3,1,2,1,0
0.6255074717111514,0.1503267973856209,0.1642156862745098,0.7753032767520507,3,2,3,5,0
0.6790064043238441,0.1288515406162465,0.1407563025210084,0.8085271364889921,2,5,3,5,0
0.6613761358201817,0.11274509803921569,0.12316176470588236,0.7591829610889174,4,4,5,4,0
0.626031356222295,0.1891067538126362,0.19836601307189544,0.7756015021870908,2,1,2,5,0
0.5634282206000656,0.2595294117647059,0.17852941176470588,0.7927080186350485,4,3,2,3,0
0.4995535964929104,0.3095654148945724,0.23592905125820876,0.7089371867956555,4,3,3,3,0
0.5404880505730467,0.28376829698669137,0.21626829698669137,0.7425293551070479,1,3,1,2,0
0.5878513149855393,0.26193996644925355,0.2760947338375539,0.7571070074027715,4,2,2,4,0
0.6449323014302909,0.2508490164647831,0.3150055478886766,0.7243929909338231,3,2,5,2,0
0.6669614452101433,0.23412574870046418,0.2940051780294315,0.7411247554134401,5,4,3,5,0
0.6877988530846535,0.27244427829557405,0.328581243291481,0.7572669611998604,3,2,4,5,0
0.7009004928631716,0.2564181442781873,0.30925293486257033,0.7671177977643214,2,4,4,4,0
0.6619615765929954,0.24217269181828804,0.2920722162590942,0.7752630984365758,5,3,3,5,0
0.6797530725617851,0.28100570803837815,0.3282789417191419,0.7837253833413828,3,3,2,4,0
0.6914230926719833,0.26695542263645927,0.31200460938068053,0.7902013082159891,2,3,1,3,0
0.7033227895268302,0.25425282316087117,0.2970108324961462,0.7875579866571181,5,1,1,4,0
