random_diss,qsampled_diss,m2_diss,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp,run
0.8854961832061069,0.0,0.0,0.9847328244274809,2,4,4,3,0
0.44274809160305345,0.0,0.0,0.9748566845872813,1,2,1,3,0
0.616751297485736,0.30983847283406757,0.0,0.9714903594752213,2,5,5,5,0
0.6617647058823529,0.25,0.0,0.7412451361867705,3,4,4,2,0
0.5294117647058824,0.2,0.18923661048150492,0.7929961089494164,1,1,2,4,0
0.4411764705882353,0.16666666666666666,0.1576971754012541,0.7967479674796748,3,1,2,2,0
0.5210084033613446,0.14285714285714285,0.2780261503439321,0.8248911149825784,2,3,2,3,0
0.5546399594320487,0.07949949443882709,0.3533475084166122,0.7947350115326861,2,3,4,4,0
0.5943683697804911,0.07066621727895742,0.31408667414809976,0.7944558418169927,3,3,3,5,0
0.5482648661357754,0.06359959555106168,0.2960113400666231,0.8043435909686266,1,2,1,2,0
0.5879160647452435,0.05781781413732879,0.26805442283877806,0.7195249236796885,1,4,3,3,0
0.621486979804352,0.12344237129255138,0.24571655426887987,0.6595645133730478,4,2,1,3,0
0.6339636977116254,0.11394680427004743,0.30327774055957407,0.6842582065191091,4,2,5,5,0
0.5802420594879514,0.19479184992962703,0.37126364229014064,0.7011693990634441,1,3,3,4,0
0.5896770897475919,0.18180572660098523,0.3417153433665784,0.7157608784109225,2,4,4,5,0
0.5572218229547042,0.24457673217171438,0.3199505327905987,0.7405507437772711,4,4,4,4,0
0.524444068663251,0.28362655845477347,0.3545455581046247,0.7528852361874963,5,4,4,4,0
0.5454519983089275,0.2678695274295083,0.33484858265436773,0.7428898094943895,2,3,4,5,0
0.5430597878716156,0.25377113124900785,0.31722497304097996,0.7530559517119432,5,4,2,3,0
0.5730427208081319,0.24108257468655747,0.30150333913642674,0.764743593130145,3,1,4,2,0
0.4765550239857565,0.2698204407829055,0.2870000592326135,0.7636103131779008,5,2,2,4,0
0.4991031237959786,0.2489322228327415,0.3181638174368596,0.7219837574405653,1,1,1,5,0
0.5209732127962161,0.25836321654401656,0.3477625585129925,0.7341763271825769,1,2,1,5,0
0.5522792229948656,0.2827111133240352,0.3332726234060159,0.7163882836641804,4,3,3,2,0
0.5653885809534238,0.2714026687910738,0.35994383923099293,0.7303918114876511,2,3,3,4,0
0.543642866301369,0.2971959886647727,0.38233172947238725,0.7407613571996645,3,1,2,4,0
0.5603796288328182,0.2886207834978854,0.36872754411454844,0.7455234890694679,2,4,3,4,0
0.5706523349307959,0.2783128983729609,0.37577154448919464,0.7733484578810741,4,4,4,4,0
0.5713416776867616,0.3022308824417988,0.3972966636447397,0.7811400338017062,2,2,3,5,0
0.5522969550972029,0.2921712810175243,0.3840534415232483,0.788435366008316,2,1,4,3,0
0.5393336294161925,0.28274640098470094,0.40899712885246786,0.7680465655908658,5,1,3,2,0
0.536392468157976,0.3089178902596138,0.378915069797158,0.7895304838677356,5,1,4,5,0
0.5192019843875813,0.29955763318537054,0.39703554506759425,0.7987398956912733,3,2,4,5,0
0.5186926651518731,0.3043389149187777,0.38706300535118043,0.7953098307742663,3,1,4,4,0
0.5038984745583359,0.2956810000741331,0.4045754909125753,0.793873648708896,5,2,1,4,0
0.5030514494281779,0.28911988394652066,0.3932309150379169,0.7782568098050212,2,1,4,4,0
0.4894554643084974,0.3083233032566303,0.4096300794963516,0.7586723723360391,4,1,3,3,0
0.5292040094813576,0.3265207360625749,0.42516154450651406,0.7650230993798276,1,1,3,2,0
0.5413375454652063,0.31844456144549804,0.41424179849776566,0.7868738221554649,2,4,4,4,0
0.5278041068285761,0.33527497559837505,0.4247848071630818,0.7922045869888015,4,3,4,4,0
0.5303109027178416,0.35055799541009247,0.43788466035126966,0.7946741160382809,4,2,5,4,0
0.49993096386468094,0.35307191498996926,0.40360269197313203,0.7673047630450496,2,3,3,2,0
0.4840087299567242,0.36700643645293674,0.38575473577261565,0.7579638411390766,4,3,2,5,0
0.4938890892564362,0.36977547951317186,0.4008259294028397,0.7410613380954928,2,4,5,5,0
0.5031761333024931,0.37407072883038,0.4023367990067231,0.7319861851842188,2,1,2,5,0
0.5123122331319928,0.37166237788763434,0.3939633287898159,0.7308214891394055,4,3,1,4,0
0.5075459311782927,0.37916948971103676,0.3990941489448353,0.7213664690212908,3,2,3,5,0
0.5176541054011207,0.3713339472835675,0.3774776471389884,0.7272180579801555,3,1,3,4,0
0.5270175928113288,0.38348895250685044,0.3886171864871375,0.7284950510852435,2,3,4,3,0
0.5312553141506742,0.3761283354874853,0.3939065715753468,0.7287621087507454,2,4,2,2,0
0.5405091013383851,0.38865114305348997,0.39635574634593457,0.7341196104920555,1,2,1,2,0
0.5428409464961852,0.38143592480877164,0.40796608723221733,0.7392326949056698,3,3,1,3,0
0.5525020499861854,0.3762232255495096,0.4049855950202887,0.7399838933270042,3,1,4,4,0
0.5532020465260389,0.3931251418053985,0.4157178305900884,0.7447313925621167,1,2,1,2,0
0.5613256456801109,0.3859774119543912,0.4256643975212054,0.7493726399700783,4,1,3,5,0
0.5615238965099245,0.3790849581694914,0.4183867654660194,0.7335968624996456,2,1,1,4,0
0.5679117218589902,0.37901603178121246,0.41077990946592075,0.732970458650207,4,2,3,4,0
0.5722304505497401,0.38908782404796327,0.4205869317871115,0.7273577245763483,3,2,3,5,0
0.5764196253979277,0.38269098513148775,0.4280881345489712,0.7208639210760737,5,3,4,4,0
0.5954623703711037,0.3770793448727115,0.4358167412803303,0.7101879651234674,3,3,2,4,0
0.5860813735569911,0.38710908733092325,0.4455907170146034,0.6988969239894057,4,2,3,4,0
0.5765614083481874,0.39347687349267824,0.4382772367391462,0.7049916587209046,1,1,1,2,0
0.5714902082739798,0.40302399568560326,0.43581996214199104,0.7088340064493234,1,1,1,4,0
0.5803579198077347,0.39621028727257335,0.4470139392035491,0.7027859438464519,4,1,1,3,0
0.5807701349366583,0.4010824487306296,0.45169961921767743,0.7011155342630182,3,2,4,2,0
0.585752250049872,0.4100110774370966,0.4595255247260075,0.7047854772434122,1,2,1,4,0
0.6014240087333984,0.40512993065096864,0.46708963679262716,0.7084579027348248,3,4,1,3,0
0.5853654137532869,0.3977939859397857,0.45190189375150785,0.7090493528939413,3,1,2,5,0
0.5874934191081154,0.385454199189073,0.4426138996075905,0.6982544246204845,2,3,1,5,0
0.5901232135175473,0.40417180083785426,0.4362913347129617,0.6924120777054014,3,2,3,3,0
0.585612484057702,0.4014853289473499,0.4467232097825246,0.6885604381558956,5,2,5,5,0
0.582261366924248,0.41243465179585853,0.44629451888148414,0.6899165004033723,4,1,4,4,0
0.5699190389433312,0.41032746887723887,0.4487909955909705,0.6793675273934348,3,1,4,5,0
0.5692085476681601,0.41922447985127215,0.4467405695038134,0.6836568940712769,5,4,5,4,0
0.5746205373157076,0.42628836862990516,0.454980501686103,0.6876070642252293,3,2,3,4,0
0.5855985422091938,0.43026373359716913,0.46188469858171005,0.6929347261882799,3,2,2,3,0
0.5730110164994433,0.4157090107684055,0.4334416120172922,0.7018744560750664,2,5,5,4,0
0.5715278145092394,0.4191333784141817,0.4367116367952919,0.6971754842757802,2,2,4,5,0
0.5766049714374528,0.42422514038045295,0.4432045653666934,0.6940925861991438,4,3,4,4,0
0.5526176570756836,0.4268819998767789,0.4436975144224018,0.6908903449462143,5,5,5,5,0
0.5556796934054504,0.4334738606428769,0.4509184284610751,0.694151792193615,1,1,3,3,0
0.5578326522730321,0.4223725114046222,0.44505419117591305,0.7002069594453272,4,4,3,3,0
0.5624685291682986,0.4178530798796596,0.44383384180983615,0.7005441131875066,5,1,1,2,0
0.5671798547616596,0.41294130955795216,0.435057234738771,0.6921110882613681,4,4,1,4,0
0.5684303123733991,0.4195212324815706,0.4372273836999019,0.6843815642630134,5,4,3,4,0
0.56598568917246,0.40857009063315086,0.442840024525201,0.6705803983503134,5,3,3,5,0
0.5620929183852338,0.41446158781646497,0.43923919820963075,0.667625456127452,3,5,4,5,0
0.5612312461005357,0.4222557522660844,0.44446605291870295,0.6668245470972178,2,1,3,4,0
0.5514175017873446,0.4281009335971349,0.4337042873910365,0.6554424906672687,2,1,4,5,0
0.5393205913094667,0.4163669642804493,0.4305623116777113,0.6439893567076743,1,4,4,3,0
0.5518282502880396,0.4023615465480099,0.43770354357985386,0.6388837142610693,3,4,3,4,0
0.5402878272851003,0.4016361228655953,0.43181583297854664,0.6285290068921567,3,4,2,4,0
0.5351102261376536,0.40496494052266274,0.42716066286757365,0.6215395267435916,1,2,4,4,0
0.5229081177435319,0.40764246818481953,0.42573233362422663,0.6184748912111859,2,4,4,4,0
0.5210328350151477,0.4001302730085452,0.41595307697270906,0.6031186989150173,2,3,3,4,0
0.5194742534112992,0.4031262081784773,0.4135581916233688,0.6087848745232716,5,2,2,4,0
0.5203186474914145,0.39852022696814215,0.4151428640096948,0.602457529412377,1,1,5,3,0
0.5251305994919584,0.4030216741539109,0.41574615849045815,0.5959251328967579,4,2,5,4,0
0.5166343195845832,0.4132677193074563,0.393726504357556,0.5766972116184608,2,4,4,4,0
0.5115394133592709,0.40913504211438173,0.3998613754842232,0.576604489521981,1,3,2,4,0
