0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,y
0.8947368421052632,0.0,0.0,0.782051282051282,0.4307692307692308,0.8776550552251486,0.0,0.0,0.0,0.0,1.0,0.0,0.6419503750721294,0.0,0.0,0.0625,0.0,0.0,0.05555555555555547,0.09999999999999998,0.5555555555555556,0.4,0.0,0.2727272727272726,0.2857142857142858,0.6411716842961757,0.33333333333333337,0.75,0.4722222222222222,0.0,1.0,0.6666666666666667,0.11538461538461542,0.0,0.0,0.0,0.0,0.9943342776203966,0.1470588235294118,0.5333333333333333,0.8571428571428572,0.0,0.0,0.819047619047619,0.6172698121850664,0.8,0.0,0.0,0.0,0.0,0.0,0.22499999999999998,0.9393939393939393,0.5,0.0,0.07692307692307698,0.0,0.0,0.0,0.4545454545454546,0.5,0.8571428571428572,0.6666666666666667,0.5882352941176471,0.8571428571428571,0.0,0.8,0.5,0.5217391304347827,0.0,0.5675675675675675,1.0,0.0,0.0,0.39299920445505165,0.0,0.0,0.9920634920634921,0.30414746543778803,0.5,1.0,0.0,0.0,0.41414141414141414,0.25465838509316774,0.7085427135678393,0.0,0.0,0.3168316831683168,0.0,0.5555555555555556,0.2727272727272727,0.2222222222222222,0.0,0.0,0.0,0.5,0.6000000000000001,0.2500000000000001,0.0,1.0,0.3417721518987342,0.0,0.18181818181818177,0.5,1.0,0.0,1.0,0.0,0.0,0.6928327645051194,0.0,0.36585365853658536,0.0,0.6111111111111112,0.0,0.0,1.0,0.4375,0.5555555555555556,qsampled
0.0,0.0,0.0,0.782051282051282,0.0,0.0,0.0,0.0,0.8641997702400387,0.75,1.0,0.4633911368015414,0.9128678592036931,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.20000000000000007,0.0,0.0,0.2857142857142858,0.5315789473684212,0.33333333333333337,0.25,0.5,0.0,0.7766546662974245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.819047619047619,0.0,0.0,0.0,0.0,0.8888888888888888,0.6666666666666667,1.0,0.22499999999999998,0.8484848484848485,0.75,0.0,0.0,0.0,0.0,0.0,0.4545454545454546,0.0,0.5,0.6666666666666667,0.3529411764705882,0.8571428571428571,0.5588235294117647,0.6000000000000001,0.0,0.3913043478260869,0.0,0.0,0.0,0.44999999999999996,0.0,0.35518157661647476,0.1081061164333087,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.41414141414141414,0.0,0.0,0.0,0.0,0.7,0.7777777777777778,0.5555555555555556,0.2727272727272727,0.0,1.0,0.0,0.0,0.5,0.6000000000000001,0.0,0.0,0.7,0.847953216374269,0.33333333333333337,0.0,0.5,0.0,0.33333333333333337,0.6666666666666666,0.7777777777777778,0.0,1.0,0.5,0.0,0.0,1.0,0.2142857142857143,0.0,0.0,0.6180555555555556,0.5555555555555556,qsampled
0.0,0.0,0.0,0.782051282051282,0.0,0.8776550552251486,0.0,0.49460329852639795,0.0,0.0,1.0,0.756442831215971,0.9128678592036931,0.7777777777777778,0.0,0.0,0.0,0.6666666666666667,0.05555555555555547,0.5,0.0,0.0,0.0,0.2727272727272726,0.6857142857142857,0.0,0.33333333333333337,0.0,0.0,0.6666666666666667,0.0,0.0,0.3076923076923076,0.0,0.6566540680326238,0.0,0.0,0.0,0.18382352941176472,0.5333333333333333,0.0,0.0,0.0,0.819047619047619,0.0,1.0,0.0,0.7875457875457875,0.0,0.0,0.0,0.31976744186046513,0.8484848484848485,0.75,0.0,0.0,0.0,1.0,0.0,0.8181818181818182,0.0,0.0,0.6666666666666667,0.5882352941176471,1.0,0.5588235294117647,0.6000000000000001,0.5,0.0,0.6470588235294118,0.6621621621621622,0.0,0.65,0.0,0.7601431980906921,0.0,0.0,0.0,0.4377880184331797,0.5,0.0,0.0,0.0,0.41414141414141414,0.0,0.7085427135678393,0.0,0.911697247706422,0.3168316831683168,0.0,0.5555555555555556,0.5581395348837209,0.0,1.0,0.0,0.0,0.5,0.6000000000000001,0.2500000000000001,0.33333333333333326,0.7,0.0,0.0,0.18181818181818177,0.41666666666666663,0.0,0.33333333333333337,0.0,0.0,1.0,0.0,0.5,0.29268292682926844,0.0,0.9166666666666666,0.2142857142857143,0.0,0.0,0.30555555555555547,0.5555555555555556,qsampled
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3337952057641681,0.0,0.75,0.0,0.756442831215971,0.0,0.0,0.5,0.78125,0.2222222222222222,0.0,0.0,0.4,0.33333333333333337,0.4,0.0,0.2727272727272726,0.0,0.0,0.0,0.0,0.4722222222222222,0.0,1.0,0.0,0.11538461538461542,0.0,0.3763696998570748,0.4534883720930233,0.0,0.0,0.1470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7875457875457875,0.0,0.6666666666666667,0.0,0.875,0.0,0.5,1.0,0.8846153846153846,0.0,0.0,0.0,0.8181818181818182,0.5833333333333333,0.8571428571428572,0.6666666666666667,0.5882352941176471,0.0,0.6554054054054055,0.0,0.5,0.5217391304347827,0.0,0.5405405405405406,0.0,0.0,0.0,0.0,0.4023826318677013,0.0,0.0,0.30414746543778803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3168316831683168,0.7777777777777778,0.5555555555555556,0.0,1.0,0.0,0.0,0.33333333333333337,0.5,0.6000000000000001,0.0,0.16666666666666663,0.19999999999999996,0.3417721518987342,0.0,0.18181818181818177,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.5,0.36585365853658536,0.0,0.0,0.7142857142857142,0.0,0.0,0.4375,0.0,qsampled
0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.49460329852639795,0.29838685952439337,0.0,0.0,0.35898366606170606,1.0,0.4444444444444444,0.0,0.78125,0.0,0.0,0.0,0.5,0.33333333333333337,0.20000000000000007,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.7444124806373091,0.0,0.0,0.0,0.3763696998570748,0.0,0.0,0.0,0.18382352941176472,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7875457875457875,0.0,0.0,0.7413793103448276,0.5933866279069768,1.0,0.0,0.0,0.8846153846153846,0.36363636363636365,0.0,0.0,0.8181818181818182,0.5833333333333333,0.5,0.6666666666666667,0.8823529411764706,0.0,0.5588235294117647,0.0,0.5,0.3913043478260869,0.0,0.0,0.0,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.4377880184331797,0.0,0.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.911697247706422,0.0,0.0,0.0,0.7209302325581395,1.0,0.8571428571428572,0.0,0.33333333333333337,0.0,0.6000000000000001,0.0,0.33333333333333326,0.19999999999999996,0.859375,0.6666666666666667,0.18181818181818177,0.0,0.0,0.6666666666666667,0.0,0.7777777777777778,0.0,1.0,0.5,0.0,0.0,0.0,0.2142857142857143,0.0,0.0,0.30555555555555547,0.0,qsampled
0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.26732109388752534,0.0,1.0,0.0963702359346642,0.1297468354430379,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.4,0.33333333333333337,0.4,0.0,0.0,0.2857142857142858,0.32163742690058483,0.33333333333333337,0.0,0.5,0.0,0.36689533082540393,0.0,0.11538461538461542,0.0,0.3763696998570748,0.5909090909090909,0.0,0.0,0.18382352941176472,0.5333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,0.0,0.24242424242424232,0.5,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.5833333333333333,0.8928571428571428,0.0,0.3529411764705882,0.8571428571428571,0.4695945945945946,0.6000000000000001,0.5,0.3913043478260869,0.0,0.5675675675675675,0.0,0.0,0.0,0.0,0.49427455797832653,0.0,0.0,0.4377880184331797,0.5,0.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.3294573643410853,0.0,0.0,0.0,0.0,0.5,0.6000000000000001,0.0,0.16666666666666663,0.19999999999999996,0.3437499999999999,0.6666666666666667,0.0,0.5,0.43356643356643354,0.33333333333333337,0.0,0.7777777777777778,0.0,0.1428571428571428,0.5,0.36585365853658536,0.0,0.0,0.5952380952380952,0.0,0.0,0.30555555555555547,0.5555555555555556,qsampled
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9409372236958444,0.0,0.0,1.0,0.4633911368015414,0.7180907172995781,0.4444444444444444,0.0,0.0625,0.0,0.0,0.05555555555555547,0.8,0.2222222222222222,0.4,0.25,0.2727272727272726,0.2857142857142858,0.0,0.33333333333333337,0.25,0.4722222222222222,0.0,0.4692605926336195,0.0,0.3076923076923076,0.0,0.3763696998570748,0.4534883720930233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7875457875457875,0.0,0.0,0.8333333333333334,0.22499999999999998,0.9393939393939393,0.0,0.0,0.07692307692307698,0.36363636363636365,0.0,0.0,0.8181818181818182,0.5416666666666667,0.8928571428571428,0.33333333333333337,0.5882352941176471,0.8571428571428571,0.0,0.8,0.0,0.5217391304347827,0.0,0.5675675675675675,0.0,0.65,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2727272727272727,0.25,0.8571428571428572,0.0,0.0,0.0,0.6000000000000001,0.2500000000000001,0.8333333333333333,0.0,0.5321637426900585,0.6666666666666667,0.18181818181818177,0.5,1.0,0.0,0.6666666666666666,0.0,0.0,0.1428571428571428,0.5,0.29268292682926844,0.0,0.5,0.5952380952380952,0.0,0.0,0.6180555555555556,0.0,qsampled
0.8947368421052632,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.6666666666666666,0.0,0.0,0.0625,1.0,0.0,0.0,0.5,0.5555555555555556,1.0,0.0,0.5454545454545454,0.2857142857142858,0.0,0.0,0.0,1.0,0.0,0.8084472305004624,0.0,0.0,0.0,0.3709259695267565,0.7613636363636364,0.0,0.0,0.11397058823529416,0.0,0.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.7413793103448276,0.5359174964438123,0.0,0.5,0.0,0.07692307692307698,0.36363636363636365,0.0,0.0,0.8181818181818182,0.5,0.0,0.6666666666666667,0.8235294117647058,1.0,0.5588235294117647,0.0,0.5,0.0,0.0,0.0,0.0,0.44999999999999996,0.0,0.9132856006364359,0.5860739612583885,0.0,0.0,0.5529953917050692,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3168316831683168,0.7777777777777778,0.75,0.2803030303030303,0.6666666666666667,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.33333333333333326,1.0,1.0,0.6666666666666667,0.36363636363636365,0.5,0.546218487394958,0.6666666666666667,0.0,0.0,0.0,0.9618320610687023,0.5,0.0,0.0,0.9722222222222222,0.1428571428571428,0.0,0.0,0.0,0.0,qsampled
0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9518304431599229,0.7180907172995781,0.0,0.0,0.0,0.25,0.7777777777777778,0.0,0.8,0.8888888888888888,0.0,0.0,0.2727272727272726,0.0,0.10526315789473695,0.33333333333333337,0.25,0.9444444444444444,0.0,0.0,0.0,0.11538461538461542,0.0,0.3222597970956833,0.4534883720930233,0.0,0.0,0.0,0.0,0.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.875,0.9393939393939393,0.5,0.0,0.0,0.36363636363636365,1.0,0.0,0.8181818181818182,0.9583333333333334,0.0,0.6666666666666667,0.5882352941176471,0.0,0.4695945945945946,0.6000000000000001,0.0,1.0,0.0,0.6621621621621622,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.25,0.0,0.0,0.0,0.0,0.8,0.0,0.8333333333333333,0.8,0.0,0.0,0.18181818181818177,0.0,0.3515358361774744,0.33333333333333337,0.6666666666666666,0.7777777777777778,0.0,0.0,0.5,0.36585365853658536,0.0,0.5,0.5952380952380952,0.0,0.0,0.6180555555555556,0.0,qsampled
0.0,0.0,0.4,0.782051282051282,0.8125,0.0,0.0,0.8948329728430665,0.0,0.0,1.0,0.4633911368015414,0.0,0.0,0.0,0.90625,0.2222222222222222,0.0,0.05555555555555547,0.09999999999999998,0.33333333333333337,0.4,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,0.9513985045693714,0.0,0.11538461538461542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.819047619047619,0.7228205128205127,0.0,0.0,0.7875457875457875,0.0,0.0,1.0,0.22499999999999998,0.0,0.5,0.0,0.9230769230769231,0.0,0.0,0.0,0.4545454545454546,0.5833333333333333,0.8928571428571428,0.6666666666666667,0.8823529411764706,0.0,0.0,0.0,1.0,0.0,0.0,0.5405405405405406,0.0,0.0,0.0,0.35518157661647476,0.1081061164333087,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,0.41414141414141414,0.7608695652173914,0.0,0.0,0.911697247706422,0.0,0.0,0.5555555555555556,0.2727272727272727,0.6666666666666667,0.0,0.0,0.8333333333333334,0.5,0.6000000000000001,0.2500000000000001,0.0,0.19999999999999996,0.5321637426900585,0.6666666666666667,0.18181818181818177,0.0,1.0,0.6666666666666667,0.6666666666666666,0.0,0.0,1.0,0.5,0.36585365853658536,0.0,1.0,0.2142857142857143,0.0,0.0,0.6180555555555556,0.0,qsampled
