0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,y
0.5,0.0,0.125,0.5980392156862746,0.0,0.0,0.6666666666666667,0.28395061728395077,0.0,1.0,0.11538461538461542,0.0,0.04210526315789476,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,1.0,0.0,1.0,0.7,0.0,0.8181818181818181,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.36585365853658536,0.0,0.0,0.0,0.0,0.0,qsampled
0.0,0.0,0.65625,0.0,0.33333333333333337,0.0,0.5352112676056338,0.8674463937621832,0.0,0.0,0.3076923076923076,0.0,0.49473684210526314,0.0,0.6534541336353341,0.0,0.46153846153846156,0.0,0.42592592592592593,0.06349206349206338,1.0,0.23529411764705888,1.0,0.935483870967742,0.0,0.6666666666666667,0.65,0.0,1.0,0.0,0.6454352441613588,0.0,0.5128205128205128,0.0,0.9,0.0,0.33333333333333337,0.0,1.0,0.2857142857142858,0.0,0.6274509803921569,0.29268292682926844,0.0,0.23611111111111105,0.0,0.662621359223301,0.0,qsampled
0.5,0.0,0.65625,0.15686274509803932,0.6666666666666667,0.7647058823529412,0.0,0.0,0.7372532894736842,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42592592592592593,0.0,1.0,0.8823529411764706,0.0,0.6129032258064516,0.0,0.0,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.7,0.6666666666666667,0.7,0.0,0.6428571428571429,0.8055555555555556,0.6274509803921569,0.0,0.0,0.29166666666666674,0.0,0.0,0.0,qsampled
0.5,0.0,0.125,0.0,0.0,0.6666666666666667,0.33333333333333337,0.28395061728395077,0.0,1.0,0.0,0.0,0.04210526315789476,0.0,0.6534541336353341,0.0,0.0,0.0,0.0,0.06349206349206338,1.0,0.7692307692307692,0.0,0.7,0.0,0.24242424242424243,0.44999999999999996,0.0,0.6666666666666667,0.0,0.6454352441613588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.662621359223301,0.0,qsampled
0.5,0.0,0.125,0.5980392156862746,0.0,0.0,0.0,0.2670025188916877,0.0,0.9090909090909091,0.3076923076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,1.0,0.0,0.0,0.967741935483871,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.0,0.9,0.0,0.0,0.0,0.6274509803921569,0.29268292682926844,0.0,0.29166666666666674,0.0,0.0,0.0,qsampled
1.0,0.0,0.125,0.0,0.6666666666666667,0.0,0.8169014084507042,0.28395061728395077,0.0,1.0,0.0,0.0,0.49473684210526314,0.0,0.0,0.8369565217391304,0.0,0.0,0.0,0.06349206349206338,1.0,0.23529411764705888,1.0,0.967741935483871,0.0,0.0,0.44999999999999996,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.019607843137254832,0.0,0.0,0.23611111111111105,0.0,0.0,0.8181818181818181,qsampled
1.0,0.0,0.125,0.0,0.0,0.0,0.5492957746478874,0.8674463937621832,0.6724264705882352,0.9090909090909091,0.3076923076923076,0.0,0.49473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.06349206349206338,1.0,0.23529411764705888,1.0,0.935483870967742,1.0,0.6666666666666667,0.65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.2857142857142858,0.8055555555555556,0.6274509803921569,0.29268292682926844,0.0,0.23611111111111105,0.0,0.0,0.0,qsampled
0.5,0.0,0.6354166666666666,0.0,0.33333333333333337,0.9333333333333333,1.0,0.0,0.6611842105263158,1.0,0.3076923076923076,0.0,0.04210526315789476,0.0,0.6534541336353341,0.0,0.0,0.0,0.8333333333333334,0.06349206349206338,0.0,1.0,1.0,0.0,1.0,0.5151515151515151,0.65,0.0,0.6666666666666667,0.0,0.6454352441613588,0.0,0.0,0.0,1.0,0.0,0.6666666666666667,0.9,0.7142857142857143,0.0,1.0,0.019607843137254832,0.29268292682926844,0.0,0.0,0.0,0.662621359223301,0.0,qsampled
0.5,0.0,0.125,0.8627450980392157,0.33333333333333337,0.0,0.33333333333333337,0.0,0.0,0.9090909090909091,0.0,0.0,0.04210526315789476,0.0,0.0,0.0,0.0,0.0,0.0,0.9206349206349207,0.0,0.0,0.0,0.0,0.0,0.0,0.44999999999999996,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.6666666666666667,0.0,0.0,0.0,0.0,0.6274509803921569,0.0,0.0,0.0,0.0,0.0,0.0,qsampled
0.4786324786324787,0.0,0.65625,0.5098039215686274,0.33333333333333337,0.0,0.33333333333333337,0.4285714285714286,0.6724264705882352,0.0,0.3076923076923076,0.0,0.6736842105263159,0.0,0.0,0.0,0.46153846153846156,0.0,0.42592592592592593,0.6666666666666666,0.0,0.23529411764705888,0.0,0.323943661971831,0.0,0.24242424242424243,0.65,0.0,1.0,0.0,0.0,0.0,0.5128205128205128,0.0,0.9555555555555556,0.5249999999999999,0.6666666666666667,0.0,0.0,0.0,0.6666666666666667,0.8823529411764706,0.29268292682926844,0.0,0.45833333333333337,0.0,0.0,0.0,qsampled
