0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,y
0.5,0.0,0.0,0.0,0.6666666666666667,0.0,0.11538461538461542,0.04210526315789476,0.0,0.0,0.0,0.0,1.0,0.0,0.825,0.0,0.0,0.20863309352517978,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.36585365853658536,0.0,0.0,0.0,qsampled
0.0,0.0,0.33333333333333337,0.0,0.5352112676056338,0.0,0.3076923076923076,0.49473684210526314,0.0,0.6534541336353341,0.46153846153846156,0.0,1.0,0.23529411764705888,0.675,0.0,0.65,0.7050359712230216,0.0,0.6454352441613588,0.5128205128205128,0.0,0.33333333333333337,0.0,1.0,0.0,0.29268292682926844,0.23611111111111105,0.0,0.662621359223301,qsampled
0.5,0.0,0.6666666666666667,0.7647058823529412,0.0,0.6509433962264151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8823529411764706,0.0,0.0,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.7,0.0,0.8055555555555556,0.0,0.29166666666666674,0.0,0.0,qsampled
0.5,0.0,0.0,0.6666666666666667,0.33333333333333337,0.0,0.0,0.04210526315789476,0.0,0.6534541336353341,0.0,0.0,1.0,0.7692307692307692,0.0,0.0,0.44999999999999996,0.20863309352517978,0.0,0.6454352441613588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662621359223301,qsampled
0.5,0.0,0.0,0.0,0.0,0.0,0.3076923076923076,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.29268292682926844,0.29166666666666674,0.0,0.0,qsampled
1.0,0.0,0.6666666666666667,0.0,0.8169014084507042,0.0,0.0,0.49473684210526314,0.0,0.0,0.0,0.0,1.0,0.23529411764705888,0.9,0.0,0.44999999999999996,0.7050359712230216,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.23611111111111105,0.0,0.0,qsampled
1.0,0.0,0.0,0.0,0.5492957746478874,0.6509433962264151,0.3076923076923076,0.49473684210526314,0.0,0.0,0.0,0.0,1.0,0.23529411764705888,0.825,1.0,0.65,0.7050359712230216,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.8055555555555556,0.29268292682926844,0.23611111111111105,0.0,0.0,qsampled
0.5,0.0,0.33333333333333337,0.9333333333333333,1.0,0.7075471698113207,0.3076923076923076,0.04210526315789476,0.0,0.6534541336353341,0.0,0.0,0.0,1.0,0.675,1.0,0.65,0.20863309352517978,0.0,0.6454352441613588,0.0,0.0,0.6666666666666667,0.9,0.7142857142857143,1.0,0.29268292682926844,0.0,0.0,0.662621359223301,qsampled
0.5,0.0,0.33333333333333337,0.0,0.33333333333333337,0.0,0.0,0.04210526315789476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999999999999996,0.20863309352517978,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qsampled
0.4786324786324787,0.0,0.33333333333333337,0.0,0.33333333333333337,0.6509433962264151,0.3076923076923076,0.6736842105263159,0.0,0.0,0.46153846153846156,0.0,0.0,0.23529411764705888,0.0,0.0,0.65,0.8345323741007193,0.0,0.0,0.5128205128205128,0.0,0.6666666666666667,0.0,0.0,0.6666666666666667,0.29268292682926844,0.45833333333333337,0.0,0.0,qsampled
