0,1,2,y
0.11764705882352944,0.2542372881355932,0.0,qsampled
0.0,0.0,0.16129032258064524,qsampled
0.0,0.0,0.16129032258064524,qsampled
0.11764705882352944,0.2542372881355932,0.0,qsampled
0.11764705882352944,0.2542372881355932,0.0,qsampled
0.11764705882352944,0.2542372881355932,0.0,qsampled
0.11764705882352944,0.2542372881355932,0.0,qsampled
0.11764705882352944,0.2542372881355932,0.0,qsampled
0.8823529411764706,0.9491525423728814,0.7741935483870968,qsampled
0.11764705882352944,0.2542372881355932,0.0,qsampled
0.0,0.0,0.16129032258064524,qsampled
0.0,0.0,0.16129032258064524,qsampled
0.6352941176470588,0.847457627118644,0.29032258064516125,qsampled
0.11764705882352944,0.2542372881355932,0.0,qsampled
0.11764705882352944,0.2542372881355932,0.0,qsampled
0.0,0.0,0.16129032258064524,qsampled
0.11764705882352944,0.2542372881355932,0.0,qsampled
0.0,0.0,0.16129032258064524,qsampled
0.11764705882352944,0.2542372881355932,0.0,qsampled
0.0,0.0,0.16129032258064524,qsampled
0.11764705882352944,0.2542372881355932,0.0,qsampled
0.6352941176470588,0.847457627118644,0.29032258064516125,qsampled
0.0,0.0,0.16129032258064524,qsampled
0.0,0.0,0.16129032258064524,qsampled
0.11764705882352944,0.2542372881355932,0.0,qsampled
0.9058823529411765,0.9661016949152542,0.8064516129032258,qsampled
0.6352941176470588,0.847457627118644,0.29032258064516125,qsampled
0.0,0.0,0.16129032258064524,qsampled
0.11764705882352944,0.2542372881355932,0.0,qsampled
0.0,0.0,0.16129032258064524,qsampled
0.0,0.0,0.16129032258064524,qsampled
0.0,0.0,0.16129032258064524,qsampled
0.0,0.0,0.16129032258064524,qsampled
0.0,0.0,0.16129032258064524,qsampled
0.0,0.0,0.16129032258064524,qsampled
0.6352941176470588,0.847457627118644,0.29032258064516125,qsampled
0.0,0.0,0.16129032258064524,qsampled
0.11764705882352944,0.2542372881355932,0.0,qsampled
0.0,0.0,0.16129032258064524,qsampled
0.0,0.0,0.16129032258064524,qsampled
