,random_diss,qsampled_diss,qsampled_diss_pos,m2_diss,m2_diss_pos,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp
0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1
1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,2
2,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,2
3,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,2
4,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2
5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1
6,0.5106023636848281,0.004062562188647645,0.01143467252479091,0.004062562188647645,0.01143467252479091,0.5106023636848281,2,1,1,1
7,0.4506235255575688,0.007401199248410897,0.017150140189185627,0.007401199248410897,0.017150140189185627,0.8838405134075347,1,1,2,1
8,0.7765976075340361,0.010410641117606277,0.01524456905705389,0.010410641117606277,0.01524456905705389,1.1616793745117835,2,1,1,1
9,1.0208254292674523,0.013451776457871167,0.01532014628599262,0.013451776457871167,0.01532014628599262,1.367399019547425,2,1,1,2
10,1.4011146345228471,0.015018506843832324,0.020019288467535125,0.015018506843832324,0.020019288467535125,1.7161815347773677,2,1,1,2
11,1.3004524524819627,0.014795004033319438,0.019029515436605908,0.014795004033319438,0.019029515436605908,1.7774296342958082,1,1,1,2
12,1.431072989945475,0.01815663500626475,0.02592215586477433,0.01815663500626475,0.02592215586477433,1.868302073274833,2,1,1,2
13,1.3256538847047794,0.021190062635562612,0.030878443289027942,0.021190062635562612,0.030878443289027942,1.7292499616241868,1,1,1,1
14,1.4123195980157437,0.025259931675656582,0.028819880403092746,0.025259931675656582,0.028819880403092746,1.6116062570965288,1,1,2,2
15,1.3246741894522884,0.0297835902936728,0.03397024007228847,0.0297835902936728,0.03397024007228847,1.6624928902616716,1,1,1,1
16,1.248137268771332,0.03391887666210278,0.03197199065627151,0.03391887666210278,0.03197199065627151,1.7055480381930346,1,1,2,2
17,1.1806046916998993,0.03759468676737389,0.041935163045767915,0.03759468676737389,0.041935163045767915,1.7435378746030605,2,1,1,2
18,1.5253791896898403,0.03761358080613507,0.042608952328168095,0.03761358080613507,0.042608952328168095,1.8796974089716671,2,1,2,2
19,1.6793080966834928,0.03801810493395543,0.04265685967744615,0.03801810493395543,0.04265685967744615,1.8406723572764823,1,1,1,1
20,1.604233671045795,0.03900964755724009,0.04633039968388303,0.03900964755724009,0.04633039968388303,2.033325346352793,2,1,1,2
21,1.5364101995492,0.04233272258285219,0.0491167753433595,0.04233272258285219,0.0491167753433595,1.941839248817932,1,1,1,1
22,1.475028992838682,0.045911406175218474,0.05231179911505398,0.1337086938973981,0.14087188290901223,1.8592393941083565,1,1,2,2
23,1.4150063754733686,0.045435354920883096,0.05685811745010747,0.26915375929108043,0.2143084933976583,1.8617785385000394,2,1,1,2
24,1.4432166619024374,0.04873127558444316,0.05458379275210318,0.26350094377983263,0.20573615366175196,1.8725487467375415,2,2,2,2
25,1.3916726435654136,0.14531114798354605,0.12447680752708348,0.2573306069090626,0.20603761314776375,1.9529093487857776,2,1,1,2
26,1.3450748194564919,0.14487486074802666,0.12447680752708348,0.324816197085758,0.19840659043858733,1.9577759715893952,1,1,1,1
27,1.3006892490873465,0.14335357461846918,0.12398602336349611,0.3196650449361028,0.1952929848911458,1.891954044378507,2,1,2,2
28,1.25908027324462,0.141652725481566,0.14981858897148564,0.4588734512034645,0.25565909400025505,1.9799810008896166,1,1,1,2
29,1.2175515680075433,0.13765484477051107,0.16632859140082665,0.4443015463016796,0.2680907461809924,2.053970112971899,2,2,2,1
30,1.2418301873758024,0.13818696848201903,0.17037370743585845,0.4927405334872807,0.3041618305338601,2.050368114174679,1,1,1,2
31,1.2067437516484296,0.13868583446155774,0.1741578482428237,0.48215960056040497,0.30364683809379506,2.0469985023966353,1,1,1,2
32,1.1739450588944917,0.13924643291794728,0.17809368399930853,0.5259696624692604,0.3353522889681957,2.04327641305776,1,1,2,2
33,1.1432428819761058,0.13987957373176507,0.17816301757436365,0.5152285906492161,0.3307943302331349,2.039148955563254,1,1,1,2
34,1.165668200993787,0.14048335077392046,0.17956430143199098,0.5549564517328748,0.36702465802943285,1.9839096265821936,1,1,2,2
35,1.1867448390978652,0.14106501989565431,0.1806204160252339,0.5440249791613043,0.36284420397849,1.9816079382408884,2,1,1,2
36,1.309496428742258,0.15208123391329392,0.1764324312231352,0.5309692157300038,0.3538444407128465,2.0110676836063917,1,1,2,2
37,1.3507819599199105,0.1452258529002568,0.21060588562429983,0.5658360219282069,0.4134820838178498,2.006358052916967,1,2,2,2
38,1.3623866312174933,0.18744466357532852,0.2693359158807447,0.5560023176939953,0.40521258880215427,1.9570597692379668,2,1,1,2
