0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,y
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.4482758620689655,0.0,0.9058823529411765,1.0,0.0,0.0,0.0,0.5825242718446602,0.19866666666666655,0.0,0.0,0.2727272727272728,0.7419354838709677,0.0,0.625,0.0,0.5617529880478088,0.0,0.0,0.9238532110091743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8484848484848485,0.5172413793103448,0.0,0.9393939393939394,0.0,0.0,0.0,0.0,0.6764705882352942,0.6357421875,0.0,0.0,0.34090909090909094,1.0,0.0,0.23809523809523814,0.27450980392156854,1.0,0.0,0.0,0.9540229885057471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5061728395061729,0.255813953488372,1.0,0.25,0.0,0.8064516129032258,0.33333333333333326,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5142857142857143,0.5833333333333334,1.0,0.0,0.0,0.8,0.0,0.0,0.8856548856548856,0.0,0.0,0.0,0.0,0.0,qsampled
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8917748917748918,0.0,0.0,0.2021276595744682,0.8888888888888888,0.7068965517241379,0.8648648648648649,0.11764705882352944,0.0,0.4640000000000001,0.0,1.0,0.5825242718446602,0.8146666666666667,0.19999999999999996,0.6666666666666667,0.2727272727272728,0.0,0.5,0.13235294117647067,0.15000000000000002,0.6093189964157706,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8655913978494624,0.0,0.0,0.4354838709677419,1.0,0.7931034482758621,0.9230769230769231,0.0,0.0,0.5070422535211268,0.0,0.9,0.5,0.4155320221886032,0.5,1.0,0.34090909090909094,0.0,1.0,0.0,0.0,1.0,0.44444444444444453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6946107784431137,0.0,0.5061728395061729,0.06976744186046502,1.0,0.5,0.7272727272727273,0.0,0.33333333333333326,0.5714285714285714,1.0,1.0,1.0,0.6571428571428573,0.0,0.0,0.5142857142857143,0.75,0.0,0.5555555555555556,0.6046511627906976,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qsampled
0.0,0.6217105263157895,0.0,0.0,1.0,0.7121535181236673,0.25,0.0,0.0,0.4248366013071895,0.7446808510638299,0.0,0.0,0.0,0.9058823529411765,0.0,0.928,0.0,0.18181818181818188,0.0,0.888,0.0,0.0,0.0,0.5483870967741935,0.5,0.625,0.15000000000000002,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.31858407079646023,0.6774193548387097,0.0,0.0,0.0,1.0,0.0,0.9436619718309859,0.0,0.09999999999999998,0.0,0.9843671205244579,0.0,0.0,0.0,1.0,0.75,0.23809523809523814,0.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.7681159420289855,0.33333333333333326,0.0,0.0,0.8641975308641976,0.9069767441860465,0.7,0.0,0.0,0.8064516129032258,0.33333333333333326,0.9523809523809523,1.0,0.5,0.0,0.4285714285714286,0.0,0.0,0.11428571428571432,0.0,0.5,0.0,0.6046511627906976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qsampled
0.0,0.0,0.6753246753246753,0.9397590361445783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584,0.0,0.0,0.6796116504854369,0.5213333333333333,0.19999999999999996,0.0,0.2727272727272728,0.7419354838709677,0.5,0.625,0.0,0.6093189964157706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48484848484848486,0.0,0.704225352112676,0.0,0.0,0.8088235294117647,0.0,0.5,0.0,0.34090909090909094,1.0,0.75,0.23809523809523814,0.27450980392156854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.5061728395061729,0.255813953488372,0.0,0.0,0.0,0.16129032258064524,0.33333333333333326,0.5714285714285714,1.0,0.0,1.0,0.48571428571428565,0.0,0.0,0.5142857142857143,0.5833333333333334,0.5,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qsampled
0.0,0.6217105263157895,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.7647058823529411,0.0,0.08333333333333337,0.4482758620689655,0.0,0.0,1.0,0.4640000000000001,0.8571428571428572,1.0,0.33009708737864085,0.040000000000000036,0.0,0.0,0.3116883116883117,0.5483870967741935,0.5,1.0,0.0,0.7294372294372293,0.44999999999999996,0.0,0.0,0.0,0.0,0.8282442748091603,0.0,0.0,0.0,0.6428571428571428,0.0,0.0,0.0,0.029885057471264465,0.0,0.0,0.0,0.9380530973451328,0.0,0.24242424242424232,0.5172413793103448,0.0,0.48484848484848486,0.0,0.5070422535211268,1.0,0.0,0.48529411764705876,0.6459909228441756,0.0,0.0,0.5909090909090908,1.0,1.0,0.23809523809523814,0.27450980392156854,1.0,0.44444444444444453,0.0,0.0,0.0,0.0,0.8983050847457626,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5357142857142858,0.33333333333333326,0.0,0.0,0.6419753086419753,0.255813953488372,0.20000000000000007,0.25,0.0,0.16129032258064524,1.0,0.5714285714285714,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.5,0.0,0.0,0.0,0.0,0.7229299363057324,0.0,0.0,qsampled
0.33333333333333326,0.6217105263157895,0.6753246753246753,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.08333333333333337,0.7068965517241379,0.0,0.11764705882352944,1.0,0.584,0.0,0.0,0.6796116504854369,0.0,0.6,0.6666666666666667,0.2727272727272728,0.7419354838709677,0.0,1.0,0.15000000000000002,0.047794117647058765,0.0,0.0,0.0,0.0,0.0,0.8282442748091603,0.0,0.0,0.5741935483870968,0.6428571428571428,0.84,0.0,0.0,0.029885057471264465,0.0,0.0,0.0,0.0,0.0,0.24242424242424232,0.7931034482758621,0.0,0.0,0.0,0.704225352112676,0.0,0.09999999999999998,0.8088235294117647,0.13867876954109948,0.5,1.0,0.34090909090909094,1.0,0.0,0.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8983050847457626,0.0,0.0,0.84,0.6767676767676768,1.0,0.5,0.0,0.5357142857142858,0.33333333333333326,0.0,0.0,0.5061728395061729,0.255813953488372,1.0,0.5,0.0,0.0,1.0,0.5714285714285714,1.0,0.5,1.0,0.1428571428571429,0.6666666666666666,0.0,0.5142857142857143,0.5833333333333334,1.0,0.4629629629629629,0.6046511627906976,0.6,0.0,0.0,0.0,0.0,0.0,0.7229299363057324,0.0,0.0,qsampled
0.0,0.0,0.6753246753246753,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.6666666666666667,0.7068965517241379,0.0,0.11764705882352944,1.0,0.928,0.0,0.18181818181818188,0.5825242718446602,0.0,0.19999999999999996,0.0,0.5584415584415584,0.5483870967741935,0.5,1.0,0.0,0.6093189964157706,0.44999999999999996,0.6875,0.0,0.0,0.0,0.0,0.9782608695652174,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393939393939393,0.7931034482758621,0.0,0.0,0.0,0.9436619718309859,0.0,0.09999999999999998,0.6764705882352942,0.13867876954109948,0.5,0.0,0.8397670169026953,1.0,1.0,0.8571428571428572,0.27450980392156854,1.0,0.44444444444444453,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33333333333333326,0.0,0.0,0.5061728395061729,0.255813953488372,1.0,0.5,0.0,0.0,1.0,0.9523809523809523,1.0,0.5,1.0,0.1428571428571429,0.0,0.0,0.3142857142857144,0.0,0.0,0.4629629629629629,0.0,0.8,0.5,0.6363636363636364,0.0,0.0,0.0,0.0,0.9545454545454546,0.0,qsampled
0.5555555555555556,0.0,0.0,0.0,0.0,0.7121535181236673,0.0,0.0,0.0,0.14379084967320266,0.0,0.08333333333333337,0.0,0.0,0.11764705882352944,0.0,0.584,0.8571428571428572,1.0,0.0,0.08074534161490687,0.0,0.0,0.2727272727272728,0.0,0.5,0.0,0.15000000000000002,0.047794117647058765,0.0,0.6875,0.0,0.0,0.0,0.8282442748091603,0.0,0.0,0.5741935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48672566371681414,0.0,0.24242424242424232,0.0,0.0,0.0,0.0,0.704225352112676,1.0,0.0,0.0,0.6459909228441756,0.0,0.0,0.34090909090909094,0.0,0.75,0.4285714285714286,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8983050847457626,0.0,0.0,0.84,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.09876543209876543,0.255813953488372,0.5555555555555556,0.0,0.0,0.0,0.33333333333333326,0.5714285714285714,0.5,0.0,0.0,0.0,0.0,0.0,0.5142857142857143,0.75,0.5,0.8518518518518519,0.6046511627906976,0.6,0.0,0.6363636363636364,0.0,0.0,0.0,0.7229299363057324,0.0,0.0,qsampled
0.0,0.6217105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6170212765957448,0.08333333333333337,0.7068965517241379,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.888,0.0,0.0,0.2727272727272728,0.0,0.0,0.625,0.6000000000000001,0.7813620071684587,0.44999999999999996,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8870967741935484,0.24242424242424232,0.7931034482758621,0.0,0.48484848484848486,1.0,0.0,0.0,0.0,0.0,0.9843671205244579,0.0,0.0,0.34090909090909094,0.0,0.0,0.23809523809523814,0.8431372549019608,1.0,0.44444444444444453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6767676767676768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5061728395061729,0.3255813953488371,1.0,0.5,0.0,0.16129032258064524,0.0,0.0,1.0,0.0,0.0,0.4285714285714286,0.0,0.0,0.5142857142857143,0.75,1.0,0.0,0.4418604651162791,0.6,0.5,0.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,qsampled
0.0,0.0,0.0,0.0,0.0,0.7121535181236673,0.25,0.8917748917748918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4640000000000001,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.7096774193548387,0.0,0.0,0.15000000000000002,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.8369565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8655913978494624,0.0,0.0,0.0,0.0,0.0,0.0,0.48484848484848486,0.0,0.5070422535211268,0.5714285714285714,0.0,0.0,0.13867876954109948,0.0,0.0,0.0,1.0,0.0,0.4285714285714286,0.0,0.6666666666666667,0.0,0.8,0.0,0.0,0.0,0.0,0.7727272727272727,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.7681159420289855,0.33333333333333326,0.6946107784431137,0.0,0.5061728395061729,0.255813953488372,0.0,0.0,0.0,0.16129032258064524,1.0,0.5714285714285714,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,0.11428571428571432,0.6666666666666667,1.0,0.8518518518518519,0.6046511627906976,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.8181818181818181,0.0,qsampled
