random_diss,qsampled_diss,m2_diss,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp,run
0.9847328244274809,0.0,0.0,0.9694656488549618,1,5,1,5,0
0.49236641221374045,0.0,0.4766536964980545,0.9613865209255354,4,3,2,4,0
0.6380827476432279,0.2643171806167401,0.5820863116154431,0.9507628201177578,5,1,3,4,0
0.6882612075667272,0.1875,0.6480590338061769,0.8988102780379766,3,3,1,4,0
0.5506089660533817,0.15,0.5184472270449415,0.7190482224303814,2,1,3,4,0
0.6024405119142975,0.125,0.4398214570380998,0.6912359883235345,5,2,2,5,0
0.6631707729971359,0.10714285714285714,0.519846963175514,0.7433361653076981,4,2,3,3,0
0.5433532917426454,0.22191054452083864,0.4272875816993464,0.6690535655699428,1,2,4,3,0
0.5649494884092081,0.19725381735185657,0.46870007262164115,0.6841157697103877,3,1,3,5,0
0.6084545395682872,0.2775284356166709,0.471830065359477,0.7103708594060156,4,3,2,4,0
0.6420405407426418,0.2522985778333372,0.42893642305407015,0.736700781278196,3,3,4,3,0
0.6711010828019672,0.3003530527861429,0.4643966840032696,0.7587028378740811,3,1,2,4,0
0.6819149190142965,0.3532508142715018,0.42867386215686426,0.7772641580376133,1,1,3,3,0
0.6796692266640715,0.3284219000302636,0.4286008397256275,0.7881818843452617,1,4,4,5,0
0.6956940508381747,0.35710181933859086,0.3987422757531357,0.8006610559307829,1,4,4,5,0
0.7103728948830109,0.3347829556299289,0.3738208835185648,0.813119739935109,2,1,4,3,0
0.7274097834193045,0.36843257990262035,0.40298231492284353,0.7652891669977495,3,1,3,4,0
0.7332497130911834,0.3479641032413637,0.4270276999556122,0.7644632813204382,2,4,3,3,0
0.7439232288036425,0.38122915043918665,0.45613150522110624,0.7505441612509415,1,2,2,5,0
0.7602915611221289,0.4031817767544938,0.4333249299600509,0.7630169531883944,3,2,3,5,0
0.7326704698796921,0.39549180502833653,0.5025465087643353,0.7013112435124164,2,1,2,3,0
0.6923939627919573,0.3785962663995715,0.5183793395678162,0.6678575844752885,1,2,4,2,0
0.7406200190844333,0.4038168475443461,0.5741712490439506,0.7025444775007081,5,5,4,5,0
0.7598129751943233,0.38699114556333175,0.5519473104238054,0.6747598309100615,3,3,4,4,0
0.7584854506401981,0.3716231109632283,0.5565360846735198,0.6831752733636769,2,3,3,3,0
0.7293129333078828,0.395791452849258,0.5733136823087077,0.6953608397727662,4,2,3,4,0
0.7376300091356056,0.35300673773312746,0.5911956409284861,0.7058494265663569,4,3,3,4,0
0.7471891355239629,0.3723198143235697,0.6001824254333267,0.7073937691647025,2,3,3,1,0
0.755906751540378,0.3594812000365501,0.6139692383494189,0.7174836391935059,2,1,5,3,0
0.7307098598223654,0.3771544472211579,0.6266789824640794,0.7234909593744783,2,2,4,4,0
0.7390324284961436,0.4005375925706111,0.6214041632010364,0.7368632721654279,3,2,4,5,0
0.7088033011635377,0.3584267647920556,0.6286536346483693,0.6860614493986166,2,2,1,5,0
0.6927759322687844,0.3778683779801751,0.620828740328341,0.6991248174680292,3,4,5,3,0
0.6804371052595111,0.3961663668631111,0.594932582131388,0.6812118288947708,4,3,5,3,0
0.6532640722332045,0.39931857085255096,0.5985965297584072,0.688464774785347,3,1,1,5,0
0.646197772367395,0.38822279176632996,0.6014248403661513,0.7113988540596208,2,3,3,3,0
0.6287329677088167,0.4047573109077805,0.5935746326032163,0.7128245862038534,4,1,4,4,0
0.6384891326362001,0.3941058027259968,0.6042649334527481,0.7203818339353308,1,3,1,2,0
0.6477592044471593,0.4096069708322831,0.6143754497787172,0.7275515305010918,1,2,3,3,0
0.6687523850435312,0.399366796561476,0.6231627628939004,0.7343637376025288,3,3,4,4,0
0.6524403696023963,0.40679687469412296,0.6318143732593854,0.7389734889225255,1,3,4,2,0
0.6605010368611175,0.42092075862997713,0.6406538317254086,0.7439650446101285,3,3,3,3,0
0.6352930857918729,0.42537168762212757,0.5924264955450923,0.7191877977767914,2,5,2,5,0
0.6402003586834376,0.4326846791100234,0.594651898704118,0.7176434691962538,2,1,4,3,0
0.6420500575732399,0.4499708416190993,0.5918061347970214,0.7118995831464447,2,3,1,3,0
0.6281023905086333,0.4456268020392812,0.5971361037196311,0.71580222560678,3,2,2,3,0
0.6208836439340559,0.4574219764639773,0.5863503423229309,0.702472087068034,2,1,2,2,0
0.6082339883535827,0.44605652915801164,0.5905426637081208,0.7087832838667626,2,4,4,2,0
0.6158210498157545,0.45736149795070535,0.5815992344356965,0.6943183188898899,4,4,4,3,0
0.6042844563610936,0.4611190298964531,0.5733046505360135,0.7001337273354564,3,2,1,2,0
0.6120859519319866,0.44235553615230355,0.5827833713673882,0.6965689368718375,3,1,1,4,0
0.6047455722331302,0.44763978275862965,0.5848632538791334,0.6768470559134004,1,1,3,4,0
0.5938875337076166,0.4552689009779146,0.5767225786847099,0.6686373204723726,4,1,3,3,0
0.6036119781973466,0.48074400627666863,0.5789682823730269,0.6584938181959287,4,2,1,4,0
0.5926372149573947,0.48955011668573856,0.5848524481952884,0.66474861853765,4,2,1,3,0
0.5988156130646887,0.47013750962683937,0.5828712688549657,0.6503872266942803,4,4,4,3,0
0.581374981031413,0.4739533772911346,0.5780245559059615,0.659572090381758,5,2,4,5,0
0.5860695584697893,0.46912019069566463,0.5713809125375817,0.657680439746257,3,2,2,5,0
0.5828643508947883,0.4708707789629067,0.5796452551691983,0.6515910512963734,5,2,4,3,0
0.5579289066043533,0.4613096024639857,0.5653397887549888,0.636983491164464,4,4,4,5,0
0.5514663050480845,0.45374714996457616,0.5680335435716526,0.6383198997942198,3,5,3,5,0
0.5569661566648383,0.45794792166227233,0.5570146929098867,0.6435353065327255,2,1,1,2,0
0.559228284667438,0.4507135160475637,0.5630090421487816,0.6530708590650985,1,1,3,3,0
0.5640384426342988,0.4480531398993124,0.5549646984849486,0.6446125262173973,3,1,3,3,0
0.5640713680630638,0.4534735266680825,0.5558873164682645,0.64747463293666,3,3,2,2,0
0.5553398418758073,0.4574135413205439,0.5613286706896992,0.6501693673916427,1,1,3,3,0
0.5597607371408904,0.46057120388193445,0.549318861847568,0.6506252580900495,3,4,4,3,0
0.556383797593428,0.46731571530034177,0.5477357945785076,0.6477268714645491,3,2,5,5,0
0.5570745925472085,0.4580401973248572,0.5149439447490973,0.6369134450506356,2,2,4,5,0
0.5789004391680628,0.4436118503543474,0.4964502715214367,0.6326125252156803,1,4,5,5,0
0.5841852750397231,0.4286759418329281,0.5013086254860731,0.6367383273176965,1,3,4,4,0
0.5733405368766404,0.4302151090440145,0.5088026519932645,0.628540882226274,2,2,5,4,0
0.5609619254021555,0.4154074558070001,0.4990528164976278,0.6250194361379837,2,4,3,5,0
0.5695950499657177,0.4085036456898566,0.5039535088943803,0.6285494586189839,1,2,2,4,0
0.5574215752604563,0.40952437891773413,0.5088841824257235,0.6237416928144512,1,1,2,3,0
0.5624995694986816,0.4166432611959886,0.5148081290092222,0.6348850070078446,1,1,3,3,0
0.5452903895206526,0.39995874164782014,0.5071138250251294,0.6351182328353446,5,3,5,2,0
0.5481473291941185,0.402095068631882,0.511631468437261,0.6376070891570677,4,5,3,4,0
0.5531368336428064,0.4086070392912349,0.5146234171113861,0.6380765258297523,1,5,2,5,0
0.5435690303624124,0.39248197692270936,0.48408237707747437,0.6219824575811226,4,2,4,5,0
0.5464070832819642,0.3941899513617097,0.4820954253951307,0.6231251778579536,5,1,4,5,0
0.5406472464796728,0.3914638904533688,0.48170861318779795,0.6206713763261,1,3,4,4,0
0.5458499997082068,0.39726045003855776,0.4760457835756106,0.6156131833322527,5,1,1,5,0
0.5533034157381467,0.3976189378304479,0.4724642597296932,0.6209220923738563,4,1,2,3,0
0.5588620293817553,0.39758849232110693,0.47502014378236596,0.6124713005383927,2,2,3,1,0
0.5519599315084925,0.3936782510408228,0.46899270028353257,0.604667228930958,5,2,5,3,0
0.5581760399937672,0.39253435783207613,0.4734699359348124,0.60564638814272,3,2,2,5,0
0.5566562755713668,0.3983946653206965,0.47995974089171667,0.6051834698986589,5,1,3,5,0
0.5513073970267617,0.39316427375268126,0.4753663995819335,0.5965229132211228,4,1,4,3,0
0.5497989505136213,0.39340782527454415,0.478956546942372,0.5869893707370761,4,1,4,4,0
0.5498141502011484,0.398411305406911,0.4691833228140077,0.5765573717843565,1,3,3,4,0
