random_diss,qsampled_diss,m2_diss,m3_diss,random_resp,qsampled_resp,m2_resp,m3_resp,run
0.9694656488549618,0.0,0.8854961832061069,0.9847328244274809,3,4,4,4,0
0.9341491668399322,0.0,0.9252383639765943,0.9690201087117949,2,2,1,4,0
0.9472888718727303,0.0,0.6168255759843962,0.6460134058078633,5,5,1,4,0
0.7631068640166832,0.22549019607843138,0.49124513618677046,0.734650377660792,2,4,2,2,0
0.8104854912133466,0.1803921568627451,0.3929961089494164,0.7877203021286336,2,2,4,4,0
0.7407234360120009,0.1503267973856209,0.5,0.761459663301436,5,3,3,4,0
0.7828243260932558,0.1288515406162465,0.42857142857142855,0.8005971386650993,4,3,1,3,0
0.6670251238161451,0.11274509803921569,0.375,0.8469594293141098,5,5,2,3,0
0.6024412190039983,0.10021786492374728,0.41588498703747345,0.853625029498373,2,1,3,5,0
0.5421970971035984,0.09019607843137255,0.38762982166705945,0.8682625265485358,4,3,3,4,0
0.4677327558846523,0.15562602095517844,0.35239074697005407,0.8360417580641752,4,3,3,4,0
0.5120883595609312,0.22599051920891355,0.39423697260133744,0.8375907251056017,1,2,4,4,0
0.47446873972845,0.2086066331159202,0.42963203412427425,0.8485900942722358,2,2,5,4,0
0.48693517172025247,0.2523380257900168,0.44774881256332016,0.8130659578272142,5,3,3,5,0
0.45938601003788976,0.235515490737349,0.4178988917257655,0.8238861911806052,5,3,3,5,0
0.49317438441052164,0.2207957725662647,0.33838215274047795,0.8251876713186282,1,4,5,4,0
0.5270703080809277,0.20780778594471971,0.3713332452050193,0.8176422565233397,2,3,4,5,0
0.5362615439181884,0.19626290894779086,0.35070362047140713,0.8146223616623259,2,3,4,5,0
0.560668831080389,0.23751222952948609,0.35856132465712254,0.8210131063973565,1,4,4,4,0
0.5810049547437608,0.2582453137051857,0.48354769033988043,0.8283811664075156,1,1,5,3,0
0.6065615397710319,0.24595748132156303,0.4920023635027497,0.8324796131523097,2,1,1,5,0
0.5963517106406224,0.280232141261492,0.47243182991708377,0.8066141612270677,4,1,1,4,0
0.6052778489850293,0.268048135119688,0.49536957644242796,0.815022836872998,1,1,3,4,0
0.5802902820091008,0.2919924936257203,0.5215431263115163,0.7920220065792719,1,4,4,3,0
0.5913668074617444,0.2811851565522058,0.5274916250140546,0.8006698206776243,4,2,4,2,0
0.6068047619127699,0.2703703428386594,0.5453863172515295,0.7698748275746387,3,1,3,4,0
0.6156424679946211,0.28107531078620285,0.4881497869829544,0.7767963400217054,3,3,1,4,0
0.6302615619259206,0.27469334440414606,0.4571741993526108,0.790281502264612,1,2,3,4,0
0.6085284046181303,0.29970391873503754,0.4758923304094173,0.797513174600315,3,2,2,3,0
0.6212560083527568,0.28971378811053633,0.4595881930825312,0.7987335982257397,1,2,4,5,0
0.6522031762187053,0.2803681820424545,0.48995704598542045,0.8006200160318832,5,3,4,5,0
0.6675955223683319,0.31713267910263193,0.5026308540825486,0.8082850590544983,2,1,4,4,0
0.6788613637060815,0.3369441889110147,0.4621935573041113,0.7938431560503876,5,3,4,4,0
0.6825613240852886,0.3540776975296247,0.47112311771019955,0.7751522307826817,3,1,4,5,0
0.6606772511988968,0.33621759564406994,0.48609075006237645,0.7883768195964075,4,1,5,4,0
0.6701028831100385,0.3321229108201543,0.48949418387535787,0.7930028091298914,1,2,3,3,0
0.6790190214043615,0.34917264195914915,0.4964005703788675,0.7922230289749276,2,1,4,3,0
0.6612434359583501,0.3417217233773046,0.5097465231177375,0.7904384610760847,3,3,1,1,0
0.6442884760619823,0.3329596279060917,0.5207250606426878,0.7923157206217318,4,3,4,3,0
0.6527839386057528,0.3490391783615515,0.5324447080443118,0.8076365737441373,3,3,3,4,0
0.6466847505185327,0.3585424355822923,0.5365017564966547,0.8040597719498416,4,4,2,5,0
0.6484963904544399,0.35137311027214224,0.5033814690528382,0.7848765113893412,4,3,3,2,0
0.6351852898233632,0.3577186359630735,0.49846786418098277,0.7668720917937165,3,4,2,4,0
0.6284959976789206,0.3501467205106818,0.49047360044022315,0.7471388117786258,2,4,5,5,0
0.6273294199527224,0.35011139983126444,0.48551436839124723,0.7371002687473183,2,3,1,3,0
0.6351801723508962,0.34727187959899647,0.4802266706603929,0.7503831677484776,5,1,1,1,0
0.6216657005987494,0.3552979381944974,0.48352210056284695,0.7479305870745893,3,4,1,3,0
0.6183311491134257,0.3684388564391534,0.48767988936248724,0.7529682443180347,1,3,4,4,0
0.6162282557806653,0.38235247849326814,0.47961344444344106,0.7516246818857828,3,4,4,4,0
0.624769557793678,0.37470542892340275,0.47004940710591114,0.7561256661802274,2,4,4,4,0
0.6317563440614562,0.3583548208566452,0.4703563522358135,0.7605362705682569,4,1,1,3,0
0.630407097858654,0.3638945725805306,0.45788645419887125,0.7468272348335753,3,1,1,4,0
0.6185126243141511,0.36919345931704045,0.44891149745872666,0.745402091838024,1,3,4,4,0
0.626452059662295,0.3807838608438556,0.45911684009837983,0.7500931048659788,3,2,1,3,0
0.6307985757386612,0.3738591096452451,0.45448180581291797,0.7521171992578106,3,1,3,4,0
0.6125219953469916,0.3728402634863515,0.4358378490059855,0.733578474835445,1,1,4,4,0
0.6160250341608959,0.38236225973996385,0.44169895159963907,0.7222174376392472,3,4,2,3,0
0.6213688516624071,0.3906172001178479,0.45134065051413874,0.7269231307812609,2,2,4,3,0
0.6232531656803061,0.39206678677934553,0.45647119733037617,0.7309017696509086,4,3,3,4,0
0.6178790495814638,0.3854865746360233,0.46458685959830287,0.7340640853845911,5,3,5,5,0
0.6241433274571773,0.37943562315459894,0.47240533317010375,0.7371583421123797,5,5,3,5,0
0.6207802721248457,0.3720294242084032,0.4764142207502501,0.7246306611484655,3,1,1,3,0
0.624824963900802,0.3814873474182612,0.489638769064447,0.7398627809900339,2,1,4,3,0
0.6073553729516111,0.3692594365374815,0.483613764428254,0.7273465772205487,1,1,3,4,0
0.6010704524470494,0.3604698363512406,0.47319013860018366,0.7130921175281599,2,2,4,4,0
0.5951402677710167,0.355927189194297,0.47984177084089286,0.7056530929761256,1,2,1,4,0
0.6004355517086969,0.3638521694522907,0.48821304371316865,0.7087829242948713,3,2,4,4,0
0.6019868169794885,0.35817214634783656,0.4925653995964004,0.7124788140328928,3,2,5,3,0
0.6106281658505787,0.3595095517399806,0.47950018217929297,0.7003950655321054,2,3,4,5,0
0.5949377113660502,0.3652606445854634,0.4906981826893993,0.7037180895407494,1,3,3,5,0
0.5885205602323933,0.3541288671790789,0.5028194938249375,0.7120340918693877,3,4,5,4,0
0.5690696393460751,0.35829297874340266,0.5153262414203987,0.7123784046958727,5,1,5,5,0
0.5528067780625451,0.3540122748287912,0.5294749684966966,0.7208897878705858,4,5,1,2,0
0.5546574118929979,0.36232078227031606,0.526602976719005,0.7045737116688162,1,2,3,3,0
0.5515482279010148,0.36989378742019646,0.5283424079232161,0.7018358493921234,5,2,2,5,0
0.5572541020503512,0.3748247548862912,0.5339170900026042,0.6992945587570683,3,1,2,3,0
0.546504318499019,0.3792902087672731,0.518010181813389,0.6934343348221989,1,1,3,4,0
0.5525706760004084,0.38760242875773687,0.5101039766775706,0.6901975335252357,5,3,2,4,0
0.5565428039454099,0.3894831221538734,0.5154213853040097,0.6988787688293343,2,1,5,3,0
0.57301788570841,0.3747735727778337,0.5048581005678974,0.6907739902143792,4,4,3,4,0
0.5660302222452523,0.37366746811465873,0.5092978710494738,0.6933132253837142,1,3,4,3,0
0.5608178662504925,0.37428313521051865,0.4961092672700814,0.6786624073237922,4,3,4,2,0
0.552534484953247,0.36874524501195954,0.49123875291634234,0.6753726021698665,4,2,1,5,0
0.5545894816074748,0.36664700700360175,0.49520635185901785,0.6774286420200871,5,1,1,5,0
0.5589511854566542,0.3740273027938554,0.5000660702593691,0.6804398167759371,4,2,4,5,0
0.5442524280268395,0.3746069322021391,0.49133780993315396,0.6610985003287463,1,5,5,4,0
0.540311214438374,0.37033814644365454,0.4966716866551765,0.6584658210682395,3,3,5,3,0
0.5439346827757138,0.37815036301136956,0.49655206230689986,0.654436228074739,2,3,3,5,0
0.5341994469426986,0.37581788861383353,0.4831015791814069,0.6468884806903249,1,1,4,4,0
0.5233979545629679,0.36669818548727684,0.4735512759648414,0.6359267799283708,4,2,4,4,0
0.5180548011284459,0.3601085400510906,0.474768453314004,0.6447628857793707,4,1,4,4,0
0.5187142173931,0.3657769616645822,0.4632716310373737,0.6404197359875561,2,3,4,4,0
0.5216022952656116,0.36231521183085497,0.4589799018652921,0.6412458485408306,2,1,3,2,0
0.5139900811623052,0.3589931154494132,0.4535348837551896,0.6379796367993873,4,4,3,2,0
0.5178126592807698,0.3564987912018072,0.45053503535347406,0.6304280802626301,3,4,4,4,0
0.5167651546006803,0.3600451711026926,0.45422336757041276,0.6264933672418747,5,4,4,1,0
0.5064215259971957,0.3580971148320782,0.4544087101975275,0.6238603414905667,2,1,5,5,0
0.5056776039118046,0.3596512967110362,0.4584877624597182,0.6252757780244017,5,4,2,2,0
0.5000892826194986,0.35134444326400377,0.4558043791435538,0.6136765151327561,2,2,4,4,0
0.49510385514101674,0.3553227800626847,0.45127776870176683,0.6131638182763217,3,5,2,3,0
0.4901064504076182,0.35588981102885014,0.44803963694943133,0.6083806809922344,4,1,5,4,0
0.49127626304272437,0.3618858572042526,0.4542772979267401,0.6116948326817883,4,4,2,5,0
0.4798963619402493,0.365693471389688,0.4332319612599167,0.5879755409539998,2,2,4,5,0
0.4884646628500349,0.3695246329792051,0.4294244631342821,0.5856662390621887,3,5,2,2,0
0.4882341337914758,0.36946563592007664,0.4267782105608737,0.5782663073077617,2,3,4,3,0
0.4869432561394725,0.364901154490163,0.4252164293534024,0.5699782750743289,4,2,4,3,0
0.48282582298492455,0.3640592450228605,0.4289203347050028,0.5745088463385377,2,4,2,2,0
0.4764553912121928,0.3501997053524066,0.4390513525098491,0.5656095737068635,2,1,3,4,0
0.4843870132136989,0.3474518164552139,0.43730115777759065,0.5572477640564463,2,3,4,4,0
0.48753489221261825,0.3504331624652481,0.42159859688278084,0.5535898144953731,1,3,2,4,0
0.4831555369650204,0.34727277747085356,0.4186579224635012,0.5502915284020141,2,2,5,3,0
0.48766505597267656,0.34125276231684804,0.4274659742091917,0.5385918461333163,3,1,2,4,0
0.4902838709770808,0.337624571159055,0.43084080154971854,0.5373070269530417,3,4,3,5,0
0.4918024093478622,0.3347564172315431,0.43302001334911727,0.5412727319763274,4,4,5,4,0
0.4918915867597131,0.33702676292647626,0.42880868265203603,0.5447195278209398,1,3,2,5,0
0.48764549149135894,0.3385893187698819,0.43291605848800896,0.5484250922156342,1,1,2,4,0
0.4823440436909072,0.34590492967392755,0.4282551832710195,0.5499750314469906,2,1,1,3,0
0.47856916786866877,0.34651422852293223,0.42626268526621225,0.5513008875468012,4,1,4,2,0
0.4785603256328452,0.352662514035333,0.4224280539478083,0.5512734262185797,2,4,3,4,0
0.47430352157783146,0.3501112446703738,0.42043635758927117,0.5518654345790729,1,4,4,3,0
0.4721192073759494,0.3520690250565905,0.4163384244109254,0.553958626517939,4,2,4,4,0
0.4735643393001634,0.3486351104458682,0.41803181183978494,0.5509743377860488,2,2,1,4,0
0.4724231662427061,0.34580140051402747,0.42166708507009,0.5539376619906344,2,2,3,3,0
0.47675946706518585,0.33879083263548737,0.4261700344060432,0.5588092374636722,3,4,4,4,0
0.4790289856488899,0.3392955055041176,0.4289054784174605,0.5593107662693414,4,4,3,4,0
0.4796858312793899,0.3433125661703294,0.4331563458966285,0.563137787792507,4,2,3,3,0
0.4829099854422452,0.34154655537945194,0.4297508193304319,0.5592493979278573,1,1,4,3,0
0.476035455581483,0.3459552393897036,0.4330821282681251,0.5556626636023708,3,3,4,2,0
0.4744704806476725,0.34617697961692867,0.4272495293141114,0.5547810532013869,3,1,3,4,0
0.47929669286689014,0.345697662506127,0.4233606050135984,0.5528821582724593,4,1,4,4,0
0.4723986713157658,0.3493996032021696,0.4186016832088185,0.552651000953634,3,2,5,5,0
0.46660950635033027,0.3445406640228402,0.41569204452985975,0.5484983207696659,1,2,3,2,0
0.46153823816809064,0.3463582455411505,0.41310321795385324,0.5505256739776984,4,1,3,2,0
0.45186400971318486,0.34351265264853087,0.4133819696740846,0.5491761728822353,3,1,4,5,0
0.45575528707836727,0.34761700360482334,0.40913019994853095,0.5430425022552521,2,2,4,5,0
0.4554774524299595,0.35296146936023115,0.40836656477077266,0.5369145316070296,1,1,3,3,0
0.45603363256644946,0.3512178524938615,0.41279720167138145,0.537861996359807,5,1,4,3,0
0.4596984936535648,0.3559782238160235,0.4174999152792773,0.5414229982777444,2,4,2,4,0
0.46169125362586605,0.35921802757306776,0.41447835530708244,0.5418267133040844,2,3,4,4,0
0.4536735919677328,0.3585936731036651,0.41335794208393445,0.5420043508135418,1,2,5,5,0
0.4557499954731103,0.3563613919122331,0.4063544872403558,0.5416008144831995,4,2,2,1,0
0.4538084632499742,0.35566129981583794,0.40950138089722143,0.5423274035531904,4,1,3,2,0
0.4552143878311992,0.35439041740818716,0.41002967878596974,0.5432791828581822,1,2,5,4,0
0.44713073861773306,0.34580216846117323,0.40013033663856185,0.5394309650127139,4,2,4,4,0
0.45277175066617864,0.34840739131653486,0.39606193460776506,0.5409699120633406,2,1,3,3,0
0.4555255089531733,0.346193105157901,0.39700882805520193,0.5404629194943337,3,2,3,1,0
0.4549870639499013,0.3468137061015429,0.39672876815724606,0.5436350403774359,4,3,2,5,0
0.45347249437859133,0.3472323676536126,0.3971531402528949,0.5415640479161044,3,4,3,5,0
0.4514579278222747,0.3490218024595098,0.3942402025013805,0.5350022344314146,5,1,5,3,0
0.4536085919616971,0.3514656343955233,0.39315592621023776,0.5366139055446298,2,1,4,5,0
0.4572840506842741,0.3502183090013403,0.39113983623981996,0.5350231232240586,4,1,1,4,0
0.4569690782240853,0.3481086411365019,0.3911667136182323,0.533257153012028,1,1,1,5,0
0.45929948497350714,0.34285149221705735,0.3933320038606972,0.5355096711391092,1,1,4,3,0
0.45934763639629606,0.3451043559914394,0.3946028164021136,0.5357288579671146,2,4,4,4,0
0.4615538381711853,0.3424252871365589,0.3923450657521816,0.5371244210949272,2,1,2,5,0
0.46505722203729033,0.34521011390105183,0.38897043186612024,0.5389230683562184,3,3,2,4,0
0.4594887694557399,0.34161219523153685,0.39046090616854234,0.5400357125767985,5,4,4,4,0
0.4605182746918787,0.3382235087789036,0.38745268515560916,0.5401110056707424,2,5,3,5,0
0.45603755904917903,0.3358351310433021,0.3864138901767685,0.5389474054447955,5,1,5,5,0
0.45883691282683525,0.33950297039862504,0.38878518178849186,0.5379680869639646,4,1,5,4,0
0.45644532868565596,0.3410651595295783,0.39166074647005994,0.5364599420791667,1,1,3,5,0
0.4529320866259702,0.3360242736936652,0.38960862334531865,0.5354890527533538,5,2,4,5,0
0.455030047701578,0.3360953046318152,0.39544240580671036,0.5398137189343332,2,2,2,5,0
0.4548240624376742,0.3372100849798177,0.39632330263614346,0.5365005274059496,2,4,3,4,0
0.453438787544267,0.3355281453027663,0.3954766907132023,0.5343470017207411,1,2,3,2,0
0.4540486454544718,0.3333511144107126,0.3928831320714058,0.5336703638696401,1,1,3,3,0
0.4524222877700231,0.33256000629687915,0.3899266458115484,0.5321216732869689,2,2,4,2,0
0.4476991513897777,0.32866892883454635,0.38704354674621544,0.5261293005087667,5,1,3,5,0
0.4488089311624867,0.3242774901759272,0.3855501559204686,0.5267636955092007,4,1,5,5,0
0.44615288804370995,0.3230808089349187,0.3871567928565163,0.5267830007350291,1,1,4,3,0
0.44407561219367353,0.3212268015012741,0.38635865264297103,0.5241817766520017,4,3,2,3,0
0.4447926531463025,0.32069542623746994,0.3816635972572427,0.5203636283120304,1,1,4,5,0
0.4491514054574124,0.3175103427524578,0.37838928414129885,0.518953425208616,1,2,3,5,0
0.44798540033479767,0.3187469283356567,0.381053128338696,0.5161276978586322,3,3,1,2,0
0.45043901807592607,0.31784899049408016,0.3791346491159188,0.517497724333149,1,1,2,5,0
0.44766532659374436,0.3204357999654563,0.3798656904038449,0.5163197610157191,2,1,2,4,0
0.448429446748149,0.31974426895770913,0.38349394959956323,0.5188721825461269,1,4,1,4,0
0.4463385550923153,0.3213781438044047,0.38006790885010755,0.5129954371050616,1,4,3,4,0
0.4435601798020181,0.3237476650616254,0.37894943107550505,0.5148943777839737,3,2,4,3,0
0.4368106290597424,0.31773994079475926,0.37380659303952274,0.5079297750546711,4,1,2,2,0
0.4338734437471619,0.32416783442238484,0.3700575941403482,0.5037574251481124,1,2,2,4,0
0.43473242806375056,0.3232879784478995,0.36680838921868153,0.5021039415083937,1,1,4,5,0
0.4350395020108553,0.3221196421162807,0.36809657491720593,0.5026939726231803,3,1,3,4,0
